# Generated by LORRAX 0.1.0 at 2026-05-06 06:27:59 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH
# bispinor breakdown columns:
#   sigX_q   = Σ_X^B (0,0)-tile (charge channel)
#   sigX_T   = Σ_X^B summed over 9 transverse (i,j) tiles
#   VH_q     = Hartree μ_L=0 (charge channel)
#   VH_T     = Hartree Σ over μ_L∈{1,2,3} (transverse channels)

k-point 0:
----------------------------------------------------------------------------------------------------
n=56  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  404.414052              sigX_q=  -16.455202              sigX_T=-1256253.595208+ -0.000000i  VH_q=  404.414052              VH_T=   -0.000000            
n=57  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  404.414052              sigX_q=  -16.455202              sigX_T=-1256253.595208+ -0.000000i  VH_q=  404.414052              VH_T=   -0.000000            
n=58  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  434.821538              sigX_q=  -16.790150              sigX_T=-6650938.388469+ -0.000000i  VH_q=  434.821538              VH_T=   -0.000000            
n=59  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  434.821538              sigX_q=  -16.790150              sigX_T=-6650938.388469+ -0.000000i  VH_q=  434.821538              VH_T=   -0.000000            
n=60  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  385.384448              sigX_q=  -14.335050              sigX_T=-754786.653505+ -0.000000i  VH_q=  385.384448              VH_T=    0.000000            
n=61  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  385.384448              sigX_q=  -14.335050              sigX_T=-754786.653505+ -0.000000i  VH_q=  385.384448              VH_T=    0.000000            
n=62  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  425.350173              sigX_q=  -14.983722              sigX_T=-5492703.770161+  0.000000i  VH_q=  425.350173              VH_T=    0.000000            
n=63  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  425.350173              sigX_q=  -14.983722              sigX_T=-5492703.770161+  0.000000i  VH_q=  425.350173              VH_T=    0.000000            
n=64  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  617.034261              sigX_q=  -21.188238              sigX_T=-67685988.375587              VH_q=  617.034261              VH_T=    0.000000            
n=65  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  617.034261              sigX_q=  -21.188238              sigX_T=-67685988.375587              VH_q=  617.034261              VH_T=    0.000000            
n=66  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  589.412802              sigX_q=  -20.919947              sigX_T=-31262838.266042+ -0.000000i  VH_q=  589.412802              VH_T=   -0.000000            
n=67  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  589.412802              sigX_q=  -20.919947              sigX_T=-31262838.266042+ -0.000000i  VH_q=  589.412802              VH_T=   -0.000000            
n=68  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  586.260114              sigX_q=  -19.230721              sigX_T=-75176086.424405+ -0.000000i  VH_q=  586.260114              VH_T=    0.000000            
n=69  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  586.260114              sigX_q=  -19.230721              sigX_T=-75176086.424405+ -0.000000i  VH_q=  586.260114              VH_T=    0.000000            
n=70  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  571.333190              sigX_q=  -18.771870              sigX_T=-29163267.210685+ -0.000000i  VH_q=  571.333190              VH_T=   -0.000000            
