# Generated by LORRAX unknown at 2026-07-21 06:19:27 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=40  sigX=   -2.412812              sigC=   -3.503557+ 18.744836i  sigXC=   -5.916368+ 18.744836i  VH=   44.225367+  0.000016i  Eo=    4.785055
n=41  sigX=   -2.412812              sigC=   -3.503557+ 18.744836i  sigXC=   -5.916368+ 18.744836i  VH=   44.225367+  0.000016i  Eo=    4.785055
n=42  sigX=   -5.758465              sigC=   -5.088464+1274.114149i  sigXC=  -10.846929+1274.114149i  VH=  362.737235+ -0.000965i  Eo=    5.503172
n=43  sigX=   -5.758465              sigC=   -5.088464+1274.114149i  sigXC=  -10.846929+1274.114149i  VH=  362.737235+ -0.000965i  Eo=    5.503172
n=44  sigX=   -5.753442              sigC=   -5.084882+-1296.348676i  sigXC=  -10.838324+-1296.348676i  VH=  361.235063+ -0.000944i  Eo=    5.579950
n=45  sigX=   -5.753442              sigC=   -5.084882+-1296.348676i  sigXC=  -10.838324+-1296.348676i  VH=  361.235063+ -0.000944i  Eo=    5.579950
n=46  sigX=   -5.582312              sigC=   -4.948755+-24.282789i  sigXC=  -10.531066+-24.282789i  VH=  339.701716+  0.000836i  Eo=    7.479930
n=47  sigX=   -5.582312              sigC=   -4.948755+-24.282789i  sigXC=  -10.531066+-24.282789i  VH=  339.701716+  0.000836i  Eo=    7.479930
n=48  sigX=   -5.587333              sigC=   -4.946769+185.313255i  sigXC=  -10.534103+185.313255i  VH=  340.779823+  0.000902i  Eo=    7.497363
n=49  sigX=   -5.587333              sigC=   -4.946769+185.313255i  sigXC=  -10.534103+185.313255i  VH=  340.779823+  0.000902i  Eo=    7.497363
n=50  sigX=   -5.676093              sigC=   -4.826423+-185.609481i  sigXC=  -10.502517+-185.609481i  VH=  289.927972+ -0.000104i  Eo=    7.654692
n=51  sigX=   -5.676093              sigC=   -4.826423+-185.609481i  sigXC=  -10.502517+-185.609481i  VH=  289.927972+ -0.000104i  Eo=    7.654692
n=52  sigX=   -5.241898              sigC=   -4.868145+-240.807026i  sigXC=  -10.110044+-240.807026i  VH=  324.657960+  0.000802i  Eo=   10.761649
n=53  sigX=   -5.241898              sigC=   -4.868145+-240.807026i  sigXC=  -10.110044+-240.807026i  VH=  324.657960+  0.000802i  Eo=   10.761649
n=54  sigX=   -5.238909              sigC=   -4.869157+255.410991i  sigXC=  -10.108066+255.410991i  VH=  324.783080+  0.000790i  Eo=   10.776236
n=55  sigX=   -5.238909              sigC=   -4.869157+255.410991i  sigXC=  -10.108066+255.410991i  VH=  324.783080+  0.000790i  Eo=   10.776236
n=56  sigX=   -3.288828              sigC=   -4.274019+  8.856284i  sigXC=   -7.562848+  8.856284i  VH=  364.532425+  0.000414i  Eo=   10.850507
n=57  sigX=   -3.288828              sigC=   -4.274019+  8.856284i  sigXC=   -7.562848+  8.856284i  VH=  364.532425+  0.000414i  Eo=   10.850507
n=58  sigX=   -5.779294              sigC=   -4.894565+-325.977661i  sigXC=  -10.673860+-325.977661i  VH=  340.134935+  0.002655i  Eo=   11.100027
n=59  sigX=   -5.779294              sigC=   -4.894565+-325.977661i  sigXC=  -10.673860+-325.977661i  VH=  340.134935+  0.002655i  Eo=   11.100027
n=60  sigX=   -5.799561              sigC=   -4.892031+303.188687i  sigXC=  -10.691592+303.188687i  VH=  339.688427+  0.002726i  Eo=   11.106968
n=61  sigX=   -5.799561              sigC=   -4.892031+303.188687i  sigXC=  -10.691592+303.188687i  VH=  339.688427+  0.002726i  Eo=   11.106968
n=62  sigX=   -2.346442              sigC=   -3.291176+  2.372093i  sigXC=   -5.637618+  2.372093i  VH=  202.226250+ -0.000281i  Eo=   11.233375
n=63  sigX=   -2.346442              sigC=   -3.291176+  2.372093i  sigXC=   -5.637618+  2.372093i  VH=  202.226250+ -0.000281i  Eo=   11.233375
n=64  sigX=   -2.032494              sigC=   -2.829223+ -0.332503i  sigXC=   -4.861717+ -0.332503i  VH=  173.302374+  0.000371i  Eo=   14.035511
n=65  sigX=   -2.032494              sigC=   -2.829223+ -0.332503i  sigXC=   -4.861717+ -0.332503i  VH=  173.302374+  0.000371i  Eo=   14.035511
n=66  sigX=   -1.849403              sigC=   -2.865288+ 16.627619i  sigXC=   -4.714690+ 16.627619i  VH=  142.069592+  0.000880i  Eo=   14.277797
n=67  sigX=   -1.849403              sigC=   -2.865288+ 16.627619i  sigXC=   -4.714690+ 16.627619i  VH=  142.069592+  0.000880i  Eo=   14.277797
n=68  sigX=   -2.864378              sigC=   -3.310981+  8.569410i  sigXC=   -6.175359+  8.569410i  VH=  212.201258+  0.002169i  Eo=   14.661947
n=69  sigX=   -2.864378              sigC=   -3.310981+  8.569410i  sigXC=   -6.175359+  8.569410i  VH=  212.201258+  0.002169i  Eo=   14.661947
n=70  sigX=   -1.589843              sigC=   -2.408080+  0.327591i  sigXC=   -3.997923+  0.327591i  VH=  149.096238+ -0.001696i  Eo=   16.071643
n=71  sigX=   -1.589843              sigC=   -2.408080+  0.327591i  sigXC=   -3.997923+  0.327591i  VH=  149.096238+ -0.001696i  Eo=   16.071643
n=72  sigX=   -3.146382              sigC=   -3.610576+237.339710i  sigXC=   -6.756958+237.339710i  VH=  291.781230+  0.000835i  Eo=   18.061621
n=73  sigX=   -3.146382              sigC=   -3.610576+237.339710i  sigXC=   -6.756958+237.339710i  VH=  291.781230+  0.000835i  Eo=   18.061621
