# Exciton bandstructure E_S(Q), TDA, LORRAX
# input: /pscratch/sd/j/jackm/lorrax_sandbox/runs/MoS2/A_bse_bands_perf_2026-07-18/12x12/exciton_bands_nw.in
# window: n_val=4 n_cond=4; n_eig=8; kgrid 12x12x1; vq_mode=interp
# conventions: |v k, c k+Q>; exchange tile at wrap(-Q) keeps G=0 at finite Q (energy_loss); Gamma uses the production q=0 head-body tile; energies in eV
# nodes: 0:Γ 15:M 23:K 39:Γ
# iQ  s_path  Qx  Qy  Qz  mode  E_1..E_neig (eV)
  18 4.636928  0.124988  0.437488  0.000000 interp 1.336684 1.372418 1.374415 1.376822 1.398930 1.435063 1.449815 1.459887
  19 4.911990  0.166650  0.416650  0.000000 interp 1.352448 1.358537 1.367151 1.368685 1.399216 1.404359 1.491442 1.499462
  20 5.187051  0.208312  0.395813  0.000000 interp 1.311252 1.312468 1.319244 1.340819 1.347618 1.357492 1.430621 1.453623
  21 5.462112  0.249975  0.374975  0.000000 interp 1.230466 1.279412 1.287971 1.301549 1.302104 1.310971 1.353465 1.410866
  22 5.737174  0.291637  0.354137  0.000000 interp 1.172735 1.218041 1.262016 1.265911 1.285386 1.295340 1.297666 1.345568
  23 6.012235  0.333300  0.333300  0.000000 interp 1.139576 1.142298 1.244260 1.247649 1.253720 1.263164 1.267622 1.270092
  24 6.287296  0.312469  0.312469  0.000000 interp 1.161888 1.177887 1.262022 1.266175 1.279645 1.287424 1.292916 1.302699
  25 6.562358  0.291637  0.291637  0.000000 interp 1.206062 1.229046 1.283347 1.289043 1.318052 1.324195 1.336271 1.352093
  26 6.837419  0.270806  0.270806  0.000000 interp 1.285363 1.300980 1.325810 1.328009 1.340724 1.348181 1.406424 1.430103
  27 7.112480  0.249975  0.249975  0.000000 interp 1.344344 1.351531 1.357234 1.359331 1.387798 1.401919 1.473864 1.479435
  28 7.387541  0.229144  0.229144  0.000000 interp 1.363513 1.370224 1.376227 1.379742 1.385617 1.406392 1.433738 1.435964
  29 7.662603  0.208312  0.208312  0.000000 interp 1.326114 1.351055 1.365793 1.371781 1.382011 1.390476 1.445926 1.453128
  30 7.937664  0.187481  0.187481  0.000000 interp 1.257514 1.300184 1.325341 1.348018 1.351915 1.363086 1.381836 1.387830
  31 8.212725  0.166650  0.166650  0.000000 interp 1.219213 1.272114 1.337235 1.339428 1.343188 1.372420 1.380133 1.399385
  32 8.487786  0.145819  0.145819  0.000000 interp 1.242727 1.301886 1.320491 1.354776 1.356676 1.365527 1.390899 1.393450
  33 8.762848  0.124988  0.124988  0.000000 interp 1.314826 1.357890 1.380995 1.384004 1.404156 1.416674 1.431631 1.474469
  34 9.037909  0.104156  0.104156  0.000000 interp 1.368589 1.387049 1.397061 1.420382 1.430458 1.447978 1.452184 1.478970
  35 9.312970  0.083325  0.083325  0.000000 interp 1.370877 1.381190 1.396406 1.420466 1.482451 1.482868 1.485697 1.485982
  36 9.588031  0.062494  0.062494  0.000000 interp 1.289647 1.312876 1.323429 1.345063 1.411755 1.431524 1.435908 1.440965
  37 9.863093  0.041662  0.041662  0.000000 interp 1.213027 1.230053 1.255219 1.282049 1.335665 1.354816 1.378537 1.395439
  38 10.138154  0.020831  0.020831  0.000000 interp 1.167783 1.176897 1.177839 1.183090 1.292504 1.305964 1.307100 1.307477
  39 10.413215  0.000000  0.000000  0.000000 interp 1.142567 1.142631 1.145173 1.145918 1.271557 1.271568 1.272409 1.272664
