# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.09639556E+01  -1.00669293E+01   8.97026252E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.31116513E-02   6.76577948E-02  -2.54538565E-02
#    Nb          CH(vbm)          CH(cbm)             diff
    125  -1.06700794E+01  -9.93047000E+00   7.39609435E-01
    126  -1.06708193E+01  -9.93106694E+00   7.39752365E-01
    127  -1.06717102E+01  -9.93183250E+00   7.39877654E-01
    128  -1.06725826E+01  -9.93265152E+00   7.39931076E-01
    129  -1.06733354E+01  -9.93332578E+00   7.40009661E-01
    130  -1.06741065E+01  -9.93400125E+00   7.40105212E-01
    131  -1.06757649E+01  -9.93534007E+00   7.40424815E-01
    132  -1.06774150E+01  -9.93673749E+00   7.40677544E-01
    133  -1.06778668E+01  -9.93720706E+00   7.40659717E-01
    134  -1.06783356E+01  -9.93767317E+00   7.40662475E-01
    135  -1.06790671E+01  -9.93826681E+00   7.40800244E-01
    136  -1.06797791E+01  -9.93884573E+00   7.40933331E-01
    137  -1.06803658E+01  -9.93934285E+00   7.41022985E-01
    138  -1.06809204E+01  -9.93983822E+00   7.41082201E-01
    139  -1.06816886E+01  -9.94051607E+00   7.41172557E-01
    140  -1.06824460E+01  -9.94121563E+00   7.41230416E-01
    141  -1.06829847E+01  -9.94165928E+00   7.41325440E-01
    142  -1.06834639E+01  -9.94211697E+00   7.41346938E-01
    143  -1.06842340E+01  -9.94281501E+00   7.41419021E-01
    144  -1.06850335E+01  -9.94349804E+00   7.41535489E-01
    145  -1.06856152E+01  -9.94399834E+00   7.41616890E-01
    146  -1.06861569E+01  -9.94449329E+00   7.41663566E-01
    147  -1.06866272E+01  -9.94492665E+00   7.41700521E-01
    148  -1.06870990E+01  -9.94534887E+00   7.41750179E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.04602811E+01  -9.10718001E+00   1.35310110E+00
# Error est. for CH(vbm) CH(cbm) diff =   7.26023673E-02   5.24893918E-02  -2.01129755E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.49045851E-01  -1.70345227E-01   1.78700624E-01
      2  -6.98213625E-01  -3.40708632E-01   3.57504993E-01
      3  -1.00672047E+00  -5.76373834E-01   4.30346634E-01
      4  -1.31508905E+00  -8.11977593E-01   5.03111460E-01
      5  -2.21222501E+00  -9.26369034E-01   1.28585598E+00
      6  -3.10469314E+00  -1.04273519E+00   2.06195795E+00
      7  -4.00050079E+00  -1.15784771E+00   2.84265308E+00
      8  -4.90062353E+00  -1.27074808E+00   3.62987544E+00
      9  -5.04132398E+00  -2.08270817E+00   2.95861581E+00
     10  -5.18208411E+00  -2.89485981E+00   2.28722430E+00
     11  -5.39382367E+00  -3.66583621E+00   1.72798745E+00
     12  -5.58994718E+00  -4.45734976E+00   1.13259742E+00
     13  -5.77744183E+00  -4.61831415E+00   1.15912768E+00
     14  -5.96633125E+00  -4.77676308E+00   1.18956816E+00
     15  -6.04116326E+00  -5.00346382E+00   1.03769944E+00
     16  -6.11577360E+00  -5.23049883E+00   8.85274775E-01
     17  -6.89145235E+00  -5.92865921E+00   9.62793138E-01
