# Breit Σ_xc comparison (eV).  std = sigSX + sigCOH (charge Σ_xc)
# screened = Σ^B from screened W^{ij}; unscr = Σ^B from bare V^{ij}
#  k    n     sigSX      sigCOH        std    SigB_scr   SigB_unscr   std+Bscr  std+Bunscr
   7   71    -8.44214    -5.29768   -13.73983   -0.012697   -0.012702   -13.75253   -13.75253
   7   72    -8.31934    -5.25162   -13.57096   -0.012929   -0.012934   -13.58389   -13.58389
   7   73    -7.99184    -5.13075   -13.12258   -0.010074   -0.010078   -13.13266   -13.13266
   7   74    -6.34588    -5.23380   -11.57968   -0.012700   -0.012704   -11.59238   -11.59238
   7   75    -6.34596    -5.43207   -11.77803   -0.011262   -0.011265   -11.78929   -11.78930
   7   76    -6.20587    -5.27229   -11.47815   -0.011240   -0.011243   -11.48939   -11.48940
   7   77    -6.50100    -5.55367   -12.05467   -0.013040   -0.013044   -12.06771   -12.06771
   8    0   -29.73813   -10.60024   -40.33838   -0.027059   -0.027067   -40.36544   -40.36544
   8    1   -29.73547   -10.59954   -40.33501   -0.027056   -0.027065   -40.36207   -40.36208
   8    2   -26.01602   -10.58113   -36.59715   -0.026198   -0.026208   -36.62335   -36.62336
   8    3   -26.01288   -10.58047   -36.59335   -0.026199   -0.026209   -36.61955   -36.61956
   8    4   -24.01707    -9.66610   -33.68316   -0.035917   -0.035931   -33.71908   -33.71909
   8    5   -24.00972    -9.66180   -33.67151   -0.035960   -0.035974   -33.70747   -33.70749
   8    6   -23.82110    -9.67851   -33.49961   -0.034546   -0.034561   -33.53416   -33.53417
   8    7   -23.82118    -9.67866   -33.49984   -0.034538   -0.034553   -33.53438   -33.53439
   8    8   -24.07213    -9.66620   -33.73834   -0.031436   -0.031450   -33.76977   -33.76979
   8    9   -24.06629    -9.66089   -33.72718   -0.031435   -0.031449   -33.75861   -33.75863
   8   10   -19.07274    -9.65349   -28.72623   -0.030131   -0.030145   -28.75636   -28.75637
   8   11   -19.06539    -9.65893   -28.72432   -0.030094   -0.030107   -28.75442   -28.75443
   8   12   -18.95677    -9.64570   -28.60247   -0.027848   -0.027860   -28.63032   -28.63033
   8   13   -18.95450    -9.64596   -28.60046   -0.027839   -0.027851   -28.62830   -28.62832
   8   14   -18.86169    -9.61414   -28.47583   -0.028353   -0.028368   -28.50419   -28.50420
   8   15   -18.85994    -9.61866   -28.47860   -0.028255   -0.028270   -28.50686   -28.50687
   8   16   -10.32773    -4.15327   -14.48100   -0.000221   -0.000222   -14.48122   -14.48122
   8   17   -10.34803    -4.14484   -14.49287   -0.000159   -0.000159   -14.49303   -14.49303
   8   18   -10.35369    -4.14083   -14.49452   -0.000150   -0.000150   -14.49467   -14.49467
   8   19   -10.33941    -4.14284   -14.48225   -0.000163   -0.000163   -14.48242   -14.48242
   8   20   -10.39322    -4.13063   -14.52385   -0.000098   -0.000098   -14.52395   -14.52395
   8   21   -10.31484    -4.13373   -14.44857   -0.000129   -0.000129   -14.44870   -14.44870
   8   22   -10.39238    -4.12791   -14.52028   -0.000088   -0.000088   -14.52037   -14.52037
   8   23   -10.31363    -4.13187   -14.44550   -0.000130   -0.000130   -14.44563   -14.44563
   8   24   -10.40709    -4.13978   -14.54687   -0.000097   -0.000098   -14.54696   -14.54696
   8   25   -10.33302    -4.14727   -14.48028   -0.000160   -0.000160   -14.48044   -14.48044
   8   26   -10.41520    -4.15216   -14.56736   -0.000104   -0.000104   -14.56746   -14.56746
   8   27   -10.34787    -4.16324   -14.51111   -0.000180   -0.000180   -14.51129   -14.51129
   8   28    -8.41946    -3.87769   -12.29714   -0.001280   -0.001280   -12.29842   -12.29842
   8   29    -7.95983    -3.76655   -11.72638   -0.000770   -0.000770   -11.72715   -11.72715
   8   30    -8.46249    -3.86287   -12.32536   -0.001271   -0.001271   -12.32663   -12.32663
   8   31    -8.02334    -3.74834   -11.77169   -0.000745   -0.000745   -11.77243   -11.77243
   8   32    -8.17367    -3.70703   -11.88070   -0.000919   -0.000919   -11.88162   -11.88162
   8   33    -8.25025    -3.75770   -12.00795   -0.001145   -0.001145   -12.00909   -12.00909
   8   34    -8.13849    -3.70105   -11.83954   -0.000982   -0.000983   -11.84052   -11.84052
   8   35    -8.15275    -3.71001   -11.86276   -0.000857   -0.000857   -11.86362   -11.86362
   8   36    -8.51752    -3.88411   -12.40164   -0.001809   -0.001810   -12.40345   -12.40345
   8   37    -8.39291    -3.80014   -12.19305   -0.001343   -0.001344   -12.19439   -12.19439
   8   38    -8.42535    -3.88781   -12.31316   -0.002419   -0.002420   -12.31558   -12.31558
   8   39    -8.29363    -3.82342   -12.11705   -0.001786   -0.001787   -12.11884   -12.11884
   8   40    -8.19539    -3.79064   -11.98603   -0.001529   -0.001530   -11.98755   -11.98756
   8   41    -8.69390    -4.07882   -12.77272   -0.003062   -0.003063   -12.77578   -12.77578
   8   42    -8.79500    -4.04318   -12.83818   -0.003466   -0.003468   -12.84164   -12.84165
   8   43    -8.71712    -4.12841   -12.84554   -0.003958   -0.003959   -12.84950   -12.84950
   8   44    -8.11419    -3.71564   -11.82983   -0.001530   -0.001531   -11.83136   -11.83136
   8   45    -8.50792    -3.92944   -12.43736   -0.002674   -0.002675   -12.44003   -12.44004
   8   46    -8.86581    -4.13662   -13.00242   -0.003820   -0.003821   -13.00624   -13.00624
   8   47    -8.35624    -3.89067   -12.24692   -0.002554   -0.002555   -12.24947   -12.24947
   8   48    -8.32543    -3.85588   -12.18130   -0.002578   -0.002579   -12.18388   -12.18388
   8   49    -8.27744    -3.78551   -12.06295   -0.002441   -0.002442   -12.06539   -12.06539
   8   50    -9.02671    -4.07516   -13.10187   -0.003822   -0.003823   -13.10569   -13.10569
   8   51    -8.27625    -3.78350   -12.05976   -0.001910   -0.001911   -12.06167   -12.06167
   8   52    -8.51313    -3.88211   -12.39525   -0.003195   -0.003196   -12.39844   -12.39845
   8   53    -8.33067    -3.70305   -12.03371   -0.002019   -0.002020   -12.03573   -12.03573
   8   54    -8.61489    -3.82915   -12.44405   -0.002278   -0.002279   -12.44632   -12.44632
   8   55    -8.32854    -3.69172   -12.02026   -0.001422   -0.001423   -12.02168   -12.02168
   8   56    -8.43263    -3.71504   -12.14767   -0.002197   -0.002198   -12.14987   -12.14987
   8   57    -8.02900    -3.53661   -11.56561   -0.001141   -0.001141   -11.56675   -11.56675
   8   58    -9.00321    -4.00668   -13.00989   -0.003670   -0.003671   -13.01356   -13.01357
   8   59    -8.86935    -3.91382   -12.78317   -0.003440   -0.003441   -12.78661   -12.78661
   8   60    -9.06360    -4.03593   -13.09953   -0.003891   -0.003892   -13.10342   -13.10342
   8   61    -8.48435    -3.68618   -12.17053   -0.001966   -0.001967   -12.17250   -12.17250
   8   62    -8.13187    -3.54151   -11.67338   -0.001358   -0.001359   -11.67474   -11.67474
   8   63    -8.62234    -3.81173   -12.43407   -0.002418   -0.002419   -12.43649   -12.43649
   8   64   -11.14343    -5.05481   -16.19825   -0.009701   -0.009704   -16.20795   -16.20795
   8   65   -11.03738    -5.01710   -16.05448   -0.008499   -0.008502   -16.06298   -16.06298
   8   66   -11.66502    -5.31622   -16.98124   -0.011597   -0.011601   -16.99284   -16.99284
   8   67   -11.47173    -5.17868   -16.65041   -0.009194   -0.009197   -16.65960   -16.65961
   8   68   -12.15867    -5.50848   -17.66715   -0.012252   -0.012256   -17.67940   -17.67941
   8   69   -11.20101    -5.00996   -16.21097   -0.008777   -0.008781   -16.21975   -16.21975
   8   70    -8.16908    -5.15754   -13.32663   -0.012002   -0.012007   -13.33863   -13.33863
   8   71    -8.34782    -5.27222   -13.62003   -0.012269   -0.012274   -13.63230   -13.63231
   8   72    -8.21143    -5.26981   -13.48124   -0.011364   -0.011369   -13.49261   -13.49261
   8   73    -6.47965    -5.18540   -11.66505   -0.009594   -0.009597   -11.67465   -11.67465
   8   74    -7.50780    -5.15143   -12.65923   -0.011369   -0.011373   -12.67059   -12.67060
   8   75    -6.52603    -5.16926   -11.69529   -0.013431   -0.013435   -11.70872   -11.70872
   8   76    -6.08601    -5.17098   -11.25699   -0.011079   -0.011082   -11.26807   -11.26807
   8   77    -6.60831    -5.72194   -12.33025   -0.013508   -0.013511   -12.34375   -12.34376
   9    0   -29.73801   -10.60011   -40.33812   -0.027058   -0.027066   -40.36518   -40.36519
   9    1   -29.73564   -10.59966   -40.33530   -0.027057   -0.027066   -40.36236   -40.36237
   9    2   -26.01598   -10.58100   -36.59699   -0.026200   -0.026210   -36.62319   -36.62320
   9    3   -26.01306   -10.58058   -36.59364   -0.026199   -0.026209   -36.61984   -36.61985
   9    4   -24.01637    -9.66609   -33.68245   -0.035927   -0.035941   -33.71838   -33.71839
   9    5   -24.01121    -9.66267   -33.67389   -0.035947   -0.035961   -33.70983   -33.70985
   9    6   -23.82100    -9.67853   -33.49953   -0.034546   -0.034561   -33.53407   -33.53409
   9    7   -23.82115    -9.67868   -33.49984   -0.034537   -0.034552   -33.53437   -33.53439
   9    8   -24.07189    -9.66575   -33.73765   -0.031451   -0.031465   -33.76910   -33.76911
   9    9   -24.06698    -9.66118   -33.72816   -0.031425   -0.031440   -33.75959   -33.75960
   9   10   -19.07306    -9.65370   -28.72675   -0.030100   -0.030113   -28.75685   -28.75687
   9   11   -19.06505    -9.65847   -28.72352   -0.030127   -0.030140   -28.75365   -28.75366
   9   12   -18.95690    -9.64586   -28.60276   -0.027848   -0.027860   -28.63061   -28.63063
   9   13   -18.95399    -9.64588   -28.59986   -0.027838   -0.027850   -28.62770   -28.62771
   9   14   -18.86275    -9.61466   -28.47741   -0.028325   -0.028340   -28.50573   -28.50575
   9   15   -18.85981    -9.61912   -28.47893   -0.028280   -0.028295   -28.50721   -28.50723
   9   16   -10.32732    -4.15275   -14.48007   -0.000223   -0.000223   -14.48029   -14.48029
   9   17   -10.34745    -4.14427   -14.49172   -0.000159   -0.000159   -14.49188   -14.49188
   9   18   -10.35648    -4.14298   -14.49945   -0.000148   -0.000148   -14.49960   -14.49960
   9   19   -10.34151    -4.14499   -14.48650   -0.000162   -0.000162   -14.48666   -14.48666
   9   20   -10.39212    -4.12974   -14.52186   -0.000099   -0.000099   -14.52196   -14.52196
   9   21   -10.31369    -4.13271   -14.44640   -0.000130   -0.000130   -14.44653   -14.44653
   9   22   -10.39139    -4.12688   -14.51827   -0.000088   -0.000088   -14.51836   -14.51836
   9   23   -10.31273    -4.13099   -14.44372   -0.000130   -0.000130   -14.44385   -14.44385
   9   24   -10.40969    -4.14206   -14.55175   -0.000097   -0.000097   -14.55184   -14.55184
   9   25   -10.33562    -4.14955   -14.48518   -0.000160   -0.000160   -14.48534   -14.48534
   9   26   -10.41295    -4.15036   -14.56330   -0.000104   -0.000104   -14.56341   -14.56341
   9   27   -10.34548    -4.16132   -14.50680   -0.000181   -0.000181   -14.50698   -14.50698
   9   28    -8.42087    -3.87834   -12.29921   -0.001284   -0.001285   -12.30049   -12.30049
   9   29    -7.96030    -3.76693   -11.72723   -0.000771   -0.000772   -11.72800   -11.72800
   9   30    -8.46068    -3.86219   -12.32287   -0.001272   -0.001273   -12.32414   -12.32414
   9   31    -8.02223    -3.74768   -11.76990   -0.000736   -0.000737   -11.77064   -11.77064
   9   32    -8.17656    -3.70878   -11.88534   -0.000917   -0.000918   -11.88626   -11.88626
   9   33    -8.24321    -3.75417   -11.99738   -0.001133   -0.001134   -11.99852   -11.99852
   9   34    -8.14125    -3.70291   -11.84416   -0.000993   -0.000993   -11.84515   -11.84515
   9   35    -8.14926    -3.70801   -11.85728   -0.000865   -0.000865   -11.85814   -11.85814
   9   36    -8.52613    -3.88861   -12.41475   -0.001840   -0.001841   -12.41659   -12.41659
   9   37    -8.38671    -3.79651   -12.18322   -0.001291   -0.001292   -12.18451   -12.18451
   9   38    -8.43503    -3.89287   -12.32791   -0.002437   -0.002438   -12.33034   -12.33034
   9   39    -8.27911    -3.81606   -12.09517   -0.001737   -0.001738   -12.09691   -12.09691
   9   40    -8.19696    -3.79244   -11.98940   -0.001573   -0.001573   -11.99097   -11.99097
   9   41    -8.68139    -4.07186   -12.75325   -0.003036   -0.003037   -12.75629   -12.75629
   9   42    -8.82971    -4.06022   -12.88993   -0.003580   -0.003582   -12.89351   -12.89351
   9   43    -8.70723    -4.12598   -12.83322   -0.003891   -0.003892   -12.83711   -12.83711
   9   44    -8.12411    -3.71652   -11.84062   -0.001508   -0.001509   -11.84213   -11.84213
   9   45    -8.50254    -3.92485   -12.42739   -0.002657   -0.002658   -12.43005   -12.43005
   9   46    -8.85223    -4.13186   -12.98410   -0.003847   -0.003848   -12.98794   -12.98795
   9   47    -8.36506    -3.90091   -12.26597   -0.002614   -0.002615   -12.26858   -12.26858
   9   48    -8.31411    -3.84597   -12.16008   -0.002541   -0.002542   -12.16262   -12.16262
   9   49    -8.28190    -3.78834   -12.07024   -0.002434   -0.002435   -12.07267   -12.07267
   9   50    -9.02504    -4.07411   -13.09915   -0.003815   -0.003817   -13.10296   -13.10296
   9   51    -8.29275    -3.79097   -12.08372   -0.001955   -0.001955   -12.08567   -12.08567
   9   52    -8.49940    -3.87520   -12.37461   -0.003126   -0.003127   -12.37773   -12.37773
   9   53    -8.32196    -3.70085   -12.02281   -0.002005   -0.002006   -12.02482   -12.02482
   9   54    -8.63071    -3.83501   -12.46572   -0.002316   -0.002317   -12.46804   -12.46804
   9   55    -8.33447    -3.69428   -12.02875   -0.001456   -0.001456   -12.03020   -12.03020
   9   56    -8.44278    -3.72061   -12.16339   -0.002234   -0.002235   -12.16562   -12.16562
   9   57    -8.03824    -3.53949   -11.57773   -0.001154   -0.001154   -11.57889   -11.57889
   9   58    -8.97549    -3.99229   -12.96777   -0.003604   -0.003605   -12.97138   -12.97138
   9   59    -8.79872    -3.87855   -12.67727   -0.003213   -0.003214   -12.68049   -12.68049
   9   60    -9.15484    -4.08358   -13.23842   -0.004076   -0.004078   -13.24249   -13.24250
   9   61    -8.46552    -3.67684   -12.14237   -0.001951   -0.001952   -12.14432   -12.14432
   9   62    -8.14036    -3.54569   -11.68604   -0.001409   -0.001409   -11.68745   -11.68745
   9   63    -8.58805    -3.79368   -12.38173   -0.002337   -0.002337   -12.38406   -12.38407
   9   64   -11.15377    -5.05884   -16.21261   -0.009693   -0.009696   -16.22231   -16.22231
   9   65   -11.08250    -5.04133   -16.12383   -0.008527   -0.008530   -16.13235   -16.13236
   9   66   -11.61360    -5.28899   -16.90258   -0.011500   -0.011504   -16.91408   -16.91409
   9   67   -11.48426    -5.18463   -16.66888   -0.009301   -0.009305   -16.67818   -16.67819
   9   68   -12.16301    -5.51105   -17.67406   -0.012291   -0.012296   -17.68635   -17.68635
   9   69   -11.19829    -5.00958   -16.20787   -0.008764   -0.008767   -16.21664   -16.21664
   9   70    -8.17128    -5.15951   -13.33079   -0.011978   -0.011983   -13.34277   -13.34277
   9   71    -8.34733    -5.27095   -13.61829   -0.012248   -0.012252   -13.63053   -13.63054
   9   72    -8.21837    -5.27000   -13.48836   -0.011407   -0.011412   -13.49977   -13.49978
   9   73    -6.47963    -5.18348   -11.66310   -0.009466   -0.009469   -11.67257   -11.67257
   9   74    -7.46730    -5.15523   -12.62253   -0.011352   -0.011356   -12.63388   -12.63389
   9   75    -6.55450    -5.15918   -11.71368   -0.013576   -0.013580   -11.72726   -11.72726
   9   76    -6.08743    -5.17028   -11.25771   -0.011077   -0.011080   -11.26878   -11.26879
   9   77    -6.60685    -5.72026   -12.32711   -0.013570   -0.013573   -12.34068   -12.34068
  10    0   -29.73646   -10.59999   -40.33645   -0.027057   -0.027066   -40.36350   -40.36351
  10    1   -29.73485   -10.59970   -40.33455   -0.027057   -0.027066   -40.36161   -40.36162
  10    2   -26.01534   -10.58088   -36.59622   -0.026199   -0.026209   -36.62242   -36.62243
  10    3   -26.01194   -10.58064   -36.59258   -0.026196   -0.026207   -36.61878   -36.61879
  10    4   -24.01138    -9.66085   -33.67223   -0.035929   -0.035944   -33.70816   -33.70817
  10    5   -24.01202    -9.66567   -33.67769   -0.035903   -0.035918   -33.71359   -33.71361
  10    6   -23.82055    -9.67909   -33.49964   -0.034588   -0.034603   -33.53423   -33.53425
  10    7   -23.82151    -9.67753   -33.49904   -0.034498   -0.034513   -33.53353   -33.53355
  10    8   -24.06890    -9.66140   -33.73030   -0.031441   -0.031455   -33.76174   -33.76175
  10    9   -24.06828    -9.66487   -33.73315   -0.031414   -0.031428   -33.76457   -33.76458
  10   10   -19.07381    -9.65882   -28.73263   -0.030104   -0.030117   -28.76273   -28.76275
  10   11   -19.05665    -9.65179   -28.70844   -0.030097   -0.030110   -28.73854   -28.73855
  10   12   -18.95379    -9.64628   -28.60008   -0.027838   -0.027850   -28.62791   -28.62793
  10   13   -18.95346    -9.64479   -28.59825   -0.027820   -0.027832   -28.62607   -28.62608
  10   14   -18.86329    -9.61886   -28.48216   -0.028301   -0.028316   -28.51046   -28.51047
  10   15   -18.85353    -9.61345   -28.46698   -0.028282   -0.028297   -28.49526   -28.49528
  10   16   -10.32320    -4.15030   -14.47349   -0.000228   -0.000228   -14.47372   -14.47372
  10   17   -10.33215    -4.14138   -14.47353   -0.000163   -0.000163   -14.47369   -14.47369
  10   18   -10.38321    -4.12567   -14.50888   -0.000094   -0.000094   -14.50897   -14.50897
  10   19   -10.39402    -4.13725   -14.53127   -0.000109   -0.000109   -14.53138   -14.53138
  10   20   -10.33257    -4.14618   -14.47875   -0.000158   -0.000158   -14.47891   -14.47891
  10   21   -10.30314    -4.12523   -14.42837   -0.000126   -0.000126   -14.42850   -14.42850
  10   22   -10.40326    -4.13352   -14.53678   -0.000100   -0.000100   -14.53688   -14.53688
  10   23   -10.32437    -4.13716   -14.46153   -0.000136   -0.000136   -14.46167   -14.46167
  10   24   -10.42262    -4.15076   -14.57337   -0.000099   -0.000099   -14.57347   -14.57347
  10   25   -10.41206    -4.15058   -14.56264   -0.000107   -0.000107   -14.56275   -14.56275
  10   26   -10.35473    -4.15876   -14.51349   -0.000163   -0.000164   -14.51365   -14.51365
  10   27   -10.34793    -4.16055   -14.50848   -0.000180   -0.000180   -14.50866   -14.50866
  10   28    -8.45195    -3.89704   -12.34899   -0.001324   -0.001324   -12.35031   -12.35031
  10   29    -7.99225    -3.79241   -11.78466   -0.000834   -0.000834   -11.78549   -11.78549
  10   30    -8.41919    -3.83605   -12.25524   -0.001281   -0.001282   -12.25652   -12.25652
  10   31    -7.94786    -3.70819   -11.65606   -0.000676   -0.000676   -11.65673   -11.65673
  10   32    -8.25783    -3.74510   -12.00293   -0.001073   -0.001074   -12.00400   -12.00400
  10   33    -8.16766    -3.70143   -11.86909   -0.000966   -0.000967   -11.87005   -11.87005
  10   34    -8.04115    -3.64910   -11.69026   -0.000643   -0.000643   -11.69090   -11.69090
  10   35    -8.05879    -3.65791   -11.71671   -0.000743   -0.000744   -11.71745   -11.71745
  10   36    -8.32825    -3.76855   -12.09679   -0.001335   -0.001335   -12.09813   -12.09813
  10   37    -8.18110    -3.72679   -11.90790   -0.000948   -0.000948   -11.90884   -11.90884
  10   38    -8.31750    -3.84511   -12.16260   -0.001766   -0.001767   -12.16437   -12.16437
  10   39    -8.54789    -3.99350   -12.54139   -0.002744   -0.002745   -12.54413   -12.54414
  10   40    -8.77081    -4.13534   -12.90615   -0.003377   -0.003378   -12.90952   -12.90953
  10   41    -8.78479    -4.13090   -12.91569   -0.003806   -0.003808   -12.91949   -12.91949
  10   42    -8.70613    -4.09051   -12.79664   -0.003384   -0.003385   -12.80003   -12.80003
  10   43    -8.61552    -4.07594   -12.69147   -0.003323   -0.003324   -12.69479   -12.69479
  10   44    -8.23944    -3.83793   -12.07737   -0.001934   -0.001935   -12.07930   -12.07930
  10   45    -8.75562    -4.00177   -12.75739   -0.002924   -0.002925   -12.76031   -12.76031
  10   46    -8.38133    -3.96305   -12.34439   -0.002732   -0.002733   -12.34712   -12.34712
  10   47    -8.37798    -3.78696   -12.16494   -0.002051   -0.002052   -12.16699   -12.16699
  10   48    -8.96875    -4.12935   -13.09810   -0.004136   -0.004138   -13.10224   -13.10224
  10   49    -8.48307    -3.84764   -12.33071   -0.002316   -0.002317   -12.33303   -12.33303
  10   50    -8.04948    -3.53058   -11.58006   -0.000902   -0.000902   -11.58097   -11.58097
  10   51    -8.16403    -3.63676   -11.80079   -0.001314   -0.001315   -11.80210   -11.80210
  10   52    -8.39460    -3.82231   -12.21691   -0.002746   -0.002747   -12.21965   -12.21966
  10   53    -7.86687    -3.55664   -11.42352   -0.001505   -0.001506   -11.42502   -11.42502
  10   54    -8.31621    -3.71131   -12.02752   -0.002373   -0.002374   -12.02989   -12.02989
  10   55    -8.20465    -3.69924   -11.90390   -0.001944   -0.001944   -11.90584   -11.90584
  10   56    -9.13241    -4.04782   -13.18023   -0.003882   -0.003884   -13.18411   -13.18411
  10   57    -9.06282    -4.01881   -13.08163   -0.003719   -0.003721   -13.08535   -13.08535
  10   58    -8.09621    -3.51011   -11.60633   -0.001084   -0.001085   -11.60741   -11.60741
  10   59    -8.96459    -4.00820   -12.97279   -0.003328   -0.003330   -12.97612   -12.97612
  10   60    -8.53818    -3.79287   -12.33105   -0.003174   -0.003175   -12.33422   -12.33422
  10   61    -8.09025    -3.47467   -11.56491   -0.001206   -0.001207   -11.56612   -11.56612
  10   62    -8.68670    -3.84163   -12.52833   -0.002407   -0.002408   -12.53074   -12.53074
  10   63    -9.53189    -4.26832   -13.80021   -0.005326   -0.005328   -13.80554   -13.80554
  10   64   -10.22375    -4.60579   -14.82954   -0.006833   -0.006836   -14.83637   -14.83637
  10   65   -10.98102    -4.95583   -15.93685   -0.008702   -0.008705   -15.94555   -15.94556
  10   66   -12.42326    -5.69393   -18.11719   -0.013194   -0.013199   -18.13038   -18.13038
  10   67   -12.13368    -5.52185   -17.65554   -0.010577   -0.010581   -17.66611   -17.66612
  10   68   -11.56756    -5.23066   -16.79822   -0.010654   -0.010658   -16.80888   -16.80888
  10   69   -10.89047    -4.83313   -15.72359   -0.007954   -0.007957   -15.73155   -15.73155
  10   70    -8.08889    -5.16784   -13.25672   -0.011893   -0.011898   -13.26862   -13.26862
  10   71    -8.44263    -5.29691   -13.73954   -0.012730   -0.012735   -13.75227   -13.75228
  10   72    -8.31955    -5.25047   -13.57002   -0.012935   -0.012940   -13.58295   -13.58296
  10   73    -7.99208    -5.12856   -13.12064   -0.010079   -0.010083   -13.13072   -13.13072
  10   74    -6.34579    -5.23286   -11.57865   -0.012622   -0.012626   -11.59127   -11.59128
  10   75    -6.34655    -5.43387   -11.78042   -0.011285   -0.011288   -11.79170   -11.79171
  10   76    -6.20675    -5.27190   -11.47865   -0.011313   -0.011316   -11.48996   -11.48996
  10   77    -6.50129    -5.55443   -12.05573   -0.013099   -0.013103   -12.06883   -12.06883
  11    0   -29.73842   -10.60015   -40.33857   -0.027060   -0.027069   -40.36563   -40.36563
  11    1   -29.73611   -10.59989   -40.33600   -0.027058   -0.027066   -40.36306   -40.36307
  11    2   -26.01739   -10.58103   -36.59842   -0.026201   -0.026211   -36.62462   -36.62463
  11    3   -26.01299   -10.58082   -36.59381   -0.026199   -0.026209   -36.62001   -36.62002
  11    4   -24.01749    -9.66453   -33.68201   -0.035925   -0.035940   -33.71794   -33.71795
  11    5   -24.00987    -9.66292   -33.67279   -0.035951   -0.035965   -33.70874   -33.70876
  11    6   -23.81832    -9.67915   -33.49747   -0.034629   -0.034644   -33.53210   -33.53212
  11    7   -23.82126    -9.67832   -33.49959   -0.034500   -0.034515   -33.53409   -33.53410
  11    8   -24.07420    -9.66444   -33.73863   -0.031453   -0.031467   -33.77008   -33.77010
  11    9   -24.06727    -9.66330   -33.73056   -0.031451   -0.031465   -33.76202   -33.76203
  11   10   -19.08068    -9.65708   -28.73776   -0.030148   -0.030162   -28.76791   -28.76792
  11   11   -19.06389    -9.65554   -28.71943   -0.030096   -0.030109   -28.74952   -28.74954
  11   12   -18.95544    -9.64635   -28.60179   -0.027853   -0.027865   -28.62964   -28.62965
  11   13   -18.95467    -9.64554   -28.60021   -0.027821   -0.027833   -28.62803   -28.62804
  11   14   -18.86696    -9.61712   -28.48408   -0.028361   -0.028376   -28.51245   -28.51246
  11   15   -18.85776    -9.61567   -28.47343   -0.028266   -0.028281   -28.50170   -28.50171
  11   16   -10.32351    -4.14997   -14.47348   -0.000232   -0.000232   -14.47371   -14.47371
  11   17   -10.32555    -4.14068   -14.46623   -0.000166   -0.000166   -14.46640   -14.46640
  11   18   -10.36693    -4.11201   -14.47894   -0.000081   -0.000081   -14.47902   -14.47902
  11   19   -10.28689    -4.11362   -14.40051   -0.000110   -0.000110   -14.40062   -14.40062
  11   20   -10.41845    -4.14577   -14.56422   -0.000111   -0.000111   -14.56433   -14.56433
  11   21   -10.34562    -4.15121   -14.49684   -0.000154   -0.000154   -14.49699   -14.49699
  11   22   -10.41927    -4.13932   -14.55859   -0.000103   -0.000103   -14.55869   -14.55869
  11   23   -10.34013    -4.14410   -14.48424   -0.000145   -0.000145   -14.48438   -14.48438
  11   24   -10.42433    -4.15299   -14.57732   -0.000104   -0.000104   -14.57743   -14.57743
  11   25   -10.41944    -4.14958   -14.56902   -0.000101   -0.000101   -14.56912   -14.56912
  11   26   -10.34788    -4.15978   -14.50766   -0.000177   -0.000177   -14.50784   -14.50784
  11   27   -10.35328    -4.16243   -14.51571   -0.000168   -0.000168   -14.51587   -14.51587
  11   28    -8.47365    -3.90783   -12.38149   -0.001363   -0.001364   -12.38285   -12.38285
  11   29    -7.99962    -3.80414   -11.80376   -0.000879   -0.000880   -11.80464   -11.80464
  11   30    -8.40963    -3.81710   -12.22673   -0.001270   -0.001271   -12.22800   -12.22800
  11   31    -7.93452    -3.68851   -11.62303   -0.000659   -0.000659   -11.62369   -11.62369
  11   32    -8.35485    -3.79906   -12.15391   -0.001281   -0.001281   -12.15519   -12.15519
  11   33    -8.27298    -3.75635   -12.02933   -0.001136   -0.001136   -12.03047   -12.03047
  11   34    -8.14671    -3.69294   -11.83964   -0.000869   -0.000870   -11.84051   -11.84051
  11   35    -7.99209    -3.62620   -11.61830   -0.000539   -0.000539   -11.61883   -11.61883
  11   36    -8.14914    -3.68278   -11.83192   -0.000950   -0.000950   -11.83287   -11.83288
  11   37    -8.13972    -3.71391   -11.85363   -0.000881   -0.000881   -11.85451   -11.85451
  11   38    -8.04628    -3.74258   -11.78887   -0.001327   -0.001328   -11.79019   -11.79019
  11   39    -8.21056    -3.81893   -12.02949   -0.001736   -0.001736   -12.03123   -12.03123
  11   40    -8.35869    -3.90275   -12.26144   -0.002539   -0.002540   -12.26398   -12.26398
  11   41    -9.14008    -4.37051   -13.51059   -0.004370   -0.004372   -13.51496   -13.51497
  11   42    -8.09860    -3.79051   -11.88912   -0.001666   -0.001667   -11.89078   -11.89079
  11   43    -9.38271    -4.49248   -13.87518   -0.006275   -0.006278   -13.88146   -13.88146
  11   44    -8.40743    -3.86529   -12.27272   -0.001430   -0.001430   -12.27415   -12.27415
  11   45    -8.87441    -4.10388   -12.97829   -0.003607   -0.003608   -12.98190   -12.98190
  11   46    -8.55602    -4.02346   -12.57948   -0.003378   -0.003379   -12.58286   -12.58286
  11   47    -8.30930    -3.79988   -12.10918   -0.002198   -0.002199   -12.11138   -12.11138
  11   48    -8.41319    -3.99972   -12.41292   -0.003182   -0.003183   -12.41610   -12.41610
  11   49    -8.25832    -3.70353   -11.96185   -0.001484   -0.001485   -11.96333   -11.96333
  11   50    -8.29180    -3.82354   -12.11535   -0.003014   -0.003015   -12.11836   -12.11836
  11   51    -8.23635    -3.71828   -11.95463   -0.002085   -0.002085   -11.95672   -11.95672
  11   52    -8.06750    -3.55886   -11.62636   -0.001185   -0.001185   -11.62754   -11.62754
  11   53    -8.05067    -3.54892   -11.59959   -0.000994   -0.000994   -11.60058   -11.60058
