# Breit Σ_xc comparison (eV).  std = sigSX + sigCOH (charge Σ_xc)
# screened = Σ^B from screened W^{ij}; unscr = Σ^B from bare V^{ij}
#  k    n     sigSX      sigCOH        std    SigB_scr   SigB_unscr   std+Bscr  std+Bunscr
  17   71    -8.39949    -5.25544   -13.65493   -0.008092   -0.008095   -13.66303   -13.66303
  17   72    -8.29261    -5.23707   -13.52968   -0.008208   -0.008210   -13.53789   -13.53789
  17   73    -7.96890    -5.12554   -13.09444   -0.006144   -0.006146   -13.10058   -13.10058
  17   74    -6.33567    -5.24160   -11.57727   -0.009925   -0.009927   -11.58719   -11.58720
  17   75    -6.33105    -5.43463   -11.76568   -0.008010   -0.008012   -11.77369   -11.77369
  17   76    -6.19003    -5.26777   -11.45780   -0.007643   -0.007644   -11.46544   -11.46544
  17   77    -6.48990    -5.54610   -12.03600   -0.009516   -0.009518   -12.04551   -12.04552
  18    0   -29.32892   -10.44275   -39.77167   -0.025879   -0.025886   -39.79755   -39.79756
  18    1   -29.32714   -10.44332   -39.77045   -0.025880   -0.025887   -39.79633   -39.79634
  18    2   -25.61376   -10.41372   -36.02748   -0.024886   -0.024895   -36.05237   -36.05238
  18    3   -25.60828   -10.41418   -36.02246   -0.024886   -0.024895   -36.04734   -36.04735
  18    4   -24.12859    -9.78687   -33.91546   -0.040212   -0.040226   -33.95567   -33.95569
  18    5   -24.10693    -9.77428   -33.88121   -0.040314   -0.040328   -33.92152   -33.92154
  18    6   -23.89709    -9.78419   -33.68128   -0.031668   -0.031678   -33.71295   -33.71296
  18    7   -23.88593    -9.78638   -33.67231   -0.031833   -0.031843   -33.70414   -33.70415
  18    8   -24.17394    -9.78010   -33.95404   -0.019077   -0.019082   -33.97312   -33.97312
  18    9   -24.15822    -9.77785   -33.93607   -0.019023   -0.019027   -33.95509   -33.95510
  18   10   -19.19833    -9.78362   -28.98194   -0.027507   -0.027515   -29.00945   -29.00946
  18   11   -19.16487    -9.76885   -28.93372   -0.027663   -0.027671   -28.96139   -28.96139
  18   12   -19.03520    -9.75089   -28.78609   -0.020399   -0.020405   -28.80649   -28.80649
  18   13   -19.01851    -9.75277   -28.77128   -0.020462   -0.020467   -28.79174   -28.79175
  18   14   -18.97989    -9.73810   -28.71799   -0.016661   -0.016666   -28.73465   -28.73466
  18   15   -18.96044    -9.73780   -28.69824   -0.016622   -0.016627   -28.71487   -28.71487
  18   16   -10.48045    -4.27184   -14.75228   -0.000185   -0.000186   -14.75247   -14.75247
  18   17   -10.49996    -4.26351   -14.76347   -0.000132   -0.000132   -14.76360   -14.76360
  18   18   -10.48104    -4.23711   -14.71815   -0.000107   -0.000107   -14.71825   -14.71825
  18   19   -10.43938    -4.24267   -14.68206   -0.000145   -0.000145   -14.68220   -14.68220
  18   20   -10.55684    -4.25165   -14.80849   -0.000081   -0.000081   -14.80857   -14.80857
  18   21   -10.54482    -4.24546   -14.79029   -0.000070   -0.000070   -14.79035   -14.79035
  18   22   -10.47889    -4.25526   -14.73415   -0.000109   -0.000109   -14.73426   -14.73426
  18   23   -10.46612    -4.24913   -14.71526   -0.000096   -0.000096   -14.71535   -14.71535
  18   24   -10.52484    -4.24525   -14.77008   -0.000071   -0.000071   -14.77015   -14.77015
  18   25   -10.45427    -4.25281   -14.70708   -0.000111   -0.000111   -14.70719   -14.70719
  18   26   -10.56820    -4.27419   -14.84239   -0.000070   -0.000070   -14.84246   -14.84246
  18   27   -10.50349    -4.28503   -14.78852   -0.000117   -0.000117   -14.78864   -14.78864
  18   28    -8.37913    -3.89536   -12.27449   -0.001000   -0.001000   -12.27549   -12.27549
  18   29    -7.91260    -3.78059   -11.69319   -0.000586   -0.000586   -11.69378   -11.69378
  18   30    -8.42334    -3.86764   -12.29098   -0.000967   -0.000967   -12.29195   -12.29195
  18   31    -8.00246    -3.73627   -11.73874   -0.000529   -0.000529   -11.73927   -11.73927
  18   32    -7.95606    -3.64492   -11.60098   -0.000435   -0.000435   -11.60141   -11.60141
  18   33    -7.99314    -3.65024   -11.64338   -0.000398   -0.000398   -11.64377   -11.64377
  18   34    -8.63318    -4.02259   -12.65577   -0.001460   -0.001460   -12.65723   -12.65723
  18   35    -8.37803    -3.81700   -12.19504   -0.000760   -0.000761   -12.19580   -12.19580
  18   36    -8.23827    -3.72490   -11.96317   -0.000510   -0.000510   -11.96368   -11.96368
  18   37    -8.41179    -3.90437   -12.31616   -0.000795   -0.000795   -12.31696   -12.31696
  18   38    -8.28451    -3.83443   -12.11893   -0.001268   -0.001268   -12.12020   -12.12020
  18   39    -8.10357    -3.69895   -11.80253   -0.000832   -0.000833   -11.80336   -11.80336
  18   40    -8.54563    -4.06460   -12.61023   -0.002689   -0.002690   -12.61292   -12.61292
  18   41    -8.65841    -4.00749   -12.66590   -0.002248   -0.002249   -12.66815   -12.66815
  18   42    -8.24161    -3.83810   -12.07971   -0.001594   -0.001595   -12.08130   -12.08130
  18   43    -8.61765    -4.06939   -12.68704   -0.002532   -0.002532   -12.68958   -12.68958
  18   44    -8.71925    -4.07734   -12.79659   -0.001771   -0.001772   -12.79836   -12.79837
  18   45    -8.15471    -3.76537   -11.92007   -0.001742   -0.001742   -11.92182   -11.92182
  18   46    -8.64378    -4.07517   -12.71895   -0.002759   -0.002759   -12.72171   -12.72171
  18   47    -8.28054    -3.91079   -12.19133   -0.001842   -0.001842   -12.19317   -12.19317
  18   48    -9.34846    -4.36888   -13.71734   -0.003228   -0.003229   -13.72057   -13.72057
  18   49    -8.31525    -3.96179   -12.27704   -0.002578   -0.002578   -12.27962   -12.27962
  18   50    -8.11973    -3.58974   -11.70947   -0.000762   -0.000762   -11.71024   -11.71024
  18   51    -8.15822    -3.88763   -12.04585   -0.001892   -0.001892   -12.04774   -12.04774
  18   52    -8.14787    -3.68476   -11.83263   -0.001933   -0.001934   -11.83456   -11.83456
  18   53    -7.97594    -3.70410   -11.68004   -0.001008   -0.001009   -11.68105   -11.68105
  18   54    -8.24582    -3.62023   -11.86605   -0.001287   -0.001287   -11.86734   -11.86734
  18   55    -7.98540    -3.45145   -11.43685   -0.000635   -0.000635   -11.43748   -11.43748
  18   56    -8.40908    -3.73269   -12.14177   -0.001608   -0.001609   -12.14338   -12.14338
  18   57    -8.74821    -3.87757   -12.62578   -0.002280   -0.002281   -12.62806   -12.62806
  18   58    -7.83949    -3.47114   -11.31063   -0.000691   -0.000691   -11.31132   -11.31132
  18   59    -7.76254    -3.38798   -11.15052   -0.000327   -0.000327   -11.15085   -11.15085
  18   60    -8.36059    -3.61404   -11.97463   -0.001590   -0.001591   -11.97622   -11.97622
  18   61    -8.46295    -3.70252   -12.16547   -0.001183   -0.001184   -12.16665   -12.16665
  18   62   -12.12204    -5.65800   -17.78004   -0.008991   -0.008994   -17.78903   -17.78903
  18   63    -9.52894    -4.23612   -13.76506   -0.003259   -0.003260   -13.76832   -13.76832
  18   64    -8.00730    -3.43639   -11.44369   -0.000523   -0.000523   -11.44421   -11.44421
  18   65   -10.77533    -4.96671   -15.74203   -0.005422   -0.005423   -15.74746   -15.74746
  18   66   -12.19646    -5.61721   -17.81368   -0.011285   -0.011288   -17.82496   -17.82496
  18   67   -11.42084    -5.22922   -16.65005   -0.004956   -0.004957   -16.65501   -16.65501
  18   68   -12.18574    -5.55478   -17.74052   -0.008829   -0.008832   -17.74935   -17.74935
  18   69   -11.20369    -5.06976   -16.27346   -0.005474   -0.005475   -16.27893   -16.27893
  18   70    -7.95013    -5.08390   -13.03403   -0.007539   -0.007541   -13.04157   -13.04158
  18   71    -8.17900    -5.12725   -13.30625   -0.007777   -0.007780   -13.31403   -13.31403
  18   72    -8.31772    -5.31818   -13.63590   -0.007382   -0.007384   -13.64328   -13.64328
  18   73    -6.53851    -5.14470   -11.68321   -0.004514   -0.004515   -11.68772   -11.68772
  18   74    -7.87613    -5.13610   -13.01222   -0.011297   -0.011300   -13.02352   -13.02352
  18   75    -6.23853    -5.47770   -11.71623   -0.009019   -0.009021   -11.72525   -11.72525
  18   76    -6.06240    -5.08151   -11.14390   -0.007491   -0.007493   -11.15140   -11.15140
  18   77    -6.39096    -5.57636   -11.96731   -0.009549   -0.009551   -11.97686   -11.97686
  19    0   -29.33188   -10.44366   -39.77554   -0.025874   -0.025882   -39.80141   -39.80142
  19    1   -29.32722   -10.44272   -39.76994   -0.025879   -0.025887   -39.79582   -39.79583
  19    2   -25.61556   -10.41460   -36.03015   -0.024883   -0.024892   -36.05504   -36.05505
  19    3   -25.60875   -10.41365   -36.02241   -0.024886   -0.024894   -36.04729   -36.04730
  19    4   -24.12456    -9.78564   -33.91020   -0.040248   -0.040262   -33.95044   -33.95046
  19    5   -24.11964    -9.78108   -33.90072   -0.040317   -0.040331   -33.94104   -33.94105
  19    6   -23.89276    -9.78511   -33.67787   -0.031759   -0.031769   -33.70963   -33.70964
  19    7   -23.89052    -9.78416   -33.67469   -0.031749   -0.031759   -33.70644   -33.70645
  19    8   -24.17032    -9.77829   -33.94860   -0.019064   -0.019069   -33.96767   -33.96767
  19    9   -24.16345    -9.78028   -33.94373   -0.019040   -0.019045   -33.96277   -33.96277
  19   10   -19.19779    -9.78582   -28.98361   -0.027583   -0.027591   -29.01119   -29.01120
  19   11   -19.16311    -9.76706   -28.93017   -0.027634   -0.027642   -28.95781   -28.95781
  19   12   -19.03226    -9.75148   -28.78374   -0.020430   -0.020436   -28.80417   -28.80418
  19   13   -19.02748    -9.75101   -28.77849   -0.020433   -0.020439   -28.79892   -28.79892
  19   14   -18.99019    -9.74575   -28.73594   -0.016684   -0.016689   -28.75263   -28.75263
  19   15   -18.96003    -9.73619   -28.69621   -0.016611   -0.016616   -28.71283   -28.71283
  19   16   -10.46728    -4.26407   -14.73134   -0.000184   -0.000184   -14.73153   -14.73153
  19   17   -10.48784    -4.25610   -14.74394   -0.000128   -0.000128   -14.74407   -14.74407
  19   18   -10.49409    -4.25411   -14.74821   -0.000123   -0.000123   -14.74833   -14.74833
  19   19   -10.48085    -4.25640   -14.73724   -0.000139   -0.000139   -14.73738   -14.73738
  19   20   -10.54082    -4.24729   -14.78811   -0.000080   -0.000080   -14.78819   -14.78819
  19   21   -10.46446    -4.25031   -14.71477   -0.000109   -0.000109   -14.71488   -14.71488
  19   22   -10.53068    -4.23974   -14.77042   -0.000072   -0.000072   -14.77049   -14.77049
  19   23   -10.45316    -4.24372   -14.69688   -0.000093   -0.000093   -14.69698   -14.69698
  19   24   -10.54651    -4.25398   -14.80048   -0.000070   -0.000070   -14.80056   -14.80056
  19   25   -10.47490    -4.26148   -14.73638   -0.000109   -0.000109   -14.73649   -14.73649
  19   26   -10.56295    -4.26926   -14.83220   -0.000069   -0.000069   -14.83227   -14.83227
  19   27   -10.49648    -4.27976   -14.77624   -0.000119   -0.000119   -14.77636   -14.77636
  19   28    -8.39213    -3.89634   -12.28847   -0.001001   -0.001002   -12.28947   -12.28947
  19   29    -7.94299    -3.78841   -11.73140   -0.000605   -0.000606   -11.73201   -11.73201
  19   30    -8.41215    -3.87314   -12.28529   -0.000980   -0.000980   -12.28627   -12.28627
  19   31    -7.96992    -3.75687   -11.72679   -0.000557   -0.000557   -11.72735   -11.72735
  19   32    -8.11709    -3.70772   -11.82480   -0.000612   -0.000612   -11.82542   -11.82542
  19   33    -8.21442    -3.77081   -11.98523   -0.000661   -0.000661   -11.98589   -11.98589
  19   34    -8.10632    -3.71673   -11.82305   -0.000615   -0.000616   -11.82367   -11.82367
  19   35    -8.11549    -3.72484   -11.84033   -0.000438   -0.000438   -11.84077   -11.84077
  19   36    -8.48700    -3.90398   -12.39099   -0.001055   -0.001056   -12.39204   -12.39204
  19   37    -8.35388    -3.81375   -12.16763   -0.000741   -0.000741   -12.16837   -12.16837
  19   38    -8.37115    -3.88754   -12.25869   -0.001860   -0.001861   -12.26055   -12.26055
  19   39    -8.24261    -3.82708   -12.06968   -0.001295   -0.001295   -12.07098   -12.07098
  19   40    -8.13411    -3.78726   -11.92138   -0.000987   -0.000987   -11.92236   -11.92236
  19   41    -8.63756    -4.07973   -12.71729   -0.002150   -0.002151   -12.71944   -12.71945
  19   42    -8.76888    -4.06360   -12.83248   -0.002669   -0.002670   -12.83515   -12.83515
  19   43    -8.67619    -4.14053   -12.81671   -0.002996   -0.002997   -12.81971   -12.81971
  19   44    -8.08536    -3.73341   -11.81877   -0.001170   -0.001170   -11.81994   -11.81994
  19   45    -8.43539    -3.92574   -12.36113   -0.001878   -0.001879   -12.36300   -12.36300
  19   46    -8.81327    -4.13633   -12.94960   -0.002523   -0.002524   -12.95212   -12.95212
  19   47    -8.31400    -3.89994   -12.21394   -0.002109   -0.002109   -12.21605   -12.21605
  19   48    -8.24880    -3.84973   -12.09853   -0.001971   -0.001971   -12.10050   -12.10050
  19   49    -8.22269    -3.78773   -12.01042   -0.001972   -0.001973   -12.01239   -12.01239
  19   50    -8.97187    -4.08280   -13.05467   -0.002529   -0.002530   -13.05720   -13.05720
  19   51    -8.23121    -3.79098   -12.02219   -0.001221   -0.001221   -12.02341   -12.02341
  19   52    -8.43090    -3.87348   -12.30439   -0.002548   -0.002549   -12.30693   -12.30693
  19   53    -8.23613    -3.68619   -11.92232   -0.001524   -0.001524   -11.92385   -11.92385
  19   54    -8.53994    -3.82425   -12.36418   -0.001537   -0.001538   -12.36572   -12.36572
  19   55    -8.26142    -3.68637   -11.94780   -0.000813   -0.000814   -11.94861   -11.94861
  19   56    -8.39202    -3.72854   -12.12056   -0.001809   -0.001809   -12.12237   -12.12237
  19   57    -7.96643    -3.53629   -11.50271   -0.000853   -0.000853   -11.50357   -11.50357
  19   58    -8.94122    -4.00971   -12.95093   -0.002852   -0.002853   -12.95378   -12.95378
  19   59    -8.80877    -3.91933   -12.72810   -0.002587   -0.002588   -12.73069   -12.73069
  19   60    -9.00057    -4.03721   -13.03778   -0.002684   -0.002685   -13.04046   -13.04046
  19   61    -8.40300    -3.67570   -12.07870   -0.001235   -0.001236   -12.07994   -12.07994
  19   62    -8.04597    -3.52507   -11.57104   -0.000973   -0.000973   -11.57201   -11.57201
  19   63    -8.58249    -3.81765   -12.40014   -0.001507   -0.001507   -12.40164   -12.40164
  19   64   -11.08155    -5.05671   -16.13827   -0.007384   -0.007387   -16.14565   -16.14565
  19   65   -10.96805    -5.01791   -15.98596   -0.005111   -0.005113   -15.99107   -15.99107
  19   66   -11.60584    -5.33305   -16.93888   -0.008984   -0.008986   -16.94787   -16.94787
  19   67   -11.39393    -5.18015   -16.57408   -0.005929   -0.005931   -16.58001   -16.58001
  19   68   -12.08262    -5.51487   -17.59749   -0.008887   -0.008890   -17.60638   -17.60638
  19   69   -11.13379    -5.01469   -16.14848   -0.005351   -0.005352   -16.15383   -16.15383
  19   70    -8.13944    -5.12504   -13.26447   -0.007647   -0.007649   -13.27212   -13.27212
  19   71    -8.30694    -5.22968   -13.53663   -0.007829   -0.007831   -13.54445   -13.54446
  19   72    -8.18174    -5.25693   -13.43867   -0.006405   -0.006407   -13.44507   -13.44508
  19   73    -6.46829    -5.19399   -11.66228   -0.006173   -0.006175   -11.66845   -11.66845
  19   74    -7.48624    -5.14813   -12.63437   -0.007989   -0.007991   -12.64236   -12.64236
  19   75    -6.50271    -5.16595   -11.66866   -0.010945   -0.010948   -11.67961   -11.67961
  19   76    -6.06723    -5.16293   -11.23016   -0.007598   -0.007600   -11.23776   -11.23776
  19   77    -6.60241    -5.71664   -12.31904   -0.009469   -0.009471   -12.32851   -12.32851
  20    0   -29.32620   -10.44073   -39.76693   -0.025874   -0.025882   -39.79281   -39.79281
  20    1   -29.33372   -10.44600   -39.77971   -0.025880   -0.025887   -39.80559   -39.80560
  20    2   -25.60991   -10.41169   -36.02160   -0.024883   -0.024891   -36.04648   -36.04649
  20    3   -25.61494   -10.41685   -36.03179   -0.024887   -0.024895   -36.05668   -36.05669
  20    4   -24.11992    -9.78220   -33.90212   -0.040258   -0.040272   -33.94238   -33.94239
  20    5   -24.11721    -9.78071   -33.89792   -0.040305   -0.040320   -33.93822   -33.93824
  20    6   -23.89071    -9.78431   -33.67503   -0.031758   -0.031769   -33.70678   -33.70679
  20    7   -23.89390    -9.78614   -33.68005   -0.031748   -0.031759   -33.71179   -33.71180
  20    8   -24.16362    -9.77528   -33.93890   -0.019069   -0.019074   -33.95797   -33.95797
  20    9   -24.16721    -9.78051   -33.94772   -0.019034   -0.019039   -33.96675   -33.96676
  20   10   -19.18851    -9.77863   -28.96714   -0.027588   -0.027596   -28.99473   -28.99473
  20   11   -19.17227    -9.77389   -28.94616   -0.027630   -0.027638   -28.97379   -28.97380
  20   12   -19.03021    -9.75114   -28.78135   -0.020431   -0.020437   -28.80178   -28.80178
  20   13   -19.02932    -9.75264   -28.78196   -0.020433   -0.020439   -28.80239   -28.80240
  20   14   -18.98910    -9.74588   -28.73498   -0.016690   -0.016695   -28.75167   -28.75167
  20   15   -18.95169    -9.72940   -28.68109   -0.016603   -0.016608   -28.69769   -28.69769
  20   16   -10.45766    -4.25871   -14.71637   -0.000183   -0.000183   -14.71655   -14.71655
  20   17   -10.47860    -4.25093   -14.72954   -0.000128   -0.000128   -14.72966   -14.72966
  20   18   -10.52009    -4.26901   -14.78910   -0.000124   -0.000124   -14.78922   -14.78922
  20   19   -10.50745    -4.27190   -14.77935   -0.000140   -0.000140   -14.77949   -14.77949
  20   20   -10.53025    -4.24118   -14.77143   -0.000080   -0.000080   -14.77151   -14.77151
  20   21   -10.45317    -4.24333   -14.69651   -0.000108   -0.000108   -14.69662   -14.69662
  20   22   -10.52379    -4.23550   -14.75928   -0.000072   -0.000072   -14.75935   -14.75935
  20   23   -10.44665    -4.23981   -14.68646   -0.000093   -0.000093   -14.68655   -14.68655
  20   24   -10.56677    -4.26579   -14.83256   -0.000068   -0.000068   -14.83263   -14.83263
  20   25   -10.49603    -4.27422   -14.77025   -0.000107   -0.000107   -14.77035   -14.77035
  20   26   -10.54470    -4.25884   -14.80354   -0.000071   -0.000071   -14.80361   -14.80361
  20   27   -10.47719    -4.26816   -14.74535   -0.000122   -0.000122   -14.74547   -14.74547
  20   28    -8.37570    -3.88977   -12.26547   -0.001000   -0.001001   -12.26647   -12.26647
  20   29    -7.92144    -3.77788   -11.69932   -0.000604   -0.000604   -11.69992   -11.69992
  20   30    -8.42936    -3.87945   -12.30881   -0.000968   -0.000969   -12.30978   -12.30978
  20   31    -7.99202    -3.76624   -11.75825   -0.000554   -0.000554   -11.75881   -11.75881
  20   32    -8.13144    -3.71494   -11.84637   -0.000600   -0.000600   -11.84697   -11.84697
  20   33    -8.19687    -3.76098   -11.95786   -0.000651   -0.000651   -11.95851   -11.95851
  20   34    -8.09221    -3.70872   -11.80093   -0.000632   -0.000632   -11.80156   -11.80156
  20   35    -8.11358    -3.72358   -11.83716   -0.000429   -0.000429   -11.83759   -11.83759
  20   36    -8.50225    -3.91484   -12.41709   -0.001039   -0.001039   -12.41813   -12.41813
  20   37    -8.35755    -3.81862   -12.17617   -0.000738   -0.000739   -12.17691   -12.17691
  20   38    -8.38395    -3.89697   -12.28091   -0.001878   -0.001878   -12.28279   -12.28279
  20   39    -8.23611    -3.82280   -12.05891   -0.001236   -0.001236   -12.06015   -12.06015
  20   40    -8.13100    -3.78836   -11.91936   -0.001014   -0.001015   -11.92038   -11.92038
  20   41    -8.63570    -4.07969   -12.71540   -0.002142   -0.002143   -12.71754   -12.71754
  20   42    -8.79322    -4.07410   -12.86732   -0.002766   -0.002767   -12.87008   -12.87009
  20   43    -8.66352    -4.13651   -12.80003   -0.002982   -0.002983   -12.80301   -12.80301
  20   44    -8.08540    -3.72699   -11.81239   -0.001170   -0.001170   -11.81356   -11.81356
  20   45    -8.44600    -3.92976   -12.37576   -0.001883   -0.001884   -12.37765   -12.37765
  20   46    -8.80670    -4.13789   -12.94459   -0.002543   -0.002544   -12.94714   -12.94714
  20   47    -8.32754    -3.91657   -12.24411   -0.002161   -0.002161   -12.24627   -12.24627
  20   48    -8.23305    -3.83511   -12.06816   -0.001961   -0.001961   -12.07012   -12.07012
  20   49    -8.19445    -3.77367   -11.96812   -0.001941   -0.001941   -11.97007   -11.97007
  20   50    -8.98750    -4.09059   -13.07809   -0.002639   -0.002640   -13.08073   -13.08073
  20   51    -8.22727    -3.78768   -12.01495   -0.001222   -0.001222   -12.01618   -12.01618
  20   52    -8.41968    -3.86805   -12.28773   -0.002557   -0.002558   -12.29029   -12.29029
  20   53    -8.23717    -3.68612   -11.92329   -0.001492   -0.001492   -11.92478   -11.92478
  20   54    -8.57711    -3.84268   -12.41979   -0.001602   -0.001602   -12.42139   -12.42139
  20   55    -8.28167    -3.69788   -11.97955   -0.000816   -0.000816   -11.98037   -11.98037
  20   56    -8.39488    -3.72998   -12.12485   -0.001762   -0.001763   -12.12662   -12.12662
  20   57    -7.99688    -3.54908   -11.54596   -0.000875   -0.000875   -11.54683   -11.54683
  20   58    -8.92683    -4.00372   -12.93055   -0.002728   -0.002729   -12.93328   -12.93328
  20   59    -8.72262    -3.87004   -12.59266   -0.002333   -0.002334   -12.59499   -12.59499
  20   60    -9.08325    -4.07858   -13.16184   -0.002908   -0.002908   -13.16474   -13.16475
  20   61    -8.38516    -3.66976   -12.05492   -0.001199   -0.001199   -12.05612   -12.05612
  20   62    -8.06516    -3.53680   -11.60196   -0.000973   -0.000974   -11.60293   -11.60293
  20   63    -8.53222    -3.79372   -12.32594   -0.001476   -0.001476   -12.32742   -12.32742
  20   64   -11.09266    -5.06352   -16.15618   -0.007403   -0.007405   -16.16358   -16.16359
  20   65   -10.99307    -5.03151   -16.02458   -0.005362   -0.005363   -16.02994   -16.02995
  20   66   -11.55886    -5.30529   -16.86415   -0.008726   -0.008728   -16.87288   -16.87288
  20   67   -11.41926    -5.19220   -16.61146   -0.005746   -0.005747   -16.61721   -16.61721
  20   68   -12.10667    -5.53056   -17.63723   -0.009174   -0.009176   -17.64640   -17.64641
  20   69   -11.11087    -5.00066   -16.11154   -0.005246   -0.005247   -16.11678   -16.11679
  20   70    -8.12934    -5.11236   -13.24170   -0.007704   -0.007707   -13.24941   -13.24941
  20   71    -8.29729    -5.22087   -13.51816   -0.007910   -0.007912   -13.52607   -13.52607
  20   72    -8.19597    -5.26328   -13.45925   -0.006442   -0.006443   -13.46569   -13.46569
  20   73    -6.47342    -5.19809   -11.67151   -0.006215   -0.006216   -11.67772   -11.67772
  20   74    -7.45568    -5.16097   -12.61665   -0.007572   -0.007574   -12.62422   -12.62422
  20   75    -6.54199    -5.16606   -11.70805   -0.011382   -0.011385   -11.71943   -11.71943
  20   76    -6.06305    -5.15513   -11.21818   -0.007382   -0.007384   -11.22556   -11.22556
  20   77    -6.60560    -5.70993   -12.31553   -0.009254   -0.009256   -12.32479   -12.32479
  21    0   -29.32360   -10.43960   -39.76319   -0.025878   -0.025886   -39.78907   -39.78908
  21    1   -29.33407   -10.44655   -39.78062   -0.025880   -0.025887   -39.80650   -39.80651
  21    2   -25.60785   -10.41061   -36.01846   -0.024886   -0.024894   -36.04334   -36.04335
  21    3   -25.61503   -10.41739   -36.03241   -0.024886   -0.024895   -36.05730   -36.05731
  21    4   -24.11719    -9.77935   -33.89654   -0.040226   -0.040240   -33.93676   -33.93678
  21    5   -24.11222    -9.77798   -33.89020   -0.040299   -0.040314   -33.93050   -33.93051
  21    6   -23.89820    -9.78533   -33.68353   -0.031664   -0.031675   -33.71519   -33.71520
  21    7   -23.88624    -9.78535   -33.67160   -0.031838   -0.031848   -33.70343   -33.70344
  21    8   -24.17063    -9.78040   -33.95103   -0.019082   -0.019087   -33.97011   -33.97011
  21    9   -24.15399    -9.77227   -33.92625   -0.019016   -0.019021   -33.94527   -33.94528
  21   10   -19.18544    -9.77529   -28.96074   -0.027511   -0.027520   -28.98825   -28.98826
  21   11   -19.17080    -9.77324   -28.94404   -0.027661   -0.027669   -28.97170   -28.97170
  21   12   -19.03514    -9.75205   -28.78719   -0.020397   -0.020403   -28.80758   -28.80759
  21   13   -19.02020    -9.75198   -28.77218   -0.020464   -0.020470   -28.79264   -28.79265
  21   14   -18.97804    -9.73896   -28.71700   -0.016672   -0.016677   -28.73367   -28.73368
  21   15   -18.95350    -9.73126   -28.68476   -0.016609   -0.016614   -28.70137   -28.70138
  21   16   -10.45390    -4.25689   -14.71079   -0.000184   -0.000184   -14.71097   -14.71097
  21   17   -10.47357    -4.24867   -14.72224   -0.000130   -0.000130   -14.72237   -14.72237
  21   18   -10.53134    -4.26579   -14.79713   -0.000110   -0.000110   -14.79724   -14.79724
  21   19   -10.48974    -4.27217   -14.76191   -0.000147   -0.000147   -14.76206   -14.76206
  21   20   -10.54661    -4.24612   -14.79274   -0.000081   -0.000081   -14.79282   -14.79282
  21   21   -10.51618    -4.22859   -14.74476   -0.000070   -0.000070   -14.74483   -14.74483
  21   22   -10.46684    -4.24818   -14.71502   -0.000108   -0.000108   -14.71513   -14.71513
  21   23   -10.43684    -4.23200   -14.66884   -0.000096   -0.000096   -14.66894   -14.66894
  21   24   -10.56552    -4.26886   -14.83438   -0.000068   -0.000068   -14.83445   -14.83445
  21   25   -10.49751    -4.27845   -14.77596   -0.000107   -0.000107   -14.77606   -14.77606
  21   26   -10.54168    -4.25908   -14.80076   -0.000074   -0.000074   -14.80083   -14.80083
  21   27   -10.47588    -4.26847   -14.74435   -0.000122   -0.000122   -14.74447   -14.74447
  21   28    -8.35545    -3.88529   -12.24074   -0.000995   -0.000995   -12.24173   -12.24173
  21   29    -7.88544    -3.76732   -11.65275   -0.000584   -0.000584   -11.65334   -11.65334
  21   30    -8.44251    -3.87494   -12.31745   -0.000954   -0.000954   -12.31840   -12.31841
  21   31    -8.01450    -3.73890   -11.75339   -0.000531   -0.000531   -11.75393   -11.75393
  21   32    -7.95752    -3.64450   -11.60203   -0.000426   -0.000426   -11.60245   -11.60245
  21   33    -7.98450    -3.64436   -11.62885   -0.000377   -0.000377   -11.62923   -11.62923
  21   34    -8.61056    -4.01113   -12.62169   -0.001409   -0.001410   -12.62310   -12.62310
  21   35    -8.38681    -3.82737   -12.21418   -0.000728   -0.000728   -12.21491   -12.21491
  21   36    -8.23751    -3.72860   -11.96611   -0.000531   -0.000531   -11.96664   -11.96664
  21   37    -8.42308    -3.90981   -12.33290   -0.000773   -0.000773   -12.33367   -12.33367
  21   38    -8.29224    -3.84397   -12.13621   -0.001253   -0.001253   -12.13746   -12.13746
  21   39    -8.11176    -3.70628   -11.81804   -0.000824   -0.000825   -11.81887   -11.81887
  21   40    -8.58045    -4.08417   -12.66462   -0.002690   -0.002691   -12.66731   -12.66731
  21   41    -8.64689    -3.99954   -12.64643   -0.002330   -0.002331   -12.64876   -12.64877
  21   42    -8.26416    -3.85352   -12.11768   -0.001644   -0.001645   -12.11933   -12.11933
  21   43    -8.61053    -4.06433   -12.67486   -0.002655   -0.002656   -12.67751   -12.67751
  21   44    -8.70009    -4.06423   -12.76432   -0.001710   -0.001710   -12.76603   -12.76603
  21   45    -8.14097    -3.75741   -11.89838   -0.001735   -0.001736   -11.90012   -11.90012
  21   46    -8.67317    -4.09010   -12.76326   -0.002843   -0.002843   -12.76611   -12.76611
  21   47    -8.27537    -3.91044   -12.18581   -0.001913   -0.001914   -12.18773   -12.18773
  21   48    -9.36826    -4.37945   -13.74771   -0.003220   -0.003221   -13.75093   -13.75093
  21   49    -8.32520    -3.96520   -12.29039   -0.002635   -0.002636   -12.29303   -12.29303
  21   50    -8.09258    -3.57930   -11.67187   -0.000779   -0.000779   -11.67265   -11.67265
  21   51    -8.17789    -3.90062   -12.07851   -0.001922   -0.001922   -12.08043   -12.08043
  21   52    -8.11166    -3.66696   -11.77861   -0.001881   -0.001881   -11.78050   -11.78050
  21   53    -7.98860    -3.70689   -11.69549   -0.000975   -0.000975   -11.69647   -11.69647
