HloModule jit__fft_gather_reshard, entry_computation_layout={(c128[9,80,2,24,24,80]{5,4,3,2,1,0})->(c128[9,80,2,640]{3,2,1,0}, c128[9,640,80,2]{3,2,1,0})}, allow_spmd_sharding_propagation_to_output={true,true}, num_partitions=4

ENTRY %main.128 (Arg_0.1: c128[9,80,2,24,24,80]) -> (c128[9,80,2,640], c128[9,640,80,2]) {
  %constant.28 = f64[9]{0} constant({0, 0.33333333333333331, 0.66666666666666663, 0, 0.33333333333333331, 0.66666666666666663, 0, 0.33333333333333331, 0.66666666666666663}), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=538}
  %broadcast.31 = f64[9,1,24,1]{3,2,1,0} broadcast(%constant.28), dimensions={0}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=538}
  %constant.29 = f64[24]{0} constant({...}), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=538}
  %broadcast.34 = f64[9,1,24,1]{3,2,1,0} broadcast(%constant.29), dimensions={2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=538}
  %multiply.35 = f64[9,1,24,1]{3,2,1,0} multiply(%broadcast.31, %broadcast.34), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=538}
  %reshape.19 = f64[9,24]{1,0} reshape(%multiply.35), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %broadcast.41 = f64[9,24,24,1]{3,2,1,0} broadcast(%reshape.19), dimensions={0,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %add.42 = f64[9,24,24,1]{3,2,1,0} add(%broadcast.38, %broadcast.41), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %convert.1 = c128[9,24,24,1]{3,2,1,0} convert(%add.42), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/convert_element_type" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=536}
  %constant.3 = c128[] constant((0, 6.2831853071795862))
  %broadcast.66 = c128[9,24,24,1]{3,2,1,0} broadcast(%constant.3), dimensions={}
  %multiply.9 = c128[9,24,24,1]{3,2,1,0} multiply(%convert.1, %broadcast.66), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=536}
  %real.2 = f64[9,24,24,1]{3,2,1,0} real(%multiply.9), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %exponential.2 = f64[9,24,24,1]{3,2,1,0} exponential(%real.2), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %reshape.66 = f64[9,24,24]{2,1,0} reshape(%exponential.2), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %constant.13 = f64[] constant(inf)
  %broadcast.60 = f64[9,24,24]{2,1,0} broadcast(%constant.13), dimensions={}
  %compare.4 = pred[9,24,24]{2,1,0} compare(%reshape.66, %broadcast.60), direction=EQ, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.61 = pred[9,24,24,80]{3,2,1,0} broadcast(%compare.4), dimensions={0,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %constant.11 = f64[] constant(0.5)
  %broadcast.68 = f64[9,24,24,1]{3,2,1,0} broadcast(%constant.11), dimensions={}
  %multiply.10 = f64[9,24,24,1]{3,2,1,0} multiply(%real.2, %broadcast.68), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %exponential.3 = f64[9,24,24,1]{3,2,1,0} exponential(%multiply.10), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %reshape.78 = f64[9,24,24]{2,1,0} reshape(%exponential.3), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %imag.2 = f64[9,24,24,1]{3,2,1,0} imag(%multiply.9), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %cosine.1 = f64[9,24,24,1]{3,2,1,0} cosine(%imag.2), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %reshape.59 = f64[9,24,24]{2,1,0} reshape(%cosine.1), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %multiply.3 = f64[9,24,24]{2,1,0} multiply(%reshape.78, %reshape.59), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %multiply.6 = f64[9,24,24]{2,1,0} multiply(%multiply.3, %reshape.78), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.63 = f64[9,24,24,80]{3,2,1,0} broadcast(%multiply.6), dimensions={0,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %multiply.4 = f64[9,24,24]{2,1,0} multiply(%reshape.66, %reshape.59), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.59 = f64[9,24,24,80]{3,2,1,0} broadcast(%multiply.4), dimensions={0,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %select.66 = f64[9,24,24,80]{3,2,1,0} select(%broadcast.61, %broadcast.63, %broadcast.59), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %constant.37 = f64[] constant(0)
  %broadcast.70 = f64[9,24,24,1]{3,2,1,0} broadcast(%constant.37), dimensions={}
  %compare.5 = pred[9,24,24,1]{3,2,1,0} compare(%imag.2, %broadcast.70), direction=EQ, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %reshape.62 = pred[9,24,24]{2,1,0} reshape(%compare.5), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.51 = pred[9,24,24,80]{3,2,1,0} broadcast(%reshape.62), dimensions={0,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %constant.36 = f64[] constant(0)
  %broadcast.10 = f64[9,24,24,80]{3,2,1,0} broadcast(%constant.36), dimensions={}
  %sine.1 = f64[9,24,24,1]{3,2,1,0} sine(%imag.2), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %reshape.64 = f64[9,24,24]{2,1,0} reshape(%sine.1), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %multiply.7 = f64[9,24,24]{2,1,0} multiply(%reshape.78, %reshape.64), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %multiply.8 = f64[9,24,24]{2,1,0} multiply(%multiply.7, %reshape.78), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.65 = f64[9,24,24,80]{3,2,1,0} broadcast(%multiply.8), dimensions={0,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %multiply.5 = f64[9,24,24]{2,1,0} multiply(%reshape.66, %reshape.64), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.62 = f64[9,24,24,80]{3,2,1,0} broadcast(%multiply.5), dimensions={0,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=537}
  %select.72 = f64[9,24,24,80]{3,2,1,0} select(%broadcast.61, %broadcast.65, %broadcast.62), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %select.73 = f64[9,24,24,80]{3,2,1,0} select(%broadcast.51, %broadcast.10, %select.72), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %complex.74 = c128[9,24,24,80]{3,2,1,0} complex(%select.66, %select.73), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=535}
  %broadcast.78 = c128[9,80,2,24,24,80]{5,4,3,2,1,0} broadcast(%complex.74), dimensions={0,3,4,5}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=542}
  %multiply.79 = c128[9,80,2,24,24,80]{5,4,3,2,1,0} multiply(%custom-call.21, %broadcast.78), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=542}
  %constant.33 = c128[] constant((214.66252583997982, 0)), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/convert_element_type" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=543}
  %broadcast.81 = c128[9,80,2,24,24,80]{5,4,3,2,1,0} broadcast(%constant.33), dimensions={}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=543}
  %multiply.82 = c128[9,80,2,24,24,80]{5,4,3,2,1,0} multiply(%multiply.79, %broadcast.81), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=543}
  %reshape.83 = c128[9,80,2,46080]{3,2,1,0} reshape(%multiply.82), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/reshape" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=548}
  %constant.21 = s64[640,1]{1,0} constant({...}), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/jit(_take)/broadcast_in_dim" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=549}
  %gather.0 = c128[9,80,2,640]{3,2,1,0} gather(%reshape.83, %constant.21), offset_dims={0,1,2}, collapsed_slice_dims={3}, start_index_map={3}, index_vector_dim=1, slice_sizes={9,80,2,1}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/jit(_take)/gather" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=549}
  %custom-call.119 = c128[9,80,2,640]{3,2,1,0} custom-call(%gather.0), custom_call_target="Sharding", sharding={devices=[1,2,1,1,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=554}
  %custom-call.120 = c128[9,80,2,640]{3,2,1,0} custom-call(%custom-call.119), custom_call_target="Sharding", sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=556}
  %real.0 = f64[9,80,2,640]{3,2,1,0} real(%custom-call.120), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/real" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=559}
  %imag.0 = f64[9,80,2,640]{3,2,1,0} imag(%custom-call.120), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/imag" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=559}
  %negate.0 = f64[9,80,2,640]{3,2,1,0} negate(%imag.0), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/neg" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=559}
  %complex.0 = c128[9,80,2,640]{3,2,1,0} complex(%real.0, %negate.0), metadata={op_name="jit(_fft_gather_reshard)/jit(main)/complex" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=559}
  %transpose.11 = c128[9,640,80,2]{1,3,2,0} transpose(%complex.0), dimensions={0,3,1,2}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/complex" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=559}
  %custom-call.126 = c128[9,640,80,2]{3,2,1,0} custom-call(%transpose.11), custom_call_target="Sharding", sharding={devices=[1,2,1,1,2]<=[4] last_tile_dim_replicate}, metadata={op_name="jit(_fft_gather_reshard)/jit(main)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/load_wfns.py" source_line=560}
  ROOT %tuple.127 = (c128[9,80,2,640]{3,2,1,0}, c128[9,640,80,2]{3,2,1,0}) tuple(%custom-call.120, %custom-call.126)
}

