# Sigma frequency debug decomposition (all energies in eV)
# k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    

k-point 0:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             37		             36		         21.358		         27.993		         34.093		         -1.519		         -5.683		         -2.348		         -2.548		            nan		            nan		          0.001		            nan
             37		             37		         21.358		         27.993		         34.093		         -1.519		         -5.683		         -2.348		         -2.548		            nan		            nan		          0.001		            nan
             37		             38		         23.606		         30.241		         43.059		         -1.455		         -5.026		         -2.045		         -2.324		            nan		            nan		          0.000		            nan
             37		             39		         23.606		         30.241		         43.059		         -1.455		         -5.026		         -2.045		         -2.324		            nan		            nan		          0.000		            nan
             37		             40		         24.463		         31.098		         33.037		         -1.523		         -5.637		         -2.251		         -2.615		            nan		            nan		          0.001		            nan
             37		             41		         24.463		         31.098		         33.037		         -1.523		         -5.637		         -2.251		         -2.615		            nan		            nan		          0.001		            nan
             37		             42		         24.941		         31.577		         45.490		         -1.319		         -4.790		         -1.743		         -2.241		            nan		            nan		          0.000		            nan
             37		             43		         24.941		         31.577		         45.490		         -1.319		         -4.790		         -1.743		         -2.241		            nan		            nan		          0.000		            nan
             37		             44		         26.450		         33.085		         43.754		         -1.307		         -4.762		         -1.730		         -2.213		            nan		            nan		         -0.000		            nan
             37		             45		         26.450		         33.085		         43.754		         -1.307		         -4.763		         -1.730		         -2.213		            nan		            nan		         -0.000		            nan
             37		             46		         26.757		         33.393		         39.393		         -1.348		         -5.001		         -1.884		         -2.240		            nan		            nan		          0.000		            nan
             37		             47		         26.757		         33.393		         39.393		         -1.348		         -5.002		         -1.884		         -2.240		            nan		            nan		          0.000		            nan
             37		             48		         27.423		         34.058		         46.575		         -1.358		         -4.767		         -1.803		         -2.172		            nan		            nan		          0.000		            nan
             37		             49		         27.423		         34.058		         46.575		         -1.358		         -4.767		         -1.803		         -2.172		            nan		            nan		          0.000		            nan
             37		             50		         29.048		         35.683		         44.348		         -1.438		         -5.095		         -1.976		         -2.225		            nan		            nan		         -0.000		            nan
             37		             51		         29.048		         35.683		         44.348		         -1.438		         -5.095		         -1.976		         -2.225		            nan		            nan		         -0.000		            nan
             37		             52		         29.965		         36.600		         49.327		         -1.344		         -4.703		         -1.798		         -2.067		            nan		            nan		          0.000		            nan
             37		             53		         29.965		         36.600		         49.327		         -1.344		         -4.704		         -1.799		         -2.067		            nan		            nan		          0.000		            nan
             37		             54		         30.856		         37.491		         44.797		         -1.412		         -4.836		         -1.899		         -2.144		            nan		            nan		         -0.000		            nan
             37		             55		         30.856		         37.491		         44.797		         -1.412		         -4.836		         -1.899		         -2.144		            nan		            nan		         -0.000		            nan
             37		             56		         33.692		         40.328		         57.479		         -1.223		         -3.739		         -1.506		         -1.626		            nan		            nan		         -0.000		            nan
             37		             57		         33.692		         40.328		         57.479		         -1.223		         -3.738		         -1.506		         -1.626		            nan		            nan		         -0.000		            nan
             37		             58		         33.846		         40.481		         54.698		         -1.180		         -3.981		         -1.501		         -1.707		            nan		            nan		          0.000		            nan
             37		             59		         33.846		         40.481		         54.698		         -1.180		         -3.980		         -1.501		         -1.707		            nan		            nan		          0.000		            nan

k-point 38:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             38		              0		         -9.612		         -2.977		          6.192		         -3.390		         -8.162		        -13.628		          1.775		          5.745		         -1.569		          0.000		          4.176
             38		              1		         -9.612		         -2.977		          6.192		         -3.390		         -8.162		        -13.628		          1.775		          5.745		         -1.569		          0.000		          4.176
             38		              2		         -6.751		         -0.116		          9.198		         -3.059		         -7.978		        -12.135		          1.228		          4.681		         -1.913		          0.001		          2.769
             38		              3		         -6.751		         -0.116		          9.198		         -3.059		         -7.978		        -12.135		          1.227		          4.681		         -1.913		          0.001		          2.769
             38		              4		         -3.906		          2.730		         10.852		         -2.689		         -7.622		        -10.497		          0.689		          3.774		         -2.249		          0.000		          1.525
             38		              5		         -3.906		          2.730		         10.852		         -2.690		         -7.622		        -10.497		          0.689		          3.774		         -2.249		          0.000		          1.525
             38		              6		         -2.573		          4.062		         13.716		         -3.041		         -7.828		        -10.908		          0.756		          3.725		         -2.400		          0.000		          1.325
             38		              7		         -2.573		          4.062		         13.716		         -3.041		         -7.828		        -10.908		          0.756		          3.725		         -2.400		          0.000		          1.325
             38		              8		          1.149		          7.784		         13.848		         -2.358		         -7.689		         -6.077		         -2.977		          1.423		         -4.658		          0.000		         -3.234
             38		              9		          1.149		          7.784		         13.848		         -2.358		         -7.689		         -6.077		         -2.977		          1.423		         -4.658		          0.000		         -3.234
             38		             10		          4.088		         10.723		         18.422		         -2.092		         -7.060		         -4.679		         -3.012		          0.932		         -4.739		          0.000		         -3.807
             38		             11		          4.088		         10.723		         18.422		         -2.092		         -7.061		         -4.679		         -3.012		          0.932		         -4.739		          0.000		         -3.807
             38		             12		          5.382		         12.018		         22.164		         -1.977		         -6.979		         -3.950		         -3.364		          0.676		         -5.087		          0.000		         -4.411
             38		             13		          5.382		         12.018		         22.164		         -1.977		         -6.979		         -3.950		         -3.364		          0.676		         -5.087		          0.000		         -4.411
             38		             14		          5.555		         12.191		         21.714		         -2.018		         -6.977		         -4.088		         -3.251		          0.707		         -5.019		         -0.000		         -4.311
             38		             15		          5.555		         12.191		         21.714		         -2.018		         -6.977		         -4.087		         -3.250		          0.707		         -5.018		         -0.000		         -4.311
             38		             16		          9.855		         16.491		         25.925		         -1.860		         -6.773		         -3.456		         -3.241		          0.474		         -5.631		          0.000		         -5.157
             38		             17		          9.855		         16.491		         25.925		         -1.860		         -6.773		         -3.456		         -3.241		          0.474		         -5.631		          0.000		         -5.157
             38		             18		         10.196		         16.832		         27.897		         -1.924		         -6.616		         -3.352		         -3.203		            nan		            nan		          0.000		            nan
             38		             19		         10.196		         16.832		         27.897		         -1.924		         -6.617		         -3.352		         -3.204		            nan		            nan		          0.000		            nan
             38		             20		         11.813		         18.449		         30.200		         -1.809		         -6.446		         -3.006		         -3.135		            nan		            nan		          0.000		            nan
             38		             21		         11.813		         18.449		         30.200		         -1.809		         -6.446		         -3.006		         -3.135		            nan		            nan		          0.000		            nan
             38		             22		         12.360		         18.995		         28.958		         -1.905		         -6.590		         -3.439		         -2.994		            nan		            nan		          0.001		            nan
             38		             23		         12.360		         18.995		         28.958		         -1.905		         -6.590		         -3.439		         -2.994		            nan		            nan		          0.001		            nan
             38		             24		         12.681		         19.317		         25.530		         -1.891		         -6.601		         -3.499		         -2.924		            nan		            nan		          0.000		            nan
             38		             25		         12.681		         19.317		         25.530		         -1.891		         -6.601		         -3.499		         -2.924		            nan		            nan		          0.000		            nan
             38		             26		         16.507		         23.143		         32.303		         -1.664		         -6.085		         -2.708		         -2.846		            nan		            nan		          0.000		            nan
             38		             27		         16.507		         23.143		         32.303		         -1.664		         -6.085		         -2.708		         -2.846		            nan		            nan		          0.000		            nan
             38		             28		         17.385		         24.020		         35.885		         -1.502		         -5.713		         -2.212		         -2.824		            nan		            nan		          0.000		            nan
             38		             29		         17.385		         24.020		         35.885		         -1.502		         -5.713		         -2.212		         -2.824		            nan		            nan		          0.000		            nan
             38		             30		         18.282		         24.917		         39.236		         -1.474		         -5.395		         -2.071		         -2.651		            nan		            nan		         -0.000		            nan
             38		             31		         18.282		         24.917		         39.236		         -1.474		         -5.395		         -2.071		         -2.651		            nan		            nan		         -0.000		            nan
             38		             32		         19.023		         25.658		         33.912		         -1.567		         -5.751		         -2.439		         -2.645		            nan		            nan		          0.000		            nan
             38		             33		         19.023		         25.658		         33.912		         -1.567		         -5.750		         -2.438		         -2.645		            nan		            nan		         -0.000		            nan
             38		             34		         19.259		         25.895		         36.529		         -1.558		         -5.767		         -2.398		         -2.702		            nan		            nan		          0.000		            nan
             38		             35		         19.259		         25.895		         36.529		         -1.558		         -5.766		         -2.398		         -2.702		            nan		            nan		          0.000		            nan
             38		             36		         19.593		         26.228		         35.755		         -1.673		         -5.971		         -2.650		         -2.727		            nan		            nan		          0.001		            nan
             38		             37		         19.593		         26.228		         35.755		         -1.673		         -5.971		         -2.650		         -2.727		            nan		            nan		          0.001		            nan
             38		             38		         22.581		         29.216		         36.089		         -1.610		         -5.782		         -2.427		         -2.635		            nan		            nan		          0.001		            nan
             38		             39		         22.581		         29.216		         36.089		         -1.610		         -5.782		         -2.427		         -2.635		            nan		            nan		          0.001		            nan
             38		             40		         23.399		         30.035		         46.418		         -1.397		         -5.087		         -1.903		         -2.393		            nan		            nan		          0.000		            nan
             38		             41		         23.399		         30.035		         46.418		         -1.397		         -5.087		         -1.903		         -2.393		            nan		            nan		          0.000		            nan
             38		             42		         24.845		         31.480		         41.321		         -1.354		         -5.048		         -1.893		         -2.315		            nan		            nan		          0.000		            nan
             38		             43		         24.845		         31.480		         41.321		         -1.354		         -5.048		         -1.893		         -2.316		            nan		            nan		          0.000		            nan
             38		             44		         25.240		         31.875		         40.397		         -1.379		         -5.180		         -1.920		         -2.390		            nan		            nan		          0.000		            nan
             38		             45		         25.240		         31.875		         40.397		         -1.379		         -5.179		         -1.920		         -2.390		            nan		            nan		          0.000		            nan
             38		             46		         27.475		         34.110		         40.211		         -1.367		         -5.069		         -1.886		         -2.297		            nan		            nan		          0.001		            nan
             38		             47		         27.475		         34.110		         40.211		         -1.367		         -5.069		         -1.886		         -2.297		            nan		            nan		          0.001		            nan
             38		             48		         28.798		         35.433		         45.998		         -1.368		         -4.876		         -1.858		         -2.142		            nan		            nan		         -0.000		            nan
             38		             49		         28.798		         35.433		         45.998		         -1.368		         -4.876		         -1.858		         -2.142		            nan		            nan		         -0.000		            nan
             38		             50		         28.970		         35.605		         47.164		         -1.373		         -4.738		         -1.815		         -2.132		            nan		            nan		          0.001		            nan
             38		             51		         28.970		         35.605		         47.164		         -1.372		         -4.740		         -1.815		         -2.133		            nan		            nan		          0.001		            nan
             38		             52		         29.061		         35.697		         45.292		         -1.337		         -4.747		         -1.775		         -2.113		            nan		            nan		          0.000		            nan
             38		             53		         29.061		         35.697		         45.292		         -1.337		         -4.749		         -1.774		         -2.114		            nan		            nan		          0.000		            nan
             38		             54		         30.841		         37.476		         44.032		         -1.306		         -4.529		         -1.708		         -2.028		            nan		            nan		         -0.000		            nan
             38		             55		         30.841		         37.476		         44.032		         -1.306		         -4.528		         -1.708		         -2.028		            nan		            nan		         -0.000		            nan
             38		             56		         31.727		         38.363		         48.027		         -1.237		         -4.304		         -1.568		         -1.918		            nan		            nan		          0.000		            nan
             38		             57		         31.727		         38.363		         48.027		         -1.237		         -4.305		         -1.568		         -1.918		            nan		            nan		          0.000		            nan
             38		             58		         33.938		         40.573		         50.291		         -1.296		         -4.268		         -1.681		         -1.827		            nan		            nan		          0.000		            nan
             38		             59		         33.938		         40.573		         50.291		         -1.296		         -4.268		         -1.681		         -1.827		            nan		            nan		          0.000		            nan

k-point 39:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             39		              0		         -8.023		         -1.388		          8.401		         -3.216		         -8.058		        -12.696		          1.403		          5.100		         -1.788		          0.000		          3.312
             39		              1		         -8.023		         -1.388		          8.401		         -3.217		         -8.062		        -12.700		          1.403		          5.102		         -1.789		          0.000		          3.313
             39		              2		         -8.018		         -1.382		          8.399		         -3.217		         -8.063		        -12.700		          1.402		          5.100		         -1.790		          0.000		          3.311
             39		              3		         -8.018		         -1.382		          8.399		         -3.216		         -8.058		        -12.695		          1.403		          5.098		         -1.789		          0.000		          3.310
             39		              4		         -4.233		          2.402		          9.838		         -2.876		         -7.810		        -11.075		          0.779		          3.958		         -2.246		          0.000		          1.712
             39		              5		         -4.233		          2.402		          9.838		         -2.873		         -7.797		        -11.058		          0.777		          3.951		         -2.242		          0.000		          1.709
             39		              6		         -4.220		          2.415		          9.826		         -2.875		         -7.807		        -11.070		          0.779		          3.955		         -2.246		          0.000		          1.709
             39		              7		         -4.220		          2.415		          9.826		         -2.874		         -7.801		        -11.063		          0.778		          3.952		         -2.245		          0.000		          1.707
             39		              8		          3.914		         10.549		         18.216		         -2.282		         -7.233		         -5.337		         -2.762		          1.108		         -4.647		          0.000		         -3.539
             39		              9		          3.914		         10.549		         18.216		         -2.283		         -7.233		         -5.337		         -2.762		          1.107		         -4.647		          0.000		         -3.539
             39		             10		          3.914		         10.549		         18.215		         -2.283		         -7.233		         -5.337		         -2.762		          1.107		         -4.647		          0.000		         -3.539
             39		             11		          3.914		         10.549		         18.215		         -2.282		         -7.233		         -5.337		         -2.762		          1.108		         -4.647		          0.000		         -3.539
             39		             12		          4.623		         11.258		         20.093		         -2.001		         -7.147		         -4.195		         -3.395		          0.761		         -5.082		          0.000		         -4.320
             39		             13		          4.623		         11.258		         20.093		         -2.001		         -7.146		         -4.194		         -3.394		          0.761		         -5.081		          0.000		         -4.319
             39		             14		          4.639		         11.274		         20.072		         -2.000		         -7.148		         -4.194		         -3.393		          0.761		         -5.083		          0.000		         -4.322
             39		             15		          4.639		         11.274		         20.072		         -2.002		         -7.152		         -4.198		         -3.395		          0.762		         -5.086		          0.000		         -4.325
             39		             16		         10.224		         16.859		         29.518		         -1.882		         -6.621		         -3.260		         -3.231		            nan		            nan		          0.000		            nan
             39		             17		         10.224		         16.859		         29.518		         -1.870		         -6.548		         -3.239		         -3.191		            nan		            nan		          0.000		            nan
             39		             18		         10.241		         16.876		         29.531		         -1.870		         -6.545		         -3.238		         -3.190		            nan		            nan		          0.000		            nan
             39		             19		         10.241		         16.876		         29.531		         -1.883		         -6.624		         -3.260		         -3.232		            nan		            nan		          0.000		            nan
             39		             20		         12.680		         19.315		         30.309		         -1.756		         -6.288		         -2.912		         -3.017		            nan		            nan		          0.000		            nan
             39		             21		         12.680		         19.315		         30.309		         -1.757		         -6.291		         -2.913		         -3.018		            nan		            nan		          0.000		            nan
             39		             22		         12.700		         19.335		         30.319		         -1.756		         -6.285		         -2.909		         -3.017		            nan		            nan		          0.000		            nan
             39		             23		         12.700		         19.335		         30.319		         -1.756		         -6.288		         -2.909		         -3.018		            nan		            nan		          0.000		            nan
             39		             24		         16.104		         22.739		         29.413		         -1.680		         -6.194		         -2.830		         -2.852		            nan		            nan		          0.001		            nan
             39		             25		         16.104		         22.739		         29.413		         -1.681		         -6.195		         -2.828		         -2.857		            nan		            nan		         -0.000		            nan
             39		             26		         16.110		         22.745		         29.400		         -1.680		         -6.198		         -2.828		         -2.856		            nan		            nan		          0.001		            nan
             39		             27		         16.110		         22.745		         29.400		         -1.680		         -6.199		         -2.827		         -2.858		            nan		            nan		          0.000		            nan
             39		             28		         18.233		         24.868		         27.966		         -1.719		         -6.265		         -2.951		         -2.797		            nan		            nan		          0.000		            nan
             39		             29		         18.233		         24.868		         27.966		         -1.721		         -6.286		         -2.955		         -2.809		            nan		            nan		          0.001		            nan
             39		             30		         18.238		         24.873		         27.957		         -1.718		         -6.265		         -2.951		         -2.797		            nan		            nan		          0.000		            nan
             39		             31		         18.238		         24.873		         27.957		         -1.721		         -6.291		         -2.955		         -2.811		            nan		            nan		          0.001		            nan
             39		             32		         18.563		         25.198		         41.122		         -1.497		         -5.462		         -2.096		         -2.665		            nan		            nan		         -0.000		            nan
             39		             33		         18.563		         25.198		         41.122		         -1.494		         -5.431		         -2.092		         -2.649		            nan		            nan		         -0.000		            nan
             39		             34		         18.581		         25.217		         41.114		         -1.494		         -5.432		         -2.092		         -2.649		            nan		            nan		         -0.000		            nan
             39		             35		         18.581		         25.217		         41.114		         -1.497		         -5.461		         -2.096		         -2.664		            nan		            nan		         -0.000		            nan
             39		             36		         19.496		         26.131		         43.167		         -1.557		         -5.443		         -2.223		         -2.606		            nan		            nan		          0.000		            nan
             39		             37		         19.496		         26.131		         43.167		         -1.553		         -5.427		         -2.218		         -2.598		            nan		            nan		          0.000		            nan
             39		             38		         19.500		         26.135		         43.174		         -1.554		         -5.427		         -2.219		         -2.598		            nan		            nan		          0.000		            nan
             39		             39		         19.500		         26.135		         43.174		         -1.558		         -5.444		         -2.225		         -2.605		            nan		            nan		          0.000		            nan
             39		             40		         23.345		         29.980		         39.799		         -1.446		         -5.281		         -2.095		         -2.423		            nan		            nan		          0.001		            nan
             39		             41		         23.345		         29.980		         39.799		         -1.449		         -5.319		         -2.100		         -2.441		            nan		            nan		          0.000		            nan
             39		             42		         23.346		         29.981		         39.804		         -1.449		         -5.313		         -2.100		         -2.438		            nan		            nan		          0.000		            nan
             39		             43		         23.346		         29.981		         39.804		         -1.446		         -5.288		         -2.096		         -2.426		            nan		            nan		          0.000		            nan
             39		             44		         27.139		         33.774		         39.935		         -1.409		         -5.090		         -2.008		         -2.275		            nan		            nan		          0.001		            nan
             39		             45		         27.139		         33.774		         39.935		         -1.406		         -5.067		         -2.003		         -2.266		            nan		            nan		         -0.000		            nan
             39		             46		         27.139		         33.774		         39.935		         -1.408		         -5.083		         -2.007		         -2.272		            nan		            nan		          0.000		            nan
             39		             47		         27.139		         33.774		         39.935		         -1.407		         -5.066		         -2.003		         -2.266		            nan		            nan		          0.000		            nan
             39		             48		         27.318		         33.953		         39.563		         -1.359		         -5.044		         -1.832		         -2.327		            nan		            nan		          0.000		            nan
             39		             49		         27.318		         33.953		         39.563		         -1.357		         -5.052		         -1.831		         -2.329		            nan		            nan		          0.001		            nan
             39		             50		         27.321		         33.956		         39.562		         -1.359		         -5.048		         -1.832		         -2.329		            nan		            nan		          0.000		            nan
             39		             51		         27.321		         33.956		         39.562		         -1.357		         -5.056		         -1.831		         -2.331		            nan		            nan		          0.001		            nan
             39		             52		         29.130		         35.766		         38.745		         -1.385		         -5.011		         -1.888		         -2.268		            nan		            nan		          0.000		            nan
             39		             53		         29.130		         35.766		         38.745		         -1.386		         -5.018		         -1.890		         -2.271		            nan		            nan		          0.000		            nan
             39		             54		         29.133		         35.768		         38.746		         -1.386		         -5.018		         -1.890		         -2.271		            nan		            nan		          0.000		            nan
             39		             55		         29.133		         35.768		         38.746		         -1.385		         -5.009		         -1.887		         -2.268		            nan		            nan		          0.000		            nan
             39		             56		         32.293		         38.928		         57.578		         -1.195		         -3.928		         -1.496		         -1.699		            nan		            nan		          0.000		            nan
             39		             57		         32.293		         38.928		         57.578		         -1.195		         -3.928		         -1.496		         -1.699		            nan		            nan		          0.000		            nan
             39		             58		         32.296		         38.931		         57.562		         -1.195		         -3.930		         -1.495		         -1.700		            nan		            nan		         -0.000		            nan
             39		             59		         32.296		         38.931		         57.562		         -1.196		         -3.927		         -1.497		         -1.699		            nan		            nan		          0.000		            nan

k-point 40:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             40		              0		         -8.185		         -1.550		          7.889		         -3.157		         -8.035		        -12.450		          1.244		          5.015		         -1.836		         -0.000		          3.179
             40		              1		         -8.185		         -1.550		          7.889		         -3.265		         -8.099		        -12.804		          1.388		          5.159		         -1.798		         -0.000		          3.361
             40		              2		         -8.185		         -1.550		          7.889		         -3.170		         -8.043		        -12.492		          1.261		          5.032		         -1.832		         -0.000		          3.200
             40		              3		         -8.185		         -1.550		          7.889		         -3.238		         -8.083		        -12.717		          1.353		          5.124		         -1.807		         -0.000		          3.317
             40		              4		         -3.223		          3.412		         12.603		         -2.781		         -7.693		        -10.022		          0.240		          3.440		         -2.516		          0.000		          0.924
             40		              5		         -3.223		          3.412		         12.603		         -2.954		         -7.764		        -10.623		          0.549		          3.664		         -2.412		          0.000		          1.252
             40		              6		         -3.223		          3.412		         12.603		         -2.826		         -7.704		        -10.172		          0.321		          3.497		         -2.488		          0.000		          1.009
             40		              7		         -3.223		          3.412		         12.603		         -2.677		         -7.646		         -9.646		          0.043		          3.300		         -2.584		         -0.000		          0.716
             40		              8		          0.338		          6.974		         12.299		         -2.385		         -7.564		         -6.791		         -2.311		          1.762		         -4.148		          0.000		         -2.385
             40		              9		          0.338		          6.974		         12.299		         -2.341		         -7.480		         -6.625		         -2.308		          1.730		         -4.111		          0.000		         -2.381
             40		             10		          0.338		          6.974		         12.299		         -2.377		         -7.556		         -6.756		         -2.320		          1.755		         -4.149		          0.000		         -2.394
             40		             11		          0.338		          6.974		         12.299		         -2.374		         -7.550		         -6.727		         -2.338		          1.744		         -4.157		          0.000		         -2.412
             40		             12		          9.735		         16.371		         28.305		         -1.701		         -6.639		         -2.826		         -3.479		          0.329		         -5.659		         -0.000		         -5.330
             40		             13		          9.735		         16.371		         28.305		         -1.707		         -6.623		         -2.858		         -3.456		          0.337		         -5.642		         -0.001		         -5.306
             40		             14		          9.735		         16.371		         28.305		         -1.725		         -6.619		         -2.943		         -3.425		          0.357		         -5.647		         -0.000		         -5.291
             40		             15		          9.735		         16.371		         28.305		         -1.695		         -6.634		         -2.794		         -3.494		          0.322		         -5.666		         -0.000		         -5.344
             40		             16		         10.649		         17.285		         30.382		         -1.983		         -6.500		         -3.590		         -2.920		            nan		            nan		         -0.000		            nan
             40		             17		         10.649		         17.285		         30.382		         -1.963		         -6.486		         -3.599		         -2.889		            nan		            nan		         -0.000		            nan
             40		             18		         10.649		         17.285		         30.382		         -2.051		         -6.523		         -3.698		         -2.896		            nan		            nan		          0.000		            nan
             40		             19		         10.649		         17.285		         30.382		         -2.084		         -6.538		         -3.729		         -2.905		            nan		            nan		          0.001		            nan
             40		             20		         12.181		         18.817		         29.823		         -1.702		         -6.159		         -2.765		         -3.011		            nan		            nan		          0.000		            nan
             40		             21		         12.181		         18.817		         29.823		         -1.696		         -6.068		         -2.668		         -3.019		            nan		            nan		          0.001		            nan
             40		             22		         12.181		         18.817		         29.823		         -1.702		         -6.124		         -2.735		         -3.006		            nan		            nan		          0.001		            nan
             40		             23		         12.181		         18.817		         29.823		         -1.701		         -6.139		         -2.776		         -2.994		            nan		            nan		          0.000		            nan
             40		             24		         12.697		         19.332		         29.538		         -1.814		         -6.392		         -3.154		         -2.931		            nan		            nan		         -0.000		            nan
             40		             25		         12.697		         19.332		         29.538		         -1.845		         -6.464		         -3.314		         -2.889		            nan		            nan		          0.000		            nan
             40		             26		         12.697		         19.332		         29.538		         -1.777		         -6.311		         -2.971		         -2.975		            nan		            nan		         -0.000		            nan
             40		             27		         12.697		         19.332		         29.538		         -1.851		         -6.477		         -3.339		         -2.884		            nan		            nan		          0.000		            nan
             40		             28		         18.516		         25.151		         35.108		         -1.576		         -5.710		         -2.489		         -2.649		            nan		            nan		          0.000		            nan
             40		             29		         18.516		         25.151		         35.108		         -1.573		         -5.704		         -2.486		         -2.643		            nan		            nan		          0.000		            nan
             40		             30		         18.516		         25.151		         35.108		         -1.571		         -5.712		         -2.498		         -2.630		            nan		            nan		          0.001		            nan
             40		             31		         18.516		         25.151		         35.108		         -1.571		         -5.717		         -2.506		         -2.623		            nan		            nan		          0.000		            nan
             40		             32		         19.378		         26.013		         30.171		         -1.614		         -6.085		         -2.794		         -2.658		            nan		            nan		          0.000		            nan
             40		             33		         19.378		         26.013		         30.171		         -1.682		         -6.162		         -2.958		         -2.650		            nan		            nan		          0.001		            nan
             40		             34		         19.378		         26.013		         30.171		         -1.805		         -6.321		         -3.268		         -2.628		            nan		            nan		          0.001		            nan
             40		             35		         19.378		         26.013		         30.171		         -1.737		         -6.243		         -3.106		         -2.632		            nan		            nan		          0.001		            nan
             40		             36		         19.872		         26.507		         33.233		         -1.518		         -5.681		         -2.213		         -2.772		            nan		            nan		          0.000		            nan
             40		             37		         19.872		         26.507		         33.233		         -1.529		         -5.742		         -2.226		         -2.813		            nan		            nan		          0.000		            nan
             40		             38		         19.872		         26.507		         33.233		         -1.504		         -5.691		         -2.172		         -2.785		            nan		            nan		          0.000		            nan
             40		             39		         19.872		         26.507		         33.233		         -1.468		         -5.574		         -2.108		         -2.715		            nan		            nan		          0.000		            nan
             40		             40		         21.175		         27.810		         31.456		         -1.526		         -5.835		         -2.335		         -2.752		            nan		            nan		         -0.000		            nan
             40		             41		         21.175		         27.810		         31.456		         -1.636		         -6.124		         -2.525		         -2.909		            nan		            nan		          0.000		            nan
             40		             42		         21.175		         27.810		         31.456		         -1.576		         -5.964		         -2.422		         -2.822		            nan		            nan		          0.000		            nan
             40		             43		         21.175		         27.810		         31.456		         -1.585		         -5.996		         -2.437		         -2.839		            nan		            nan		         -0.000		            nan
             40		             44		         25.110		         31.745		         53.502		         -1.343		         -4.372		         -1.734		         -2.026		            nan		            nan		          0.000		            nan
             40		             45		         25.110		         31.745		         53.502		         -1.320		         -4.296		         -1.699		         -1.992		            nan		            nan		         -0.000		            nan
             40		             46		         25.110		         31.745		         53.502		         -1.315		         -4.274		         -1.687		         -1.987		            nan		            nan		         -0.000		            nan
             40		             47		         25.110		         31.745		         53.502		         -1.339		         -4.380		         -1.727		         -2.033		            nan		            nan		         -0.000		            nan
             40		             48		         29.156		         35.791		         50.431		         -1.274		         -4.215		         -1.611		         -1.866		            nan		            nan		          0.001		            nan
             40		             49		         29.156		         35.791		         50.431		         -1.309		         -4.345		         -1.694		         -1.906		            nan		            nan		          0.001		            nan
             40		             50		         29.156		         35.791		         50.431		         -1.378		         -4.588		         -1.853		         -1.983		            nan		            nan		          0.000		            nan
             40		             51		         29.156		         35.791		         50.431		         -1.392		         -4.661		         -1.883		         -2.012		            nan		            nan		          0.000		            nan
             40		             52		         33.888		         40.523		         46.003		         -1.246		         -4.344		         -1.612		         -1.901		            nan		            nan		          0.001		            nan
             40		             53		         33.888		         40.523		         46.003		         -1.215		         -4.292		         -1.556		         -1.882		            nan		            nan		          0.000		            nan
             40		             54		         33.888		         40.523		         46.003		         -1.265		         -4.357		         -1.646		         -1.904		            nan		            nan		          0.001		            nan
             40		             55		         33.888		         40.523		         46.003		         -1.295		         -4.410		         -1.701		         -1.923		            nan		            nan		          0.001		            nan
             40		             56		         33.922		         40.558		         46.394		         -1.270		         -4.135		         -1.671		         -1.776		            nan		            nan		          0.001		            nan
             40		             57		         33.922		         40.558		         46.394		         -1.262		         -4.165		         -1.668		         -1.778		            nan		            nan		          0.001		            nan
