2026-04-14 17:40:48,164 INFO __main__ 
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------

                                       [1mSTOCHASTIC PSEUDOBANDS[0m


          This calculation is based on the algorithm developed in the following reference.
                        Please cite it to give proper credit to the authors:

         A. R. Altman, S. Kundu, F. H. da Jornada, Mixed Stochastic-Deterministic Approach
        for Many-Body Perturbation Theory Calculations, Phys. Rev. Lett. 132, 086401 (2024).
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------

2026-04-14 17:40:48,165 INFO __main__ {'fname_in': '/pscratch/sd/j/jackm/lorrax_sandbox/runs/Si_pseudobands/00_si_2x2x2_60Ry/01_bgw_pseudobands/WFN_pb.h5', 'fname_in_q': '/pscratch/sd/j/jackm/lorrax_sandbox/runs/Si_pseudobands/00_si_2x2x2_60Ry/qe/nscfq/WFNq.h5', 'fname_in_NNS': None, 'fname_out': 'WFN_pseudo.h5', 'fname_out_q': 'WFNq_pseudo.h5', 'fname_out_NNS': None, 'NNS': 0, 'nv': -1, 'nc': 8, 'nslice_v': 10, 'uniform_width': None, 'nslice_c': 150, 'max_freq': 0.0, 'nspbps_v': 2, 'nspbps_c': 2, 'copydirectly': True, 'verbosity': 0, 'single_band': False}
2026-04-14 17:40:48,228 INFO __main__ E_Fermi = 0.48737215189245053 Ry
2026-04-14 17:40:50,388 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 64.0, 64.00000000000148
2026-04-14 17:40:50,465 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 64.0, 64.00000000000134
2026-04-14 17:40:50,471 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 64.0, 63.99999999999761
2026-04-14 17:40:50,493 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 71.99999999999854
2026-04-14 17:40:50,555 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 71.99999999999851
2026-04-14 17:40:50,566 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000002736
2026-04-14 17:40:50,569 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999996508
2026-04-14 17:40:50,585 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.999999999991324
2026-04-14 17:40:50,589 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.999999999999076
2026-04-14 17:40:50,661 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 88.0, 87.9999999999989
2026-04-14 17:40:50,668 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 88.0, 87.999999999996
2026-04-14 17:40:50,681 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.00000000000294
2026-04-14 17:40:50,684 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.000000000002466
2026-04-14 17:40:50,755 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 44.00000000000641
2026-04-14 17:40:50,760 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 43.99999999999635
2026-04-14 17:40:50,789 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 88.0, 87.99999999999908
2026-04-14 17:40:50,796 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 88.0, 88.00000000000011
2026-04-14 17:40:50,860 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.9999999999997
2026-04-14 17:40:50,865 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.00000000000185
2026-04-14 17:40:50,890 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 71.99999999999754
2026-04-14 17:40:50,897 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 72.0000000000002
2026-04-14 17:40:50,962 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 48.00000000000031
2026-04-14 17:40:50,967 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 48.00000000000087
2026-04-14 17:40:50,995 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 100.0, 99.99999999999967
2026-04-14 17:40:51,058 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 100.0, 100.00000000000024
2026-04-14 17:40:51,094 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 84.0, 83.99999999999928
2026-04-14 17:40:51,158 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 84.0, 83.99999999999882
2026-04-14 17:40:51,189 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 80.0, 79.99999999999918
2026-04-14 17:40:51,196 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 80.0, 80.00000000000223
2026-04-14 17:40:51,263 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 43.99999999999987
2026-04-14 17:40:51,267 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 43.999999999999986
2026-04-14 17:40:51,291 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 68.0, 67.99999999999889
2026-04-14 17:40:51,297 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 68.0, 68.0000000000041
2026-04-14 17:40:51,371 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 71.99999999999888
2026-04-14 17:40:51,377 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 72.00000000000026
2026-04-14 17:40:51,460 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 96.0, 96.00000000000092
2026-04-14 17:40:51,469 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 96.0, 96.0000000000003
2026-04-14 17:40:51,489 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 56.0, 55.99999999999912
2026-04-14 17:40:51,495 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 56.0, 55.999999999999744
2026-04-14 17:40:51,590 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 136.0, 136.00000000000054
2026-04-14 17:40:51,654 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 136.0, 136.0
2026-04-14 17:40:51,679 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 64.0, 63.999999999999815
2026-04-14 17:40:51,686 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 64.0, 63.99999999999973
2026-04-14 17:40:51,763 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 92.0, 92.00000000000077
2026-04-14 17:40:51,771 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 92.0, 91.99999999999852
2026-04-14 17:40:51,791 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 52.0000000000012
2026-04-14 17:40:51,796 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.99999999999856
2026-04-14 17:40:51,869 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 104.0, 103.99999999999919
2026-04-14 17:40:51,878 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 104.0, 103.99999999999604
2026-04-14 17:40:51,966 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 116.0, 116.00000000000091
2026-04-14 17:40:51,975 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 116.0, 115.99999999999999
2026-04-14 17:40:51,999 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 76.0, 76.00000000000209
2026-04-14 17:40:52,059 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 76.0, 75.99999999999943
2026-04-14 17:40:52,081 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 72.00000000000055
2026-04-14 17:40:52,088 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 72.0000000000005
2026-04-14 17:40:52,157 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 60.0, 59.99999999999923
2026-04-14 17:40:52,162 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 60.0, 60.00000000000205
2026-04-14 17:40:52,200 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 164.0, 163.99999999999932
2026-04-14 17:40:52,260 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 164.0, 164.00000000000037
2026-04-14 17:40:52,289 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 88.0, 87.99999999999888
2026-04-14 17:40:52,297 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 88.0, 87.99999999999987
2026-04-14 17:40:52,360 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 48.000000000000476
2026-04-14 17:40:52,364 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 47.99999999999943
2026-04-14 17:40:52,454 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 152.0, 152.00000000000423
2026-04-14 17:40:52,464 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 152.0, 151.99999999999642
2026-04-14 17:40:52,553 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 132.0, 131.99999999999807
2026-04-14 17:40:52,564 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 132.0, 131.99999999999758
2026-04-14 17:40:52,592 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 100.0, 99.99999999999922
2026-04-14 17:40:52,600 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 100.0, 99.99999999999908
2026-04-14 17:40:52,671 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 120.0, 120.00000000000233
2026-04-14 17:40:52,680 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 120.0, 120.00000000000074
2026-04-14 17:40:52,792 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 160.0, 160.00000000000136
2026-04-14 17:40:52,853 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 160.0, 159.99999999999827
2026-04-14 17:40:52,869 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 35.99999999999982
2026-04-14 17:40:52,873 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.00000000000068
2026-04-14 17:40:52,965 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 124.0, 124.00000000000203
2026-04-14 17:40:52,976 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 124.0, 124.0000000000014
2026-04-14 17:40:53,075 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 160.0, 160.00000000000188
2026-04-14 17:40:53,085 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 160.0, 160.00000000000014
2026-04-14 17:40:53,197 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 192.0, 191.99999999999608
2026-04-14 17:40:53,264 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 192.0, 192.00000000000165
2026-04-14 17:40:53,291 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 71.99999999999908
2026-04-14 17:40:53,296 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 72.0, 71.99999999999908
2026-04-14 17:40:53,383 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 128.0, 127.99999999999262
2026-04-14 17:40:53,392 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 128.0, 127.9999999999935
2026-04-14 17:40:53,495 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 184.0, 183.9999999999907
2026-04-14 17:40:53,554 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 184.0, 184.0000000000063
2026-04-14 17:40:53,571 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 52.00000000000283
2026-04-14 17:40:53,575 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.99999999999996
2026-04-14 17:40:53,670 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 144.0, 143.99999999999568
2026-04-14 17:40:53,683 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 144.0, 143.99999999999835
2026-04-14 17:40:53,771 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 124.0, 124.00000000000223
2026-04-14 17:40:53,781 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 124.0, 124.00000000000045
2026-04-14 17:40:53,952 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 200.0, 199.99999999999136
2026-04-14 17:40:53,972 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 200.0, 199.99999999999594
2026-04-14 17:40:54,152 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 204.0, 203.99999999999693
2026-04-14 17:40:54,168 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 204.0, 203.99999999999739
2026-04-14 17:40:54,272 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 148.0, 147.99999999999437
2026-04-14 17:40:54,282 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 148.0, 147.99999999999164
2026-04-14 17:40:54,376 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 140.0, 139.9999999999965
2026-04-14 17:40:54,386 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 140.0, 139.9999999999965
2026-04-14 17:40:54,491 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 172.0, 171.99999999998838
2026-04-14 17:40:54,559 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 172.0, 171.99999999999827
2026-04-14 17:40:54,654 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 168.0, 168.0000000000029
2026-04-14 17:40:54,664 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 168.0, 168.00000000000435
2026-04-14 17:40:54,761 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 164.0, 163.99999999999466
2026-04-14 17:40:54,773 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 164.0, 163.99999999999693
2026-04-14 17:40:54,857 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 124.0, 123.99999999999484
2026-04-14 17:40:54,866 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 124.0, 123.99999999999817
2026-04-14 17:40:54,965 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 196.0, 196.0000000000106
2026-04-14 17:40:54,979 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 196.0, 196.00000000000497
2026-04-14 17:40:55,082 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 188.0, 187.99999999998366
2026-04-14 17:40:55,096 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 188.0, 187.9999999999975
2026-04-14 17:40:55,174 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 168.0, 167.9999999999954
2026-04-14 17:40:55,186 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 168.0, 168.00000000000747
2026-04-14 17:40:55,282 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 216.0, 215.99999999999437
2026-04-14 17:40:55,296 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 216.0, 216.00000000001833
2026-04-14 17:40:55,374 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 160.0, 159.99999999999008
2026-04-14 17:40:55,384 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 160.0, 160.00000000001484
2026-04-14 17:40:55,387 INFO __main__ Done! Time taken: 7.12 sec



2026-04-14 17:40:55,398 INFO __main__ fname_in = /pscratch/sd/j/jackm/lorrax_sandbox/runs/Si_pseudobands/00_si_2x2x2_60Ry/qe/nscfq/WFNq.h5
 fname_out = WFNq_pseudo.h5
 
2026-04-14 17:40:55,464 WARNING __main__ copydirectly=True. Copying all protected bands at once, can be slow if copying >1000 bands
2026-04-14 17:40:55,466 INFO __main__ Done! Time taken: 0.07 sec



