# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 615

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
  128.17          0.00 B       85        4.23 GiB
  128.42          0.00 B       85        4.23 GiB
  128.67          0.00 B       85        4.23 GiB
  128.92          0.00 B       85        4.23 GiB
  129.17          0.00 B       85        4.23 GiB
  129.42          0.00 B       85        4.23 GiB
  129.67          0.00 B       85        4.23 GiB
  129.92          0.00 B       85        4.23 GiB
  130.17          0.00 B       85        4.23 GiB
  130.42          0.00 B       85        4.23 GiB
  130.68          0.00 B       85        4.23 GiB
  130.93          0.00 B       81      178.65 MiB
  131.18          0.00 B       84      179.12 MiB
  131.43          0.00 B       84      179.12 MiB
  131.68          0.00 B       84      179.12 MiB
  131.93          0.00 B       84      179.12 MiB
  132.18          0.00 B       84      179.12 MiB
  132.43          0.00 B       84      179.12 MiB
  132.68          0.00 B       84      179.12 MiB
  132.93          0.00 B       84      179.12 MiB
  133.18          0.00 B       84      179.12 MiB
  133.44          0.00 B       84      179.12 MiB
  133.69          0.00 B       84      179.12 MiB
  133.94          0.00 B       85        4.23 GiB
  134.19          0.00 B       85        4.23 GiB
  134.44          0.00 B       85        4.23 GiB
  134.69          0.00 B       85        4.23 GiB
  134.94          0.00 B       85        4.23 GiB
  135.19          0.00 B       85        4.23 GiB
  135.44          0.00 B       85        4.23 GiB
  135.69          0.00 B       85        4.23 GiB
  135.94          0.00 B       85        4.23 GiB
  136.20          0.00 B       85        4.23 GiB
  136.45          0.00 B       85        4.23 GiB
  136.70          0.00 B       81      178.65 MiB
  136.95          0.00 B       76      119.48 MiB
  137.20          0.00 B       76      119.48 MiB
  137.45          0.00 B       76      119.48 MiB
  137.70          0.00 B       76      119.48 MiB
  137.95          0.00 B       81      176.09 MiB
  138.20          0.00 B       79      182.07 MiB
  138.45          0.00 B       81      175.76 MiB
  138.70          0.00 B       83      175.77 MiB
  138.95          0.00 B       82      232.02 MiB
  139.21          0.00 B       85      260.15 MiB
  139.46          0.00 B       90      346.65 MiB
  139.71          0.00 B       92      346.65 MiB
  139.96          0.00 B       91      346.65 MiB
  140.21          0.00 B       90      346.65 MiB
  140.46          0.00 B       89      289.67 MiB
  140.71          0.00 B       94      326.94 MiB
  140.97          0.00 B       99      345.93 MiB
  141.22          0.00 B       91      289.67 MiB
  141.47          0.00 B       87      345.91 MiB
  141.72          0.00 B       87      345.91 MiB
  141.97          0.00 B       87      345.91 MiB
  142.22          0.00 B       88      345.91 MiB
  142.47          0.00 B       87      345.91 MiB
  142.73          0.00 B       92      348.99 MiB
  142.98          0.00 B       93      348.99 MiB
  143.23          0.00 B       94      348.99 MiB
  143.48          0.00 B       97      348.99 MiB
  143.73          0.00 B       97      348.99 MiB
  143.99          0.00 B       96      348.99 MiB
  144.24          0.00 B       98      360.99 MiB
  144.49          0.00 B      102      372.99 MiB
  144.74          0.00 B      108      420.99 MiB
  144.99          0.00 B      107      416.99 MiB
  145.24          0.00 B      108      416.99 MiB
  145.49          0.00 B      109      418.99 MiB
  145.74          0.00 B      117      416.99 MiB
  145.99          0.00 B      116      412.99 MiB
  146.25          0.00 B      118      420.99 MiB
  146.50          0.00 B      124      422.99 MiB
  146.75          0.00 B      128      416.99 MiB
  147.00          0.00 B       92      346.79 MiB
  147.25          0.00 B       97      346.80 MiB
  147.50          0.00 B       96      346.80 MiB
  147.75          0.00 B       97      346.80 MiB
  148.00          0.00 B       98      347.68 MiB
  148.25          0.00 B       99      348.56 MiB
  148.50          0.00 B      104      355.59 MiB
  148.76          0.00 B      100      349.44 MiB
  149.01          0.00 B      105      353.83 MiB
  149.26          0.00 B      107      381.78 MiB
  149.51          0.00 B      108      410.61 MiB
  149.76          0.00 B      107      469.71 MiB
  150.01          0.00 B      108      470.58 MiB
  150.26          0.00 B      110      530.56 MiB
  150.51          0.00 B      109      471.46 MiB
  150.76          0.00 B      111      471.46 MiB
  151.01          0.00 B      111      471.46 MiB
  151.27          0.00 B      116      360.90 MiB
  151.52          0.00 B      115      360.02 MiB
  151.77          0.00 B      115      360.02 MiB
  154.24          0.00 B       70        5.57 MiB
  157.95          0.00 B       70        5.57 MiB
  159.45          0.00 B       70        5.57 MiB
  160.72          0.00 B       70        5.57 MiB
  160.97          0.00 B       70        5.57 MiB
  161.22          0.00 B       70        5.57 MiB
  161.47          0.00 B       70        5.57 MiB
  161.72          0.00 B       70        5.57 MiB
  161.97          0.00 B       70        5.57 MiB
