n=23  sigX=  -17.601776              sigC=   -3.442743+106052.559388i  sigXC=  -21.044519+106052.559388i  VH=  455.662711+  0.000228i
n=24  sigX=  -16.397305              sigC=  -69.989249+7683.143926i  sigXC=  -86.386555+7683.143926i  VH=  412.160622+  0.000017i
n=25  sigX=  -16.397305              sigC=  -69.989249+7683.143926i  sigXC=  -86.386555+7683.143926i  VH=  412.160622+  0.000017i
n=26  sigX=  -11.090056              sigC=    1.600168+ -6.527863i  sigXC=   -9.489889+ -6.527863i  VH=  427.733322+  0.000088i
n=27  sigX=  -11.090056              sigC=    1.600168+ -6.527863i  sigXC=   -9.489889+ -6.527863i  VH=  427.733322+  0.000088i
n=28  sigX=  -11.013263              sigC=    1.259118+-4755.572611i  sigXC=   -9.754145+-4755.572611i  VH=  425.557908+  0.000089i
n=29  sigX=  -11.013263              sigC=    1.259118+-4755.572611i  sigXC=   -9.754145+-4755.572611i  VH=  425.557908+  0.000089i
n=30  sigX=  -11.097328              sigC=   -2.813095+-13996.240040i  sigXC=  -13.910422+-13996.240040i  VH=  400.590064+ -0.000083i
n=31  sigX=  -11.097328              sigC=   -2.813095+-13996.240040i  sigXC=  -13.910422+-13996.240040i  VH=  400.590064+ -0.000083i
n=32  sigX=  -11.103978              sigC=   -2.542698+18405.006440i  sigXC=  -13.646676+18405.006440i  VH=  398.931031+ -0.000073i
n=33  sigX=  -11.103978              sigC=   -2.542698+18405.006440i  sigXC=  -13.646676+18405.006440i  VH=  398.931031+ -0.000073i
n=34  sigX=   -6.156760              sigC=   -4.879905+ 79.382036i  sigXC=  -11.036665+ 79.382036i  VH=  433.308862+ -0.000207i
n=35  sigX=   -6.156760              sigC=   -4.879905+ 79.382036i  sigXC=  -11.036665+ 79.382036i  VH=  433.308862+ -0.000207i
n=36  sigX=   -5.762110              sigC=  -13.050529+-250.817049i  sigXC=  -18.812640+-250.817049i  VH=  339.801211+  0.000041i
n=37  sigX=   -5.762110              sigC=  -13.050529+-250.817049i  sigXC=  -18.812640+-250.817049i  VH=  339.801211+  0.000041i
n=38  sigX=   -3.817845              sigC=   70.221744+-175.463279i  sigXC=   66.403899+-175.463279i  VH=  153.938819+  0.000476i
n=39  sigX=   -3.817845              sigC=   70.221744+-175.463279i  sigXC=   66.403899+-175.463279i  VH=  153.938819+  0.000476i
n=40  sigX=   -2.424951              sigC=   -6.354618+-95.745588i  sigXC=   -8.779570+-95.745588i  VH=   48.014825+  0.000205i
n=41  sigX=   -2.424951              sigC=   -6.354618+-95.745588i  sigXC=   -8.779570+-95.745588i  VH=   48.014825+  0.000205i
n=42  sigX=   -5.752252              sigC=   -5.344208+326.999674i  sigXC=  -11.096461+326.999674i  VH=  360.861731+  0.000265i
n=43  sigX=   -5.752252              sigC=   -5.344208+326.999674i  sigXC=  -11.096461+326.999674i  VH=  360.861731+  0.000265i
n=44  sigX=   -5.747146              sigC=   -5.368693+782.211233i  sigXC=  -11.115839+782.211233i  VH=  359.276853+  0.000286i
n=45  sigX=   -5.747146              sigC=   -5.368693+782.211233i  sigXC=  -11.115839+782.211233i  VH=  359.276853+  0.000286i
n=46  sigX=   -5.589779              sigC=   -7.962171+-7337.790646i  sigXC=  -13.551950+-7337.790646i  VH=  343.442537+ -0.000367i
n=47  sigX=   -5.589779              sigC=   -7.962171+-7337.790646i  sigXC=  -13.551950+-7337.790646i  VH=  343.442537+ -0.000367i
n=48  sigX=   -5.594893              sigC=   -7.565941+4018.531523i  sigXC=  -13.160834+4018.531523i  VH=  344.630943+ -0.000381i
n=49  sigX=   -5.594893              sigC=   -7.565941+4018.531523i  sigXC=  -13.160834+4018.531523i  VH=  344.630943+ -0.000381i
n=50  sigX=   -5.656184              sigC=  -22.876246+2834.273582i  sigXC=  -28.532430+2834.273582i  VH=  289.722974+  0.000405i
n=51  sigX=   -5.656184              sigC=  -22.876246+2834.273582i  sigXC=  -28.532430+2834.273582i  VH=  289.722974+  0.000405i
n=52  sigX=   -5.287493              sigC=   -4.657216+1971.700924i  sigXC=   -9.944709+1971.700924i  VH=  321.013222+  0.000303i
n=53  sigX=   -5.287493              sigC=   -4.657216+1971.700924i  sigXC=   -9.944709+1971.700924i  VH=  321.013222+  0.000303i
n=54  sigX=   -5.283729              sigC=   -4.657917+-1197.498837i  sigXC=   -9.941645+-1197.498837i  VH=  321.190144+  0.000302i
n=55  sigX=   -5.283729              sigC=   -4.657917+-1197.498837i  sigXC=   -9.941645+-1197.498837i  VH=  321.190144+  0.000302i
n=56  sigX=   -3.287718              sigC=   -4.705312+ -4.496293i  sigXC=   -7.993030+ -4.496293i  VH=  364.542270+ -0.000167i
n=57  sigX=   -3.287718              sigC=   -4.705312+ -4.496293i  sigXC=   -7.993030+ -4.496293i  VH=  364.542270+ -0.000167i
n=58  sigX=   -5.811108              sigC=   -0.372545+-8283.949365i  sigXC=   -6.183653+-8283.949365i  VH=  336.801606+ -0.000699i
n=59  sigX=   -5.811108              sigC=   -0.372545+-8283.949365i  sigXC=   -6.183653+-8283.949365i  VH=  336.801606+ -0.000699i
n=60  sigX=   -5.833822              sigC=   -0.432169+8346.212991i  sigXC=   -6.265991+8346.212991i  VH=  336.461015+ -0.000686i
n=61  sigX=   -5.833822              sigC=   -0.432169+8346.212991i  sigXC=   -6.265991+8346.212991i  VH=  336.461015+ -0.000686i
n=62  sigX=   -2.346166              sigC=   -0.431482+167.102369i  sigXC=   -2.777647+167.102369i  VH=  215.553501+  0.000048i
n=63  sigX=   -2.346166              sigC=   -0.431482+167.102369i  sigXC=   -2.777647+167.102369i  VH=  215.553501+  0.000048i
n=64  sigX=   -2.045148              sigC=    6.918006+291.441782i  sigXC=    4.872858+291.441782i  VH=  189.538987+  0.000469i
n=65  sigX=   -2.045148              sigC=    6.918006+291.441782i  sigXC=    4.872858+291.441782i  VH=  189.538987+  0.000469i
n=66  sigX=   -1.847620              sigC=   -9.722242+662.366551i  sigXC=  -11.569862+662.366551i  VH=  153.915506+ -0.000048i
n=67  sigX=   -1.847620              sigC=   -9.722242+662.366551i  sigXC=  -11.569862+662.366551i  VH=  153.915506+ -0.000048i
n=68  sigX=   -2.882365              sigC=  -13.249319+1367.022641i  sigXC=  -16.131684+1367.022641i  VH=  219.509187+  0.000615i
n=69  sigX=   -2.882365              sigC=  -13.249319+1367.022641i  sigXC=  -16.131684+1367.022641i  VH=  219.509187+  0.000615i
n=70  sigX=   -1.587760              sigC=   -2.505467+ 49.265882i  sigXC=   -4.093226+ 49.265882i  VH=  173.743106+  0.000208i
n=71  sigX=   -1.587760              sigC=   -2.505467+ 49.265882i  sigXC=   -4.093226+ 49.265882i  VH=  173.743106+  0.000208i
n=72  sigX=   -3.153152              sigC=   -3.827181+1666.565780i  sigXC=   -6.980334+1666.565780i  VH=  290.135081+  0.000222i
n=73  sigX=   -3.153152              sigC=   -3.827181+1666.565780i  sigXC=   -6.980334+1666.565780i  VH=  290.135081+  0.000222i
n=74  sigX=   -3.091684              sigC=   -3.791154+-1573.297168i  sigXC=   -6.882837+-1573.297168i  VH=  281.145171+  0.000337i
n=75  sigX=   -3.091684              sigC=   -3.791154+-1573.297168i  sigXC=   -6.882837+-1573.297168i  VH=  281.145171+  0.000337i
n=76  sigX=   -2.215528              sigC=    9.719020+-572.495978i  sigXC=    7.503492+-572.495978i  VH=  207.336015+ -0.000071i
n=77  sigX=   -2.215528              sigC=    9.719020+-572.495978i  sigXC=    7.503492+-572.495978i  VH=  207.336015+ -0.000071i
n=78  sigX=   -1.943444              sigC=   -4.938361+-436.838722i  sigXC=   -6.881805+-436.838722i  VH=  144.816189+  0.000382i
n=79  sigX=   -1.943444              sigC=   -4.938361+-436.838722i  sigXC=   -6.881805+-436.838722i  VH=  144.816189+  0.000382i
n=80  sigX=   -1.941032              sigC=   -4.951615+920.371701i  sigXC=   -6.892647+920.371701i  VH=  144.270536+  0.000392i
n=81  sigX=   -1.941032              sigC=   -4.951615+920.371701i  sigXC=   -6.892647+920.371701i  VH=  144.270536+  0.000392i
n=82  sigX=   -1.079771              sigC=   -3.473581+-10.870001i  sigXC=   -4.553352+-10.870001i  VH=  104.490484+  0.000689i
n=83  sigX=   -1.079771              sigC=   -3.473581+-10.870001i  sigXC=   -4.553352+-10.870001i  VH=  104.490484+  0.000689i
n=84  sigX=   -1.543077              sigC=   -6.452085+ 92.303874i  sigXC=   -7.995162+ 92.303874i  VH=  149.946422+  0.000276i
n=85  sigX=   -1.543077              sigC=   -6.452085+ 92.303874i  sigXC=   -7.995162+ 92.303874i  VH=  149.946422+  0.000276i
n=86  sigX=   -2.996791              sigC=    2.293508+-27716.336025i  sigXC=   -0.703283+-27716.336025i  VH=  245.809151+ -0.000155i
n=87  sigX=   -2.996791              sigC=    2.293508+-27716.336025i  sigXC=   -0.703283+-27716.336025i  VH=  245.809151+ -0.000155i
n=88  sigX=   -2.998362              sigC=    2.355467+27520.929343i  sigXC=   -0.642895+27520.929343i  VH=  243.417934+ -0.000104i
n=89  sigX=   -2.998362              sigC=    2.355467+27520.929343i  sigXC=   -0.642895+27520.929343i  VH=  243.417934+ -0.000104i
n=90  sigX=   -1.793432              sigC=   -6.634565+107.065161i  sigXC=   -8.427997+107.065161i  VH=  159.042282+  0.000834i
n=91  sigX=   -1.793432              sigC=   -6.634565+107.065161i  sigXC=   -8.427997+107.065161i  VH=  159.042282+  0.000834i
n=92  sigX=   -1.570743              sigC=   -1.877960+4132.965402i  sigXC=   -3.448703+4132.965402i  VH=   93.032683+ -0.000197i
n=93  sigX=   -1.570743              sigC=   -1.877960+4132.965402i  sigXC=   -3.448703+4132.965402i  VH=   93.032683+ -0.000197i
n=94  sigX=   -1.569141              sigC=   -1.885922+-3967.300786i  sigXC=   -3.455063+-3967.300786i  VH=   92.694380+ -0.000188i
n=95  sigX=   -1.569141              sigC=   -1.885922+-3967.300786i  sigXC=   -3.455063+-3967.300786i  VH=   92.694380+ -0.000188i
n=96  sigX=   -2.552649              sigC=   -5.480284+7998.044538i  sigXC=   -8.032933+7998.044538i  VH=  241.860539+  0.000222i
n=97  sigX=   -2.552649              sigC=   -5.480284+7998.044538i  sigXC=   -8.032933+7998.044538i  VH=  241.860539+  0.000222i
n=98  sigX=   -1.729296              sigC=   10.273275+195.946433i  sigXC=    8.543979+195.946433i  VH=  154.155952+  0.000444i
n=99  sigX=   -1.729296              sigC=   10.273275+195.946433i  sigXC=    8.543979+195.946433i  VH=  154.155952+  0.000444i

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.549432              sigC=    1.942213+94158.840075i  sigXC=  -37.607220+94158.840075i  VH=  591.974008+  0.000001i
n=1   sigX=  -39.549432              sigC=    1.942213+94158.840075i  sigXC=  -37.607220+94158.840075i  VH=  591.974008+  0.000001i
n=2   sigX=  -33.308458              sigC=   20.094420+356110.434028i  sigXC=  -13.214037+356110.434028i  VH=  584.279088+ -0.000003i
n=3   sigX=  -33.308458              sigC=   20.094420+356110.434028i  sigXC=  -13.214037+356110.434028i  VH=  584.279088+ -0.000003i
n=4   sigX=  -32.526774              sigC=   29.590357+-459204.406308i  sigXC=   -2.936416+-459204.406308i  VH=  577.678940+ -0.000325i
n=5   sigX=  -32.526774              sigC=   29.590357+-459204.406308i  sigXC=   -2.936416+-459204.406308i  VH=  577.678940+ -0.000325i
n=6   sigX=  -32.517546              sigC=    2.815130+370913.787853i  sigXC=  -29.702417+370913.787853i  VH=  586.866954+  0.000069i
n=7   sigX=  -32.517546              sigC=    2.815130+370913.787853i  sigXC=  -29.702417+370913.787853i  VH=  586.866954+  0.000069i
n=8   sigX=  -21.673920              sigC=    6.339390+-229997.982679i  sigXC=  -15.334530+-229997.982679i  VH=  381.283687+  0.000519i
n=9   sigX=  -21.673920              sigC=    6.339390+-229997.982679i  sigXC=  -15.334530+-229997.982679i  VH=  381.283687+  0.000519i
n=10  sigX=  -21.614486              sigC=   10.326925+-642240.497232i  sigXC=  -11.287561+-642240.497232i  VH=  354.837005+ -0.000155i
n=11  sigX=  -21.614486              sigC=   10.326925+-642240.497232i  sigXC=  -11.287561+-642240.497232i  VH=  354.837005+ -0.000155i
n=12  sigX=  -17.306083              sigC=  -10.536553+-203615.820151i  sigXC=  -27.842636+-203615.820151i  VH=  393.400018+ -0.000006i
n=13  sigX=  -17.306083              sigC=  -10.536553+-203615.820151i  sigXC=  -27.842636+-203615.820151i  VH=  393.400018+ -0.000006i
n=14  sigX=  -17.495356              sigC=    0.059100+-2413813.323483i  sigXC=  -17.436256+-2413813.323483i  VH=  461.738442+  0.000067i
n=15  sigX=  -17.495356              sigC=    0.059100+-2413813.323483i  sigXC=  -17.436256+-2413813.323483i  VH=  461.738442+  0.000067i
n=16  sigX=  -17.098558              sigC=    0.758871+28503.443138i  sigXC=  -16.339687+28503.443138i  VH=  394.583277+  0.000283i
n=17  sigX=  -17.098558              sigC=    0.758871+28503.443138i  sigXC=  -16.339687+28503.443138i  VH=  394.583277+  0.000283i
n=18  sigX=  -17.834097              sigC=    0.282425+157273.618935i  sigXC=  -17.551672+157273.618935i  VH=  477.854941+  0.000223i
n=19  sigX=  -17.834097              sigC=    0.282425+157273.618935i  sigXC=  -17.551672+157273.618935i  VH=  477.854941+  0.000223i
n=20  sigX=  -17.690235              sigC=   -2.796351+-117529.236149i  sigXC=  -20.486587+-117529.236149i  VH=  452.620188+ -0.000266i
n=21  sigX=  -17.690235              sigC=   -2.796351+-117529.236149i  sigXC=  -20.486587+-117529.236149i  VH=  452.620188+ -0.000266i
n=22  sigX=  -15.979111              sigC=    4.649507+1459961.728992i  sigXC=  -11.329604+1459961.728992i  VH=  330.901527+ -0.000070i
n=23  sigX=  -15.979111              sigC=    4.649507+1459961.728992i  sigXC=  -11.329604+1459961.728992i  VH=  330.901527+ -0.000070i
n=24  sigX=  -16.822868              sigC=  -44.942907+-6190177.923806i  sigXC=  -61.765775+-6190177.923806i  VH=  427.263787+ -0.000157i
n=25  sigX=  -16.822868              sigC=  -44.942907+-6190177.923806i  sigXC=  -61.765775+-6190177.923806i  VH=  427.263787+ -0.000157i
n=26  sigX=  -10.925345              sigC=   37.135042+5856827.435462i  sigXC=   26.209697+5856827.435462i  VH=  410.006455+ -0.000469i
n=27  sigX=  -10.925345              sigC=   37.135042+5856827.435462i  sigXC=   26.209697+5856827.435462i  VH=  410.006455+ -0.000469i
n=28  sigX=  -11.361642              sigC=    1.623187+-39006.689146i  sigXC=   -9.738455+-39006.689146i  VH=  427.341187+ -0.000256i
n=29  sigX=  -11.361642              sigC=    1.623187+-39006.689146i  sigXC=   -9.738455+-39006.689146i  VH=  427.341187+ -0.000256i
n=30  sigX=  -11.227710              sigC=    6.062218+83434.301024i  sigXC=   -5.165492+83434.301024i  VH=  436.177969+ -0.000250i
n=31  sigX=  -11.227710              sigC=    6.062218+83434.301024i  sigXC=   -5.165492+83434.301024i  VH=  436.177969+ -0.000250i
n=32  sigX=  -11.158768              sigC=   -1.011280+22190.896613i  sigXC=  -12.170048+22190.896613i  VH=  427.903317+  0.000252i
n=33  sigX=  -11.158768              sigC=   -1.011280+22190.896613i  sigXC=  -12.170048+22190.896613i  VH=  427.903317+  0.000252i
n=34  sigX=   -6.287093              sigC=   -2.894333+-269377.073357i  sigXC=   -9.181426+-269377.073357i  VH=  412.477676+  0.000147i
n=35  sigX=   -6.287093              sigC=   -2.894333+-269377.073357i  sigXC=   -9.181426+-269377.073357i  VH=  412.477676+  0.000147i
n=36  sigX=   -5.096171              sigC=   14.656464+-185650.240229i  sigXC=    9.560293+-185650.240229i  VH=  281.583178+  0.000342i
n=37  sigX=   -5.096171              sigC=   14.656464+-185650.240229i  sigXC=    9.560293+-185650.240229i  VH=  281.583178+  0.000342i
n=38  sigX=   -4.580811              sigC=   -5.504173+148654.519630i  sigXC=  -10.084985+148654.519630i  VH=  253.726337+ -0.000387i
n=39  sigX=   -4.580811              sigC=   -5.504173+148654.519630i  sigXC=  -10.084985+148654.519630i  VH=  253.726337+ -0.000387i
n=40  sigX=   -4.856799              sigC=   17.325788+4126107.885425i  sigXC=   12.468989+4126107.885425i  VH=  250.665697+  0.000543i
n=41  sigX=   -4.856799              sigC=   17.325788+4126107.885425i  sigXC=   12.468989+4126107.885425i  VH=  250.665697+  0.000543i
n=42  sigX=   -4.170365              sigC=   -1.832153+-596217.045732i  sigXC=   -6.002518+-596217.045732i  VH=  193.907914+  0.000153i
n=43  sigX=   -4.170365              sigC=   -1.832153+-596217.045732i  sigXC=   -6.002518+-596217.045732i  VH=  193.907914+  0.000153i
n=44  sigX=   -4.910354              sigC=   -0.160949+590031.438272i  sigXC=   -5.071304+590031.438272i  VH=  296.375059+ -0.000484i
n=45  sigX=   -4.910354              sigC=   -0.160949+590031.438272i  sigXC=   -5.071304+590031.438272i  VH=  296.375059+ -0.000484i
n=46  sigX=   -5.722761              sigC=   -6.553663+304184.457035i  sigXC=  -12.276424+304184.457035i  VH=  364.041638+  0.000541i
n=47  sigX=   -5.722761              sigC=   -6.553663+304184.457035i  sigXC=  -12.276424+304184.457035i  VH=  364.041638+  0.000541i
n=48  sigX=   -5.961161              sigC=  -35.803132+-2989215.800992i  sigXC=  -41.764293+-2989215.800992i  VH=  308.750795+ -0.000348i
n=49  sigX=   -5.961161              sigC=  -35.803132+-2989215.800992i  sigXC=  -41.764293+-2989215.800992i  VH=  308.750795+ -0.000348i
n=50  sigX=   -5.241077              sigC=   -6.876929+-133221.835533i  sigXC=  -12.118006+-133221.835533i  VH=  339.111332+  0.000124i
n=51  sigX=   -5.241077              sigC=   -6.876929+-133221.835533i  sigXC=  -12.118006+-133221.835533i  VH=  339.111332+  0.000124i
n=52  sigX=   -4.892929              sigC=  -10.459601+-705334.850047i  sigXC=  -15.352530+-705334.850047i  VH=  306.488644+ -0.000064i
n=53  sigX=   -4.892929              sigC=  -10.459601+-705334.850047i  sigXC=  -15.352530+-705334.850047i  VH=  306.488644+ -0.000064i
n=54  sigX=   -5.767650              sigC=   -2.341855+-408497.299000i  sigXC=   -8.109505+-408497.299000i  VH=  341.808811+ -0.000038i
n=55  sigX=   -5.767650              sigC=   -2.341855+-408497.299000i  sigXC=   -8.109505+-408497.299000i  VH=  341.808811+ -0.000038i
n=56  sigX=   -4.828099              sigC=  -12.531126+5280391.103953i  sigXC=  -17.359225+5280391.103953i  VH=  287.236798+ -0.000034i
n=57  sigX=   -4.828099              sigC=  -12.531126+5280391.103953i  sigXC=  -17.359225+5280391.103953i  VH=  287.236798+ -0.000034i
n=58  sigX=   -5.499685              sigC=  -11.476046+147702.453130i  sigXC=  -16.975731+147702.453130i  VH=  331.440619+  0.000625i
n=59  sigX=   -5.499685              sigC=  -11.476046+147702.453130i  sigXC=  -16.975731+147702.453130i  VH=  331.440619+  0.000625i
n=60  sigX=   -2.445041              sigC=   -4.296863+90871.322438i  sigXC=   -6.741904+90871.322438i  VH=  219.068360+  0.000294i
n=61  sigX=   -2.445041              sigC=   -4.296863+90871.322438i  sigXC=   -6.741904+90871.322438i  VH=  219.068360+  0.000294i
n=62  sigX=   -3.308521              sigC=    0.256526+-550873.484381i  sigXC=   -3.051995+-550873.484381i  VH=  321.763395+ -0.000309i
n=63  sigX=   -3.308521              sigC=    0.256526+-550873.484381i  sigXC=   -3.051995+-550873.484381i  VH=  321.763395+ -0.000309i
n=64  sigX=   -1.639296              sigC=   -3.649925+58131.258140i  sigXC=   -5.289221+58131.258140i  VH=  124.372332+  0.000110i
n=65  sigX=   -1.639296              sigC=   -3.649925+58131.258140i  sigXC=   -5.289221+58131.258140i  VH=  124.372332+  0.000110i
n=66  sigX=   -2.182037              sigC=  -10.390448+-510851.419333i  sigXC=  -12.572485+-510851.419333i  VH=  212.490515+  0.000370i
n=67  sigX=   -2.182037              sigC=  -10.390448+-510851.419333i  sigXC=  -12.572485+-510851.419333i  VH=  212.490515+  0.000370i
n=68  sigX=   -1.962113              sigC=   -3.153620+-71375.275750i  sigXC=   -5.115732+-71375.275750i  VH=  172.354186+  0.000288i
n=69  sigX=   -1.962113              sigC=   -3.153620+-71375.275750i  sigXC=   -5.115732+-71375.275750i  VH=  172.354186+  0.000288i
n=70  sigX=   -2.306322              sigC=    6.790167+152332.337503i  sigXC=    4.483845+152332.337503i  VH=  186.168084+  0.000171i
n=71  sigX=   -2.306322              sigC=    6.790167+152332.337503i  sigXC=    4.483845+152332.337503i  VH=  186.168084+  0.000171i
n=72  sigX=   -3.157933              sigC=   -3.417161+372786.464774i  sigXC=   -6.575094+372786.464774i  VH=  246.979654+ -0.000011i
n=73  sigX=   -3.157933              sigC=   -3.417161+372786.464774i  sigXC=   -6.575094+372786.464774i  VH=  246.979654+ -0.000011i
n=74  sigX=   -2.870031              sigC=   -6.498914+1516097.642189i  sigXC=   -9.368945+1516097.642189i  VH=  275.617185+  0.000042i
n=75  sigX=   -2.870031              sigC=   -6.498914+1516097.642189i  sigXC=   -9.368945+1516097.642189i  VH=  275.617185+  0.000042i
n=76  sigX=   -2.763435              sigC=  -29.245502+-3565904.979324i  sigXC=  -32.008936+-3565904.979324i  VH=  201.857494+  0.000394i
n=77  sigX=   -2.763435              sigC=  -29.245502+-3565904.979324i  sigXC=  -32.008936+-3565904.979324i  VH=  201.857494+  0.000394i
n=78  sigX=   -3.832766              sigC=   -5.524417+-978908.916983i  sigXC=   -9.357184+-978908.916983i  VH=  356.511250+  0.000156i
n=79  sigX=   -3.832766              sigC=   -5.524417+-978908.916983i  sigXC=   -9.357184+-978908.916983i  VH=  356.511250+  0.000156i
n=80  sigX=   -2.428897              sigC=   -1.537685+-186762.050914i  sigXC=   -3.966582+-186762.050914i  VH=  200.038839+  0.000206i
n=81  sigX=   -2.428897              sigC=   -1.537685+-186762.050914i  sigXC=   -3.966582+-186762.050914i  VH=  200.038839+  0.000206i
n=82  sigX=   -1.767907              sigC=   -3.627257+-175601.726928i  sigXC=   -5.395164+-175601.726928i  VH=  125.018947+  0.000220i
n=83  sigX=   -1.767907              sigC=   -3.627257+-175601.726928i  sigXC=   -5.395164+-175601.726928i  VH=  125.018947+  0.000220i
n=84  sigX=   -1.508774              sigC=   -5.192479+584524.395268i  sigXC=   -6.701254+584524.395268i  VH=   97.276447+  0.000004i
n=85  sigX=   -1.508774              sigC=   -5.192479+584524.395268i  sigXC=   -6.701254+584524.395268i  VH=   97.276447+  0.000004i
n=86  sigX=   -1.183933              sigC=   -2.065311+-32218.542474i  sigXC=   -3.249243+-32218.542474i  VH=  105.498599+  0.000731i
n=87  sigX=   -1.183933              sigC=   -2.065311+-32218.542474i  sigXC=   -3.249243+-32218.542474i  VH=  105.498599+  0.000731i
n=88  sigX=   -2.115702              sigC=   -3.236444+-291067.693528i  sigXC=   -5.352146+-291067.693528i  VH=  165.460419+  0.000184i
n=89  sigX=   -2.115702              sigC=   -3.236444+-291067.693528i  sigXC=   -5.352146+-291067.693528i  VH=  165.460419+  0.000184i
n=90  sigX=   -2.122287              sigC=   -1.529988+-981332.754025i  sigXC=   -3.652275+-981332.754025i  VH=  224.573382+ -0.000259i
n=91  sigX=   -2.122287              sigC=   -1.529988+-981332.754025i  sigXC=   -3.652275+-981332.754025i  VH=  224.573382+ -0.000259i
n=92  sigX=   -2.619392              sigC=   -2.307517+1780638.635042i  sigXC=   -4.926910+1780638.635042i  VH=  257.126754+  0.000075i
n=93  sigX=   -2.619392              sigC=   -2.307517+1780638.635042i  sigXC=   -4.926910+1780638.635042i  VH=  257.126754+  0.000075i
n=94  sigX=   -2.308984              sigC=    3.098805+-900231.063093i  sigXC=    0.789821+-900231.063093i  VH=  232.990181+ -0.000074i
n=95  sigX=   -2.308984              sigC=    3.098805+-900231.063093i  sigXC=    0.789821+-900231.063093i  VH=  232.990181+ -0.000074i
n=96  sigX=   -1.850150              sigC=   -7.306466+197015.863694i  sigXC=   -9.156616+197015.863694i  VH=  132.713941+  0.000696i
n=97  sigX=   -1.850150              sigC=   -7.306466+197015.863694i  sigXC=   -9.156616+197015.863694i  VH=  132.713941+  0.000696i
n=98  sigX=   -2.495765              sigC=   -2.295109+204930.675501i  sigXC=   -4.790875+204930.675501i  VH=  236.466795+ -0.000045i
n=99  sigX=   -2.495765              sigC=   -2.295109+204930.675501i  sigXC=   -4.790875+204930.675501i  VH=  236.466795+ -0.000045i

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.477364              sigC=   38.223767+80849.446084i  sigXC=   -1.253597+80849.446084i  VH=  591.870489+  0.000037i
