# Generated by LORRAX unknown at 2026-07-21 19:39:55 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=29  sigX=  -11.405144              sigC=   -3.253348+ -0.000372i  sigXC=  -14.658493+ -0.000372i  VH=  430.009215  Eo=   -2.737499
n=30  sigX=  -11.280957              sigC=   -3.389050+ -0.000580i  sigXC=  -14.670007+ -0.000580i  VH=  438.304858  Eo=   -2.697296
n=31  sigX=  -11.280957              sigC=   -3.389050+ -0.000580i  sigXC=  -14.670007+ -0.000580i  VH=  438.304858  Eo=   -2.697295
n=32  sigX=  -11.232343              sigC=   -3.626149+ -0.000128i  sigXC=  -14.858492+ -0.000128i  VH=  427.802902  Eo=   -1.968038
n=33  sigX=  -11.232343              sigC=   -3.626149+ -0.000128i  sigXC=  -14.858492+ -0.000128i  VH=  427.802902  Eo=   -1.968037
n=34  sigX=   -6.369562              sigC=   -4.686342+ -0.000401i  sigXC=  -11.055905+ -0.000401i  VH=  414.591705  Eo=    2.575037
n=35  sigX=   -6.369562              sigC=   -4.686342+ -0.000401i  sigXC=  -11.055905+ -0.000401i  VH=  414.591705  Eo=    2.575038
n=36  sigX=   -5.185683              sigC=   -4.460842+ -0.000896i  sigXC=   -9.646525+ -0.000896i  VH=  278.190885  Eo=    4.137793
n=37  sigX=   -5.185683              sigC=   -4.460842+ -0.000896i  sigXC=   -9.646525+ -0.000896i  VH=  278.190885  Eo=    4.137793
n=38  sigX=   -4.655037              sigC=   -4.432274+  0.001604i  sigXC=   -9.087311+  0.001604i  VH=  248.695605  Eo=    4.498560
n=39  sigX=   -4.655037              sigC=   -4.432274+  0.001604i  sigXC=   -9.087311+  0.001604i  VH=  248.695605  Eo=    4.498560
n=40  sigX=   -4.915040              sigC=   -4.675369+  0.000357i  sigXC=   -9.590409+  0.000357i  VH=  244.462894  Eo=    5.011368
n=41  sigX=   -4.915040              sigC=   -4.675369+  0.000357i  sigXC=   -9.590409+  0.000357i  VH=  244.462894  Eo=    5.011369
n=42  sigX=   -4.221026              sigC=   -4.346088+ -0.000252i  sigXC=   -8.567114+ -0.000252i  VH=  183.944030  Eo=    5.208690
n=43  sigX=   -4.221026              sigC=   -4.346088+ -0.000252i  sigXC=   -8.567114+ -0.000252i  VH=  183.944030  Eo=    5.208690
n=44  sigX=   -4.960593              sigC=   -4.877164+ -0.000668i  sigXC=   -9.837757+ -0.000668i  VH=  290.541318  Eo=    6.274230
n=45  sigX=   -4.960593              sigC=   -4.877164+ -0.000668i  sigXC=   -9.837757+ -0.000668i  VH=  290.541318  Eo=    6.274230
n=46  sigX=   -5.820597              sigC=   -5.146303+  0.000069i  sigXC=  -10.966900+  0.000069i  VH=  364.956261  Eo=    6.755121
n=47  sigX=   -5.820597              sigC=   -5.146303+  0.000069i  sigXC=  -10.966900+  0.000069i  VH=  364.956261  Eo=    6.755122
n=48  sigX=   -6.047900              sigC=   -5.065323+  0.002434i  sigXC=  -11.113224+  0.002434i  VH=  304.701961  Eo=    7.214026
n=49  sigX=   -6.047900              sigC=   -5.065323+  0.002434i  sigXC=  -11.113224+  0.002434i  VH=  304.701961  Eo=    7.214026
n=50  sigX=   -5.316129              sigC=   -4.892857+ -0.000020i  sigXC=  -10.208986+ -0.000020i  VH=  334.531894  Eo=    7.784806
n=51  sigX=   -5.316129              sigC=   -4.892857+ -0.000020i  sigXC=  -10.208986+ -0.000020i  VH=  334.531894  Eo=    7.784806
n=52  sigX=   -4.953231              sigC=   -4.895251+ -0.000859i  sigXC=   -9.848483+ -0.000859i  VH=  301.092767  Eo=    9.124082
n=53  sigX=   -4.953231              sigC=   -4.895251+ -0.000859i  sigXC=   -9.848483+ -0.000859i  VH=  301.092767  Eo=    9.124082
n=54  sigX=   -5.836312              sigC=   -5.009770+ -0.000906i  sigXC=  -10.846082+ -0.000906i  VH=  343.837102  Eo=    9.888660
n=55  sigX=   -5.836312              sigC=   -5.009770+ -0.000906i  sigXC=  -10.846082+ -0.000906i  VH=  343.837102  Eo=    9.888660
n=56  sigX=   -4.890879              sigC=   -4.452343+ -0.002503i  sigXC=   -9.343222+ -0.002503i  VH=  265.820410  Eo=   10.280456
n=57  sigX=   -4.890879              sigC=   -4.452343+ -0.002503i  sigXC=   -9.343222+ -0.002503i  VH=  265.820410  Eo=   10.280457
n=58  sigX=   -5.542225              sigC=   -5.003386+ -0.000275i  sigXC=  -10.545610+ -0.000275i  VH=  327.301623+ -0.000000i  Eo=   11.412539
n=59  sigX=   -5.542225              sigC=   -5.003386+ -0.000275i  sigXC=  -10.545610+ -0.000275i  VH=  327.301623+ -0.000000i  Eo=   11.412539
n=60  sigX=   -2.527161              sigC=   -3.385276+ -0.000404i  sigXC=   -5.912437+ -0.000404i  VH=  127.364313  Eo=   12.579023
n=61  sigX=   -2.527161              sigC=   -3.385276+ -0.000404i  sigXC=   -5.912437+ -0.000404i  VH=  127.364313  Eo=   12.579023
n=62  sigX=   -3.382971              sigC=   -4.010566+  0.001966i  sigXC=   -7.393537+  0.001966i  VH=  294.520856  Eo=   13.626951
n=63  sigX=   -3.382971              sigC=   -4.010566+  0.001966i  sigXC=   -7.393537+  0.001966i  VH=  294.520856  Eo=   13.626951
n=64  sigX=   -1.681604              sigC=   -2.649644+  0.000029i  sigXC=   -4.331248+  0.000029i  VH=  -18.102006  Eo=   15.232396
n=65  sigX=   -1.681604              sigC=   -2.649644+  0.000029i  sigXC=   -4.331248+  0.000029i  VH=  -18.102006  Eo=   15.232396
n=66  sigX=   -2.229130              sigC=   -3.121812+  0.000343i  sigXC=   -5.350942+  0.000343i  VH=   94.964697  Eo=   15.261278
