# Exciton bandstructure E_S(Q), TDA, LORRAX
# input: /pscratch/sd/j/jackm/lorrax_sandbox/runs/MoS2/A_bse_figures_2026-07-20/01_lorrax_exciton_bands/exciton.in
# window: n_val=8 n_cond=8; n_eig=8; kgrid 12x12x1; vq_mode=interp
# conventions: |v k, c k+Q>; exchange tile at wrap(-Q) keeps G=0 at finite Q (energy_loss); Gamma uses the production q=0 head-body tile; energies in eV
# nodes: 0:Γ 20:M 32:K 55:Γ
# iQ  s_path  Qx  Qy  Qz  mode  E_1..E_neig (eV)
  24 4.545314  0.111111  0.444444  0.000000 interp 1.321356 1.334458 1.339022 1.399471 1.401945 1.459751 1.460514 1.492949
  25 4.728706  0.138889  0.430555  0.000000 interp 1.310667 1.322475 1.328652 1.400302 1.404845 1.467993 1.482815 1.513020
  26 4.912099  0.166666  0.416666  0.000000 interp 1.287419 1.297816 1.307813 1.391633 1.399175 1.479247 1.493877 1.518862
  27 5.095491  0.194444  0.402778  0.000000 interp 1.262229 1.272267 1.283398 1.363826 1.379719 1.463650 1.475875 1.499009
  28 5.278883  0.222222  0.388889  0.000000 interp 1.238629 1.248124 1.259566 1.331260 1.348691 1.436535 1.449620 1.471311
  29 5.462276  0.250000  0.375000  0.000000 interp 1.219220 1.228410 1.239494 1.300398 1.317442 1.409558 1.425721 1.442177
  30 5.645668  0.277778  0.361111  0.000000 interp 1.205846 1.214902 1.225627 1.272780 1.288356 1.385217 1.403608 1.418985
  31 5.829061  0.305555  0.347222  0.000000 interp 1.197663 1.206315 1.216689 1.251067 1.263823 1.365754 1.383228 1.402688
  32 6.012453  0.333333  0.333333  0.000000 interp 1.194822 1.203017 1.213180 1.242532 1.253585 1.358014 1.374640 1.395905
  33 6.203819  0.318840  0.318840  0.000000 interp 1.198605 1.206967 1.217576 1.250126 1.262720 1.364761 1.382631 1.404671
  34 6.395185  0.304348  0.304348  0.000000 interp 1.208314 1.217149 1.228127 1.269795 1.284789 1.381889 1.401252 1.423960
  35 6.586551  0.289855  0.289855  0.000000 interp 1.222016 1.231212 1.241973 1.295444 1.312541 1.404190 1.422936 1.447100
  36 6.777917  0.275362  0.275362  0.000000 interp 1.240178 1.249599 1.259941 1.324046 1.343385 1.428751 1.445805 1.474686
  37 6.969283  0.260869  0.260869  0.000000 interp 1.261669 1.270722 1.280132 1.353291 1.374462 1.451413 1.468137 1.498708
  38 7.160648  0.246377  0.246377  0.000000 interp 1.283045 1.290459 1.297353 1.379639 1.404791 1.465720 1.470826 1.483637
  39 7.352014  0.231884  0.231884  0.000000 interp 1.301026 1.304860 1.307098 1.398031 1.434017 1.440233 1.458922 1.460857
  40 7.543380  0.217391  0.217391  0.000000 interp 1.307970 1.310843 1.312695 1.395850 1.405344 1.433920 1.456028 1.457717
  41 7.734746  0.202898  0.202898  0.000000 interp 1.304237 1.310180 1.318229 1.367623 1.389106 1.404999 1.463042 1.469494
  42 7.926112  0.188406  0.188406  0.000000 interp 1.300595 1.307690 1.320885 1.341256 1.377972 1.381216 1.453248 1.472070
  43 8.117478  0.173913  0.173913  0.000000 interp 1.300769 1.307985 1.323524 1.324448 1.365351 1.375419 1.436001 1.472427
  44 8.308844  0.159420  0.159420  0.000000 interp 1.307055 1.314574 1.319320 1.331383 1.360432 1.376511 1.429706 1.473719
  45 8.500210  0.144927  0.144927  0.000000 interp 1.319523 1.325164 1.328267 1.342744 1.366717 1.384004 1.436790 1.477279
  46 8.691576  0.130435  0.130435  0.000000 interp 1.338412 1.342414 1.347784 1.358405 1.378964 1.400367 1.453479 1.484736
  47 8.882942  0.115942  0.115942  0.000000 interp 1.363767 1.364583 1.372588 1.377115 1.390007 1.423042 1.472885 1.490337
  48 9.074307  0.101449  0.101449  0.000000 interp 1.380839 1.382928 1.392053 1.400151 1.406489 1.451940 1.484960 1.488023
  49 9.265673  0.086956  0.086956  0.000000 interp 1.371713 1.385515 1.389609 1.417157 1.441704 1.475906 1.482084 1.486452
  50 9.457039  0.072464  0.072464  0.000000 interp 1.352738 1.368022 1.372642 1.400375 1.464982 1.471272 1.472712 1.483011
  51 9.648405  0.057971  0.057971  0.000000 interp 1.329605 1.338158 1.351063 1.367622 1.444171 1.455557 1.457518 1.464552
  52 9.839771  0.043478  0.043478  0.000000 interp 1.305715 1.307904 1.326765 1.334971 1.421596 1.430815 1.435274 1.438810
  53 10.031137  0.028985  0.028985  0.000000 interp 1.281523 1.282043 1.301342 1.306210 1.399452 1.406000 1.413520 1.413620
  54 10.222503  0.014493  0.014493  0.000000 interp 1.261444 1.261541 1.277994 1.282952 1.380591 1.387178 1.393025 1.393049
  55 10.413869  0.000000  0.000000  0.000000 interp 1.253143 1.253177 1.266227 1.272770 1.371560 1.379483 1.384142 1.384147
