# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 156

── Peak live HBM  at t=12.16s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
   26.94       43.27 MiB       54      114.64 MiB
   27.20       57.33 MiB       51      170.89 MiB
   27.45       59.97 MiB       51      175.46 MiB
   27.70       71.75 MiB       58      199.03 MiB
   27.95       85.82 MiB       66      255.28 MiB
   28.20       85.82 MiB       66      255.28 MiB
   28.45      113.95 MiB       66      367.78 MiB
   28.70      156.14 MiB       67      367.78 MiB
   28.95      170.20 MiB       65      311.53 MiB
   29.20      113.58 MiB       51      227.14 MiB
   29.45      113.58 MiB       51      227.14 MiB
   29.70      200.42 MiB       52      311.52 MiB
   29.95      170.86 MiB       54      284.28 MiB
   30.20      170.96 MiB       55      284.37 MiB
   30.50      170.71 MiB       53      284.27 MiB
   30.75      170.71 MiB       54      284.27 MiB
   31.00      171.73 MiB       55      285.15 MiB
   31.25      171.73 MiB       55      285.15 MiB
   31.50      172.61 MiB       56      286.03 MiB
   31.75      173.49 MiB       57      286.91 MiB
   32.00      315.00 MiB       57      286.91 MiB
   32.25      357.16 MiB       64      513.67 MiB
   32.51      372.44 MiB       66      573.43 MiB
   32.76      386.51 MiB       68      629.68 MiB
   33.01      408.48 MiB       71      717.57 MiB
   33.26      443.64 MiB       74      858.20 MiB
   33.51      348.55 MiB       65      489.06 MiB
   33.76      348.55 MiB       65      489.06 MiB
   34.01      370.88 MiB       76      576.96 MiB
   34.26      377.91 MiB       77      605.08 MiB
   34.51      370.98 MiB       80      577.06 MiB
   34.76      401.56 MiB       80      613.97 MiB
   35.01      384.07 MiB       88      617.49 MiB
   35.27      384.07 MiB       88      617.49 MiB
   35.52      384.07 MiB       88      617.49 MiB
   35.77      384.50 MiB       91      619.25 MiB
   36.02      384.50 MiB       91      619.25 MiB
   36.27      384.50 MiB       91      619.25 MiB
   36.52      381.53 MiB       91      619.25 MiB
   36.77      401.34 MiB       82      649.13 MiB
   37.02      389.78 MiB       92      650.89 MiB
   37.27      390.10 MiB       93      653.52 MiB
   37.52      390.10 MiB       93      653.52 MiB
   37.77      384.28 MiB       79      630.57 MiB
   38.03      384.28 MiB       79      630.57 MiB
   38.28      473.69 MiB       68      598.04 MiB
   38.53      652.99 MiB       74        1.22 GiB
   38.78      402.50 MiB       68      527.73 MiB
   39.03      401.62 MiB       67      526.85 MiB
   39.62        1.07 MiB       40        2.13 MiB
   40.49        1.07 MiB       40        2.13 MiB
   40.88        1.07 MiB       40        2.13 MiB
   41.19        1.07 MiB       40        2.13 MiB
   41.44        1.07 MiB       40        2.13 MiB
   41.69        1.07 MiB       40        2.13 MiB
   41.94        1.07 MiB       40        2.13 MiB
   42.19        1.07 MiB       40        2.13 MiB
   42.44        1.07 MiB       40        2.13 MiB
   42.51        1.07 MiB       40        2.13 MiB
