# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 164

── Peak live HBM  at t=12.13s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
   15.89      316.40 MiB       34        1.13 GiB
   16.14      316.40 MiB       34        1.13 GiB
   16.39      316.40 MiB       34        1.13 GiB
   16.64      316.40 MiB       34        1.13 GiB
   16.89      316.40 MiB       34        1.13 GiB
   17.14      316.40 MiB       34        1.13 GiB
   17.39      316.40 MiB       34        1.13 GiB
   17.64      316.40 MiB       34        1.13 GiB
   17.89      316.40 MiB       34        1.13 GiB
   18.14      316.40 MiB       34        1.13 GiB
   18.39      316.40 MiB       34        1.13 GiB
   18.64      316.40 MiB       34        1.13 GiB
   18.89      316.40 MiB       34        1.13 GiB
   19.14      316.40 MiB       34        1.13 GiB
   19.39      316.40 MiB       34        1.13 GiB
   19.64        7.04 MiB       25       14.08 MiB
   19.89        7.04 MiB       23       14.08 MiB
   20.15        7.04 MiB       26       14.08 MiB
   20.40        7.04 MiB       25       14.08 MiB
   20.65        7.04 MiB       27       14.08 MiB
   20.90        9.15 MiB       33       16.19 MiB
   21.15        8.10 MiB       42       16.19 MiB
   21.40      298.12 MiB       48      253.85 MiB
   21.65      512.73 MiB       55      446.82 MiB
   21.90      512.65 MiB       55      401.66 MiB
   22.15      512.57 MiB       55      446.66 MiB
   22.40      535.62 MiB       55      491.83 MiB
   22.65      513.12 MiB       55      446.66 MiB
   22.90      512.57 MiB       55      446.66 MiB
   23.15      535.23 MiB       55      491.83 MiB
   23.40      512.65 MiB       55      424.16 MiB
   23.65      535.50 MiB       55      491.83 MiB
   23.90      535.52 MiB       55      469.33 MiB
   24.15      512.64 MiB       55      446.66 MiB
   24.40      512.91 MiB       55      446.66 MiB
   24.66      460.92 MiB       55      446.66 MiB
   24.91       22.25 MiB       47       72.53 MiB
   25.16       36.31 MiB       45      128.86 MiB
   25.41       38.87 MiB       46      135.11 MiB
   25.66       22.17 MiB       46       72.44 MiB
   25.91       22.18 MiB       46       72.46 MiB
   26.16       22.19 MiB       48       72.47 MiB
   26.41       22.20 MiB       51       72.47 MiB
   26.66       22.21 MiB       55       72.48 MiB
   26.91       22.21 MiB       54       72.48 MiB
   27.16       22.18 MiB       48       72.46 MiB
   27.41       29.21 MiB       46       86.52 MiB
   27.66       99.52 MiB       50      283.39 MiB
   27.92       43.27 MiB       51      114.64 MiB
   28.17       43.27 MiB       48      114.64 MiB
   28.42       57.33 MiB       49      170.89 MiB
   28.67       57.33 MiB       50      170.89 MiB
   28.92       67.00 MiB       53      189.53 MiB
   29.17       85.82 MiB       65      255.28 MiB
   29.42       85.82 MiB       66      255.28 MiB
   29.67       85.82 MiB       64      255.28 MiB
   29.92      156.13 MiB       66      367.78 MiB
   30.17      153.65 MiB       65      311.53 MiB
   30.42      113.58 MiB       50      227.14 MiB
   30.67      113.58 MiB       51      227.14 MiB
   30.92      265.80 MiB       51      227.14 MiB
   31.18      169.83 MiB       52      283.39 MiB
   31.43      170.90 MiB       56      284.29 MiB
   31.68      171.76 MiB       54      288.67 MiB
   31.93      170.71 MiB       53      284.27 MiB
   32.18      170.71 MiB       54      284.27 MiB
   32.43      171.76 MiB       55      285.15 MiB
   32.68      171.76 MiB       55      285.15 MiB
   32.94      172.64 MiB       56      286.03 MiB
   33.19      173.52 MiB       57      286.91 MiB
   33.44      174.40 MiB       58      287.79 MiB
   33.69      371.25 MiB       65      569.92 MiB
   33.94      386.51 MiB       68      629.68 MiB
   34.19      400.57 MiB       68      685.93 MiB
   34.44      415.52 MiB       72      745.70 MiB
   34.69      436.61 MiB       74      830.07 MiB
   34.94      348.57 MiB       65      489.06 MiB
   35.19      348.57 MiB       65      489.06 MiB
   35.44      370.88 MiB       76      576.96 MiB
   35.70      377.91 MiB       77      605.08 MiB
   35.95      370.98 MiB       80      577.06 MiB
   36.20      420.02 MiB       81      687.80 MiB
   36.45      384.06 MiB       88      617.49 MiB
   36.70      384.06 MiB       88      617.49 MiB
   36.95      384.06 MiB       88      617.49 MiB
   37.20      553.25 MiB       88      617.49 MiB
   37.45      384.94 MiB       92      621.00 MiB
   37.70      384.50 MiB       93      621.00 MiB
   37.95      381.97 MiB       92      621.00 MiB
   38.21      556.33 MiB       92      635.94 MiB
   38.46      389.55 MiB       88      631.55 MiB
   38.71      395.49 MiB       93      652.64 MiB
   38.96      394.28 MiB       94      655.28 MiB
   39.21      394.06 MiB       95      655.28 MiB
   39.46      390.88 MiB       79      630.57 MiB
   39.71      434.54 MiB       65      560.25 MiB
   39.96      472.82 MiB       68      598.04 MiB
   40.21      472.82 MiB       69      634.08 MiB
   40.46      402.51 MiB       68      527.73 MiB
   40.71      407.79 MiB       67      526.85 MiB
   41.33        1.07 MiB       40        2.13 MiB
   42.35        1.07 MiB       40        2.13 MiB
   42.83        1.07 MiB       40        2.13 MiB
   43.22        1.07 MiB       40        2.13 MiB
   43.47        1.07 MiB       40        2.13 MiB
   43.72        1.07 MiB       40        2.13 MiB
   43.97        1.07 MiB       40        2.13 MiB
   44.22        1.07 MiB       40        2.13 MiB
   44.47        1.07 MiB       40        2.13 MiB
   44.72        1.07 MiB       40        2.13 MiB
   44.80        1.07 MiB       40        2.13 MiB
