# Breit Σ_xc comparison (eV).  std = sigSX + sigCOH (charge Σ_xc)
# screened = Σ^B from screened W^{ij}; unscr = Σ^B from bare V^{ij}
#  k    n     sigSX      sigCOH        std    SigB_scr   SigB_unscr   std+Bscr  std+Bunscr
  18   45   -13.50844     0.00000   -13.50844   -0.003231   -0.003231   -13.51168   -13.51168
  18   46   -14.26789     0.00000   -14.26789   -0.005367   -0.005367   -14.27325   -14.27325
  18   47   -13.60008     0.00000   -13.60008   -0.003340   -0.003340   -13.60342   -13.60342
  18   48   -15.91990     0.00000   -15.91990   -0.006909   -0.006909   -15.92681   -15.92681
  18   49   -13.66111     0.00000   -13.66111   -0.004229   -0.004229   -13.66534   -13.66534
  18   50   -13.40778     0.00000   -13.40778   -0.002237   -0.002237   -13.41002   -13.41002
  18   51   -13.34245     0.00000   -13.34245   -0.003470   -0.003470   -13.34592   -13.34592
  18   52   -13.43468     0.00000   -13.43468   -0.003160   -0.003160   -13.43784   -13.43784
  18   53   -13.04165     0.00000   -13.04165   -0.002569   -0.002569   -13.04422   -13.04422
  18   54   -13.59191     0.00000   -13.59191   -0.002931   -0.002931   -13.59484   -13.59484
  18   55   -12.96732     0.00000   -12.96732   -0.001926   -0.001926   -12.96924   -12.96924
  18   56   -13.94267     0.00000   -13.94267   -0.003158   -0.003158   -13.94583   -13.94583
  18   57   -14.71716     0.00000   -14.71716   -0.004347   -0.004347   -14.72151   -14.72151
  18   58   -12.77433     0.00000   -12.77433   -0.001578   -0.001578   -12.77590   -12.77590
  18   59   -12.64074     0.00000   -12.64074   -0.001387   -0.001387   -12.64213   -12.64213
  18   60   -13.80609     0.00000   -13.80609   -0.003031   -0.003031   -13.80912   -13.80912
  18   61   -14.06658     0.00000   -14.06658   -0.003400   -0.003400   -14.06998   -14.06998
  18   62   -22.01609     0.00000   -22.01609   -0.015724   -0.015724   -22.03181   -22.03181
  18   63   -16.22215     0.00000   -16.22215   -0.006492   -0.006492   -16.22864   -16.22864
  18   64   -13.02897     0.00000   -13.02897   -0.001881   -0.001881   -13.03085   -13.03085
  18   65   -18.99795     0.00000   -18.99795   -0.011660   -0.011660   -19.00961   -19.00961
  18   66   -21.97459     0.00000   -21.97459   -0.016390   -0.016390   -21.99098   -21.99098
  18   67   -20.30287     0.00000   -20.30287   -0.012982   -0.012982   -20.31585   -20.31585
  18   68   -21.81885     0.00000   -21.81885   -0.015925   -0.015925   -21.83477   -21.83477
  18   69   -19.70115     0.00000   -19.70115   -0.012459   -0.012459   -19.71361   -19.71361
  18   70   -11.76756     0.00000   -11.76756   -0.014855   -0.014855   -11.78242   -11.78242
  18   71   -11.95809     0.00000   -11.95809   -0.015581   -0.015581   -11.97367   -11.97367
  18   72   -12.06277     0.00000   -12.06277   -0.016078   -0.016078   -12.07884   -12.07884
  18   73    -8.88711     0.00000    -8.88711   -0.012379   -0.012379    -8.89949    -8.89949
  18   74   -11.45144     0.00000   -11.45144   -0.016048   -0.016048   -11.46749   -11.46749
  18   75    -8.03130     0.00000    -8.03130   -0.014533   -0.014533    -8.04583    -8.04583
  18   76    -7.79654     0.00000    -7.79654   -0.012981   -0.012981    -7.80952    -7.80952
  18   77    -8.18244     0.00000    -8.18244   -0.015520   -0.015520    -8.19796    -8.19796
  19    0   -50.78409     0.00000   -50.78409   -0.035165   -0.035165   -50.81926   -50.81926
  19    1   -50.77725     0.00000   -50.77725   -0.035174   -0.035174   -50.81242   -50.81242
  19    2   -46.38123     0.00000   -46.38123   -0.034058   -0.034058   -46.41529   -46.41529
  19    3   -46.37245     0.00000   -46.37245   -0.034067   -0.034067   -46.40652   -46.40652
  19    4   -43.51923     0.00000   -43.51923   -0.037965   -0.037965   -43.55719   -43.55719
  19    5   -43.51480     0.00000   -43.51480   -0.037993   -0.037993   -43.55279   -43.55279
  19    6   -43.12599     0.00000   -43.12599   -0.037632   -0.037632   -43.16362   -43.16362
  19    7   -43.11642     0.00000   -43.11642   -0.037637   -0.037637   -43.15405   -43.15405
  19    8   -43.57860     0.00000   -43.57860   -0.037575   -0.037575   -43.61617   -43.61617
  19    9   -43.57547     0.00000   -43.57547   -0.037581   -0.037581   -43.61305   -43.61305
  19   10   -37.91549     0.00000   -37.91549   -0.031660   -0.031660   -37.94715   -37.94715
  19   11   -37.82779     0.00000   -37.82779   -0.031621   -0.031621   -37.85941   -37.85941
  19   12   -37.47959     0.00000   -37.47959   -0.030844   -0.030844   -37.51044   -37.51044
  19   13   -37.46852     0.00000   -37.46852   -0.030844   -0.030844   -37.49936   -37.49936
  19   14   -37.57771     0.00000   -37.57771   -0.030565   -0.030565   -37.60827   -37.60827
  19   15   -37.49630     0.00000   -37.49630   -0.030535   -0.030535   -37.52684   -37.52684
  19   16   -18.02065     0.00000   -18.02065   -0.001613   -0.001613   -18.02226   -18.02226
  19   17   -18.05257     0.00000   -18.05257   -0.001536   -0.001536   -18.05410   -18.05410
  19   18   -18.01714     0.00000   -18.01714   -0.001537   -0.001537   -18.01868   -18.01868
  19   19   -17.99856     0.00000   -17.99856   -0.001553   -0.001553   -18.00011   -18.00011
  19   20   -18.05712     0.00000   -18.05712   -0.001563   -0.001563   -18.05868   -18.05868
  19   21   -17.94592     0.00000   -17.94592   -0.001604   -0.001604   -17.94753   -17.94753
  19   22   -18.04070     0.00000   -18.04070   -0.001562   -0.001562   -18.04226   -18.04226
  19   23   -17.93086     0.00000   -17.93086   -0.001615   -0.001615   -17.93248   -17.93248
  19   24   -18.06152     0.00000   -18.06152   -0.001567   -0.001567   -18.06309   -18.06309
  19   25   -17.96988     0.00000   -17.96988   -0.001640   -0.001640   -17.97152   -17.97152
  19   26   -18.09686     0.00000   -18.09686   -0.001638   -0.001638   -18.09850   -18.09850
  19   27   -18.02149     0.00000   -18.02149   -0.001732   -0.001732   -18.02322   -18.02322
  19   28   -14.17293     0.00000   -14.17293   -0.002669   -0.002669   -14.17560   -14.17560
  19   29   -13.41866     0.00000   -13.41866   -0.001977   -0.001977   -13.42064   -13.42064
  19   30   -14.13789     0.00000   -14.13789   -0.002764   -0.002764   -14.14066   -14.14066
  19   31   -13.36247     0.00000   -13.36247   -0.002100   -0.002100   -13.36457   -13.36457
  19   32   -13.58159     0.00000   -13.58159   -0.002225   -0.002225   -13.58381   -13.58381
  19   33   -13.79916     0.00000   -13.79916   -0.002530   -0.002530   -13.80169   -13.80169
  19   34   -13.60488     0.00000   -13.60488   -0.002177   -0.002177   -13.60706   -13.60706
  19   35   -13.56579     0.00000   -13.56579   -0.002302   -0.002302   -13.56809   -13.56809
  19   36   -14.27316     0.00000   -14.27316   -0.003476   -0.003476   -14.27663   -14.27663
  19   37   -14.03828     0.00000   -14.03828   -0.002967   -0.002967   -14.04125   -14.04125
  19   38   -13.98121     0.00000   -13.98121   -0.003603   -0.003603   -13.98481   -13.98481
  19   39   -13.82231     0.00000   -13.82231   -0.002992   -0.002992   -13.82530   -13.82530
  19   40   -13.59047     0.00000   -13.59047   -0.002713   -0.002713   -13.59318   -13.59318
  19   41   -14.36182     0.00000   -14.36182   -0.004690   -0.004690   -14.36651   -14.36651
  19   42   -14.89648     0.00000   -14.89648   -0.004826   -0.004826   -14.90130   -14.90130
  19   43   -14.35937     0.00000   -14.35937   -0.005141   -0.005141   -14.36451   -14.36451
  19   44   -13.33693     0.00000   -13.33693   -0.002717   -0.002717   -13.33965   -13.33965
  19   45   -13.90827     0.00000   -13.90827   -0.004105   -0.004105   -13.91238   -13.91238
  19   46   -14.66624     0.00000   -14.66624   -0.005280   -0.005280   -14.67152   -14.67152
  19   47   -13.69223     0.00000   -13.69223   -0.003525   -0.003525   -13.69576   -13.69576
  19   48   -13.59040     0.00000   -13.59040   -0.003667   -0.003667   -13.59407   -13.59407
  19   49   -13.56061     0.00000   -13.56061   -0.003476   -0.003476   -13.56409   -13.56409
  19   50   -15.15221     0.00000   -15.15221   -0.005328   -0.005328   -15.15754   -15.15754
  19   51   -13.55196     0.00000   -13.55196   -0.003063   -0.003063   -13.55502   -13.55502
  19   52   -13.93040     0.00000   -13.93040   -0.004230   -0.004230   -13.93463   -13.93463
  19   53   -13.54900     0.00000   -13.54900   -0.003102   -0.003102   -13.55210   -13.55210
  19   54   -14.23740     0.00000   -14.23740   -0.003699   -0.003699   -14.24110   -14.24110
  19   55   -13.60701     0.00000   -13.60701   -0.002685   -0.002685   -13.60970   -13.60970
  19   56   -13.94396     0.00000   -13.94396   -0.003325   -0.003325   -13.94728   -13.94728
  19   57   -13.04916     0.00000   -13.04916   -0.002043   -0.002043   -13.05120   -13.05120
  19   58   -15.14826     0.00000   -15.14826   -0.005123   -0.005123   -15.15338   -15.15338
  19   59   -14.83351     0.00000   -14.83351   -0.004816   -0.004816   -14.83833   -14.83833
  19   60   -15.23478     0.00000   -15.23478   -0.005373   -0.005373   -15.24016   -15.24016
  19   61   -13.91830     0.00000   -13.91830   -0.003281   -0.003281   -13.92158   -13.92158
  19   62   -13.13872     0.00000   -13.13872   -0.002393   -0.002393   -13.14111   -13.14111
  19   63   -14.23494     0.00000   -14.23494   -0.003912   -0.003912   -14.23885   -14.23885
  19   64   -19.53819     0.00000   -19.53819   -0.012342   -0.012342   -19.55053   -19.55053
  19   65   -19.37043     0.00000   -19.37043   -0.011869   -0.011869   -19.38230   -19.38230
  19   66   -20.75571     0.00000   -20.75571   -0.014307   -0.014307   -20.77002   -20.77002
  19   67   -20.22391     0.00000   -20.22391   -0.013004   -0.013004   -20.23691   -20.23691
  19   68   -21.60249     0.00000   -21.60249   -0.015697   -0.015697   -21.61819   -21.61819
  19   69   -19.54203     0.00000   -19.54203   -0.012004   -0.012004   -19.55404   -19.55404
  19   70   -11.95774     0.00000   -11.95774   -0.015361   -0.015361   -11.97310   -11.97310
  19   71   -12.12694     0.00000   -12.12694   -0.016019   -0.016019   -12.14296   -12.14296
  19   72   -11.82688     0.00000   -11.82688   -0.015284   -0.015284   -11.84216   -11.84216
  19   73    -8.71560     0.00000    -8.71560   -0.012960   -0.012960    -8.72856    -8.72856
  19   74   -10.67671     0.00000   -10.67671   -0.014448   -0.014448   -10.69115   -10.69115
  19   75    -8.80823     0.00000    -8.80823   -0.014494   -0.014494    -8.82273    -8.82273
  19   76    -7.83581     0.00000    -7.83581   -0.013145   -0.013145    -7.84895    -7.84895
  19   77    -8.41596     0.00000    -8.41596   -0.016103   -0.016103    -8.43207    -8.43207
  20    0   -50.77094     0.00000   -50.77094   -0.035170   -0.035170   -50.80611   -50.80611
  20    1   -50.79011     0.00000   -50.79011   -0.035161   -0.035161   -50.82527   -50.82527
  20    2   -46.36808     0.00000   -46.36808   -0.034063   -0.034063   -46.40214   -46.40214
  20    3   -46.38491     0.00000   -46.38491   -0.034052   -0.034052   -46.41896   -46.41896
  20    4   -43.50732     0.00000   -43.50732   -0.037949   -0.037949   -43.54527   -43.54527
  20    5   -43.50809     0.00000   -43.50809   -0.038014   -0.038014   -43.54610   -43.54610
  20    6   -43.12079     0.00000   -43.12079   -0.037637   -0.037637   -43.15843   -43.15843
  20    7   -43.12572     0.00000   -43.12572   -0.037631   -0.037631   -43.16336   -43.16336
  20    8   -43.56367     0.00000   -43.56367   -0.037568   -0.037568   -43.60124   -43.60124
  20    9   -43.58575     0.00000   -43.58575   -0.037587   -0.037587   -43.62333   -43.62333
  20   10   -37.89494     0.00000   -37.89494   -0.031646   -0.031646   -37.92658   -37.92658
  20   11   -37.85023     0.00000   -37.85023   -0.031629   -0.031629   -37.88186   -37.88186
  20   12   -37.47536     0.00000   -37.47536   -0.030843   -0.030843   -37.50620   -37.50620
  20   13   -37.47506     0.00000   -37.47506   -0.030847   -0.030847   -37.50591   -37.50591
  20   14   -37.57364     0.00000   -37.57364   -0.030559   -0.030559   -37.60420   -37.60420
  20   15   -37.47557     0.00000   -37.47557   -0.030555   -0.030555   -37.50612   -37.50612
  20   16   -18.00009     0.00000   -18.00009   -0.001572   -0.001572   -18.00167   -18.00167
  20   17   -18.03347     0.00000   -18.03347   -0.001498   -0.001498   -18.03497   -18.03497
  20   18   -18.07206     0.00000   -18.07206   -0.001633   -0.001633   -18.07369   -18.07369
  20   19   -18.05587     0.00000   -18.05587   -0.001649   -0.001649   -18.05752   -18.05752
  20   20   -18.03389     0.00000   -18.03389   -0.001514   -0.001514   -18.03540   -18.03540
  20   21   -17.92009     0.00000   -17.92009   -0.001554   -0.001554   -17.92164   -17.92164
  20   22   -18.02558     0.00000   -18.02558   -0.001530   -0.001530   -18.02711   -18.02711
  20   23   -17.91604     0.00000   -17.91604   -0.001584   -0.001584   -17.91762   -17.91762
  20   24   -18.10384     0.00000   -18.10384   -0.001647   -0.001647   -18.10549   -18.10549
  20   25   -18.01613     0.00000   -18.01613   -0.001726   -0.001726   -18.01786   -18.01786
  20   26   -18.05987     0.00000   -18.05987   -0.001579   -0.001579   -18.06145   -18.06145
  20   27   -17.98055     0.00000   -17.98055   -0.001669   -0.001669   -17.98222   -17.98222
  20   28   -14.14074     0.00000   -14.14074   -0.002666   -0.002666   -14.14340   -14.14340
  20   29   -13.37661     0.00000   -13.37661   -0.001973   -0.001973   -13.37858   -13.37858
  20   30   -14.16972     0.00000   -14.16972   -0.002759   -0.002759   -14.17248   -14.17248
  20   31   -13.40322     0.00000   -13.40322   -0.002102   -0.002102   -13.40532   -13.40532
  20   32   -13.61166     0.00000   -13.61166   -0.002198   -0.002198   -13.61385   -13.61385
  20   33   -13.75966     0.00000   -13.75966   -0.002531   -0.002531   -13.76220   -13.76220
  20   34   -13.57685     0.00000   -13.57685   -0.002193   -0.002193   -13.57905   -13.57905
  20   35   -13.56450     0.00000   -13.56450   -0.002299   -0.002299   -13.56680   -13.56680
  20   36   -14.30587     0.00000   -14.30587   -0.003527   -0.003527   -14.30940   -14.30940
  20   37   -14.05307     0.00000   -14.05307   -0.002935   -0.002935   -14.05600   -14.05600
  20   38   -14.01068     0.00000   -14.01068   -0.003670   -0.003670   -14.01435   -14.01435
  20   39   -13.80666     0.00000   -13.80666   -0.002936   -0.002936   -13.80960   -13.80960
  20   40   -13.58619     0.00000   -13.58619   -0.002764   -0.002764   -13.58895   -13.58895
  20   41   -14.35311     0.00000   -14.35311   -0.004589   -0.004589   -14.35770   -14.35770
  20   42   -14.95080     0.00000   -14.95080   -0.004965   -0.004965   -14.95576   -14.95576
  20   43   -14.32774     0.00000   -14.32774   -0.005104   -0.005104   -14.33285   -14.33285
  20   44   -13.33420     0.00000   -13.33420   -0.002747   -0.002747   -13.33695   -13.33695
  20   45   -13.93883     0.00000   -13.93883   -0.004046   -0.004046   -13.94288   -13.94288
  20   46   -14.64499     0.00000   -14.64499   -0.005288   -0.005288   -14.65028   -14.65028
  20   47   -13.71663     0.00000   -13.71663   -0.003516   -0.003516   -13.72015   -13.72015
  20   48   -13.56402     0.00000   -13.56402   -0.003613   -0.003613   -13.56763   -13.56763
  20   49   -13.50923     0.00000   -13.50923   -0.003489   -0.003489   -13.51272   -13.51272
  20   50   -15.17889     0.00000   -15.17889   -0.005317   -0.005317   -15.18421   -15.18421
  20   51   -13.54755     0.00000   -13.54755   -0.003104   -0.003104   -13.55065   -13.55065
  20   52   -13.90039     0.00000   -13.90039   -0.004146   -0.004146   -13.90453   -13.90453
  20   53   -13.54747     0.00000   -13.54747   -0.003106   -0.003106   -13.55057   -13.55057
  20   54   -14.30829     0.00000   -14.30829   -0.003752   -0.003752   -14.31204   -14.31204
  20   55   -13.65736     0.00000   -13.65736   -0.002745   -0.002745   -13.66010   -13.66010
  20   56   -13.94766     0.00000   -13.94766   -0.003376   -0.003376   -13.95104   -13.95104
  20   57   -13.11699     0.00000   -13.11699   -0.002127   -0.002127   -13.11912   -13.11912
  20   58   -15.11095     0.00000   -15.11095   -0.005004   -0.005004   -15.11595   -15.11595
  20   59   -14.64582     0.00000   -14.64582   -0.004552   -0.004552   -14.65037   -14.65037
  20   60   -15.41046     0.00000   -15.41046   -0.005636   -0.005636   -15.41610   -15.41610
  20   61   -13.88313     0.00000   -13.88313   -0.003222   -0.003222   -13.88636   -13.88636
  20   62   -13.17882     0.00000   -13.17882   -0.002491   -0.002491   -13.18131   -13.18131
  20   63   -14.13421     0.00000   -14.13421   -0.003750   -0.003750   -14.13796   -14.13796
  20   64   -19.56158     0.00000   -19.56158   -0.012323   -0.012323   -19.57390   -19.57390
  20   65   -19.42610     0.00000   -19.42610   -0.012049   -0.012049   -19.43815   -19.43815
  20   66   -20.65309     0.00000   -20.65309   -0.014164   -0.014164   -20.66726   -20.66726
  20   67   -20.27762     0.00000   -20.27762   -0.013031   -0.013031   -20.29065   -20.29065
  20   68   -21.65805     0.00000   -21.65805   -0.015681   -0.015681   -21.67373   -21.67373
  20   69   -19.49453     0.00000   -19.49453   -0.012016   -0.012016   -19.50655   -19.50655
  20   70   -11.94154     0.00000   -11.94154   -0.015350   -0.015350   -11.95689   -11.95689
  20   71   -12.11256     0.00000   -12.11256   -0.016011   -0.016011   -12.12857   -12.12857
  20   72   -11.84726     0.00000   -11.84726   -0.015305   -0.015305   -11.86257   -11.86257
  20   73    -8.72372     0.00000    -8.72372   -0.012986   -0.012986    -8.73670    -8.73670
  20   74   -10.60943     0.00000   -10.60943   -0.014379   -0.014379   -10.62381   -10.62381
  20   75    -8.89527     0.00000    -8.89527   -0.014537   -0.014537    -8.90981    -8.90981
  20   76    -7.82040     0.00000    -7.82040   -0.013174   -0.013174    -7.83358    -7.83358
  20   77    -8.42065     0.00000    -8.42065   -0.016090   -0.016090    -8.43674    -8.43674
  21    0   -50.76859     0.00000   -50.76859   -0.035166   -0.035166   -50.80375   -50.80375
  21    1   -50.79136     0.00000   -50.79136   -0.035161   -0.035161   -50.82652   -50.82652
  21    2   -46.36608     0.00000   -46.36608   -0.034056   -0.034056   -46.40013   -46.40013
  21    3   -46.38591     0.00000   -46.38591   -0.034055   -0.034055   -46.41997   -46.41997
  21    4   -43.50380     0.00000   -43.50380   -0.037947   -0.037947   -43.54175   -43.54175
  21    5   -43.49083     0.00000   -43.49083   -0.037995   -0.037995   -43.52882   -43.52882
  21    6   -43.12935     0.00000   -43.12935   -0.037610   -0.037610   -43.16696   -43.16696
  21    7   -43.11149     0.00000   -43.11149   -0.037648   -0.037648   -43.14914   -43.14914
  21    8   -43.58863     0.00000   -43.58863   -0.037571   -0.037571   -43.62620   -43.62620
  21    9   -43.54835     0.00000   -43.54835   -0.037601   -0.037601   -43.58595   -43.58595
  21   10   -37.87929     0.00000   -37.87929   -0.031639   -0.031639   -37.91093   -37.91093
  21   11   -37.85365     0.00000   -37.85365   -0.031633   -0.031633   -37.88529   -37.88529
  21   12   -37.48157     0.00000   -37.48157   -0.030841   -0.030841   -37.51241   -37.51241
  21   13   -37.45780     0.00000   -37.45780   -0.030846   -0.030846   -37.48865   -37.48865
  21   14   -37.53752     0.00000   -37.53752   -0.030579   -0.030579   -37.56810   -37.56810
  21   15   -37.49045     0.00000   -37.49045   -0.030547   -0.030547   -37.52100   -37.52100
  21   16   -17.98516     0.00000   -17.98516   -0.001550   -0.001550   -17.98671   -17.98671
  21   17   -18.01607     0.00000   -18.01607   -0.001474   -0.001474   -18.01755   -18.01755
  21   18   -18.10580     0.00000   -18.10580   -0.001629   -0.001629   -18.10743   -18.10743
  21   19   -18.04719     0.00000   -18.04719   -0.001687   -0.001687   -18.04888   -18.04888
  21   20   -18.04634     0.00000   -18.04634   -0.001531   -0.001531   -18.04787   -18.04787
  21   21   -17.99874     0.00000   -17.99874   -0.001490   -0.001490   -18.00023   -18.00023
  21   22   -17.92887     0.00000   -17.92887   -0.001568   -0.001568   -17.93044   -17.93044
  21   23   -17.88343     0.00000   -17.88343   -0.001536   -0.001536   -17.88496   -17.88496
  21   24   -18.11842     0.00000   -18.11842   -0.001680   -0.001680   -18.12010   -18.12010
  21   25   -18.03839     0.00000   -18.03839   -0.001766   -0.001766   -18.04016   -18.04016
  21   26   -18.05606     0.00000   -18.05606   -0.001575   -0.001575   -18.05764   -18.05764
  21   27   -17.97968     0.00000   -17.97968   -0.001667   -0.001667   -17.98134   -17.98134
  21   28   -14.15302     0.00000   -14.15302   -0.002624   -0.002624   -14.15564   -14.15564
  21   29   -13.34170     0.00000   -13.34170   -0.001920   -0.001920   -13.34362   -13.34362
  21   30   -14.15236     0.00000   -14.15236   -0.002781   -0.002781   -14.15514   -14.15514
  21   31   -13.39118     0.00000   -13.39118   -0.002084   -0.002084   -13.39327   -13.39327
  21   32   -13.24118     0.00000   -13.24118   -0.001691   -0.001691   -13.24287   -13.24287
  21   33   -13.37563     0.00000   -13.37563   -0.001787   -0.001787   -13.37741   -13.37741
  21   34   -14.62868     0.00000   -14.62868   -0.003964   -0.003964   -14.63265   -14.63265
  21   35   -13.99244     0.00000   -13.99244   -0.003065   -0.003065   -13.99550   -13.99550
  21   36   -13.75172     0.00000   -13.75172   -0.002506   -0.002506   -13.75423   -13.75423
  21   37   -14.13356     0.00000   -14.13356   -0.003359   -0.003359   -14.13692   -14.13692
  21   38   -13.78214     0.00000   -13.78214   -0.003235   -0.003235   -13.78537   -13.78537
  21   39   -13.60205     0.00000   -13.60205   -0.002370   -0.002370   -13.60442   -13.60442
  21   40   -14.44060     0.00000   -14.44060   -0.004578   -0.004578   -14.44518   -14.44518
  21   41   -14.75059     0.00000   -14.75059   -0.004316   -0.004316   -14.75490   -14.75490
  21   42   -13.71801     0.00000   -13.71801   -0.003223   -0.003223   -13.72123   -13.72123
  21   43   -14.19834     0.00000   -14.19834   -0.004712   -0.004712   -14.20305   -14.20305
  21   44   -14.57331     0.00000   -14.57331   -0.004538   -0.004538   -14.57785   -14.57785
  21   45   -13.47648     0.00000   -13.47648   -0.003255   -0.003255   -13.47974   -13.47974
  21   46   -14.32449     0.00000   -14.32449   -0.005343   -0.005343   -14.32983   -14.32983
  21   47   -13.58904     0.00000   -13.58904   -0.003269   -0.003269   -13.59231   -13.59231
  21   48   -15.95242     0.00000   -15.95242   -0.006958   -0.006958   -15.95937   -15.95937
  21   49   -13.67079     0.00000   -13.67079   -0.004198   -0.004198   -13.67499   -13.67499
  21   50   -13.36261     0.00000   -13.36261   -0.002238   -0.002238   -13.36485   -13.36485
  21   51   -13.38067     0.00000   -13.38067   -0.003420   -0.003420   -13.38409   -13.38409
  21   52   -13.36475     0.00000   -13.36475   -0.003209   -0.003209   -13.36796   -13.36796
  21   53   -13.05693     0.00000   -13.05693   -0.002650   -0.002650   -13.05958   -13.05958
  21   54   -13.69640     0.00000   -13.69640   -0.002921   -0.002921   -13.69932   -13.69932
  21   55   -13.03516     0.00000   -13.03516   -0.001902   -0.001902   -13.03706   -13.03706
  21   56   -13.92217     0.00000   -13.92217   -0.003167   -0.003167   -13.92534   -13.92534
  21   57   -14.76746     0.00000   -14.76746   -0.004378   -0.004378   -14.77184   -14.77184
  21   58   -12.73846     0.00000   -12.73846   -0.001534   -0.001534   -12.74000   -12.74000
  21   59   -12.63554     0.00000   -12.63554   -0.001451   -0.001451   -12.63699   -12.63699
  21   60   -13.80091     0.00000   -13.80091   -0.003032   -0.003032   -13.80394   -13.80394
  21   61   -14.05275     0.00000   -14.05275   -0.003417   -0.003417   -14.05616   -14.05616
  21   62   -22.02071     0.00000   -22.02071   -0.015684   -0.015684   -22.03639   -22.03639
  21   63   -16.17219     0.00000   -16.17219   -0.006418   -0.006418   -16.17860   -16.17860
  21   64   -12.99471     0.00000   -12.99471   -0.001827   -0.001827   -12.99654   -12.99654
  21   65   -18.96543     0.00000   -18.96543   -0.011672   -0.011672   -18.97710   -18.97710
  21   66   -22.00509     0.00000   -22.00509   -0.016408   -0.016408   -22.02149   -22.02149
  21   67   -20.31114     0.00000   -20.31114   -0.012941   -0.012941   -20.32408   -20.32408
  21   68   -21.90363     0.00000   -21.90363   -0.015908   -0.015908   -21.91954   -21.91954
  21   69   -19.67331     0.00000   -19.67331   -0.012490   -0.012490   -19.68580   -19.68580
  21   70   -11.77250     0.00000   -11.77250   -0.014841   -0.014841   -11.78734   -11.78734
  21   71   -11.95504     0.00000   -11.95504   -0.015622   -0.015622   -11.97066   -11.97066
  21   72   -12.03928     0.00000   -12.03928   -0.016075   -0.016075   -12.05535   -12.05535
  21   73    -8.88612     0.00000    -8.88612   -0.012403   -0.012403    -8.89853    -8.89853
  21   74   -11.47625     0.00000   -11.47625   -0.016069   -0.016069   -11.49232   -11.49232
  21   75    -8.03442     0.00000    -8.03442   -0.014504   -0.014504    -8.04892    -8.04892
  21   76    -7.78867     0.00000    -7.78867   -0.012986   -0.012986    -7.80166    -7.80166
  21   77    -8.19875     0.00000    -8.19875   -0.015512   -0.015512    -8.21426    -8.21426
  22    0   -50.77119     0.00000   -50.77119   -0.035173   -0.035173   -50.80637   -50.80637
  22    1   -50.79041     0.00000   -50.79041   -0.035159   -0.035159   -50.82556   -50.82556
  22    2   -46.36836     0.00000   -46.36836   -0.034060   -0.034060   -46.40242   -46.40242
  22    3   -46.38511     0.00000   -46.38511   -0.034054   -0.034054   -46.41917   -46.41917
  22    4   -43.51404     0.00000   -43.51404   -0.037961   -0.037961   -43.55200   -43.55200
  22    5   -43.49250     0.00000   -43.49250   -0.037997   -0.037997   -43.53050   -43.53050
  22    6   -43.12023     0.00000   -43.12023   -0.037638   -0.037638   -43.15786   -43.15786
  22    7   -43.12622     0.00000   -43.12622   -0.037631   -0.037631   -43.16385   -43.16385
  22    8   -43.62280     0.00000   -43.62280   -0.037542   -0.037542   -43.66034   -43.66034
  22    9   -43.53703     0.00000   -43.53703   -0.037609   -0.037609   -43.57464   -43.57464
  22   10   -37.87455     0.00000   -37.87455   -0.031639   -0.031639   -37.90619   -37.90619
  22   11   -37.87985     0.00000   -37.87985   -0.031646   -0.031646   -37.91149   -37.91149
  22   12   -37.47449     0.00000   -37.47449   -0.030843   -0.030843   -37.50534   -37.50534
  22   13   -37.47553     0.00000   -37.47553   -0.030845   -0.030845   -37.50638   -37.50638
  22   14   -37.50696     0.00000   -37.50696   -0.030578   -0.030578   -37.53754   -37.53754
  22   15   -37.53485     0.00000   -37.53485   -0.030529   -0.030529   -37.56537   -37.56537
  22   16   -18.00134     0.00000   -18.00134   -0.001573   -0.001573   -18.00291   -18.00291
  22   17   -18.03197     0.00000   -18.03197   -0.001498   -0.001498   -18.03347   -18.03347
  22   18   -18.07345     0.00000   -18.07345   -0.001632   -0.001632   -18.07508   -18.07508
  22   19   -18.05443     0.00000   -18.05443   -0.001650   -0.001650   -18.05608   -18.05608
  22   20   -18.03322     0.00000   -18.03322   -0.001512   -0.001512   -18.03473   -18.03473
  22   21   -17.92091     0.00000   -17.92091   -0.001556   -0.001556   -17.92246   -17.92246
  22   22   -18.02501     0.00000   -18.02501   -0.001532   -0.001532   -18.02654   -18.02654
  22   23   -17.91724     0.00000   -17.91724   -0.001583   -0.001583   -17.91882   -17.91882
  22   24   -18.10468     0.00000   -18.10468   -0.001650   -0.001650   -18.10633   -18.10633
  22   25   -18.01486     0.00000   -18.01486   -0.001723   -0.001723   -18.01659   -18.01659
  22   26   -18.05959     0.00000   -18.05959   -0.001578   -0.001578   -18.06117   -18.06117
  22   27   -17.98069     0.00000   -17.98069   -0.001670   -0.001670   -17.98236   -17.98236
  22   28   -14.14816     0.00000   -14.14816   -0.002657   -0.002657   -14.15081   -14.15081
  22   29   -13.36907     0.00000   -13.36907   -0.001986   -0.001986   -13.37106   -13.37106
  22   30   -14.16395     0.00000   -14.16395   -0.002757   -0.002757   -14.16671   -14.16671
  22   31   -13.41023     0.00000   -13.41023   -0.002098   -0.002098   -13.41233   -13.41233
  22   32   -13.62093     0.00000   -13.62093   -0.002187   -0.002187   -13.62312   -13.62312
  22   33   -13.75513     0.00000   -13.75513   -0.002527   -0.002527   -13.75766   -13.75766
