# Generated by LORRAX 0.1.0 at 2026-05-06 12:05:48 UTC
  0.000000000  0.000000000  0.000000000     150
       1      39   -8.450894880 -123.825061569
       1      40   -8.450892193 -123.824950701
       1      41   -8.211927718 -706.592980594
       1      42   -8.211926083 -706.593251953
       1      43   -8.011066181-1647.379836645
       1      44   -8.011060867-1647.379592327
       1      45   -7.847222372-1233.131316899
       1      46   -7.847220788-1233.131472370
       1      47   -7.723342629  864.113787269
       1      48   -7.723341871  864.113866410
       1      49   -7.473798627 -607.158771108
       1      50   -7.473797744 -607.158437105
       1      51   -7.360217925 1049.607933039
       1      52   -7.360216502 1049.607015589
       1      53   -7.245432892  379.210595182
       1      54   -7.245430210  379.210284863
       1      55   -7.040607170   44.679237237
       1      56   -7.040600775   44.678969617
       1      57   -6.692718273  180.447578016
       1      58   -6.692716967  180.447595667
       1      59   -6.511518479   25.155735061
       1      60   -6.511517072   25.155558460
       1      61   -6.313762350  829.435901347
       1      62   -6.313754406  829.435636457
       1      63   -6.018986073 -839.825274309
       1      64   -6.018984284 -839.825426684
       1      65   -5.061767119-7184.577669749
       1      66   -5.061766551-7184.577701443
       1      67   -5.032855433-5107.731587677
       1      68   -5.032854741-5107.731507676
       1      69   -4.893336660-5346.759181835
       1      70   -4.893335715-5346.759229644
       1      71   -4.828362055-5657.318180418
       1      72   -4.828361594-5657.318296073
       1      73   -4.754008385-3703.953158457
       1      74   -4.754006725-3703.952837845
       1      75   -4.683464919-3008.350831834
       1      76   -4.683464384-3008.350873523
       1      77   -3.744174581-4792.877484677
       1      78   -3.744173961-4792.877399322
       1      79   -3.600522662-5671.402257756
       1      80   -3.600521320-5671.402264178
       1      81   -3.573871989-5728.433120026
       1      82   -3.573870595-5728.433035911
       1      83   -3.413550729-3943.529371275
       1      84   -3.413550189-3943.529329342
       1      85   -0.388222879 -968.493405938
       1      86   -0.388222670 -968.493440634
       1      87   -0.232195138   12.159145252
       1      88   -0.232189663   12.158355815
       1      89    0.102349047  -55.363004346
       1      90    0.102351266  -55.365737526
       1      91    0.279634990  -95.857503500
       1      92    0.279638682  -95.855669136
       1      93    0.639574334  -77.653717045
       1      94    0.639574357  -77.653655698
       1      95    0.818839163 -187.706820119
