
 frequency_dependence   3

 band_index     1    16
 sigma_matrix     0   0

 finite_difference_form   2
 finite_difference_spacing  1.000000

 symmetries
 ntran  =  1
 mtrx01 =  1  0  0  0  1  0  0  0  1
 
       k =  0.000000  0.000000  0.000000 ik =   1 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -3.363335687   -3.363335687  -16.521568274   12.671360583   -6.986388855  -10.836596547    7.884294952   -2.952301595   -3.097973837   -6.986388855  -10.836596547   -2.952301595   -3.097973837    0.645595718
   2   -3.363335687   -3.363335687  -16.521568274   12.671360583   -6.986388855  -10.836596547    7.884294952   -2.952301595   -3.097973837   -6.986388855  -10.836596547   -2.952301595   -3.097973837    0.645595718
   3   -0.707387747   -0.707387747  -14.537703104   10.910676815   -6.866281654  -10.493307943    9.790902736   -0.702405207   -0.703934259   -6.866281654  -10.493307943   -0.702405207   -0.703934259    0.693118135
   4   -0.707387747   -0.707387747  -14.537703104   10.910676815   -6.866281654  -10.493307943    9.790902736   -0.702405207   -0.703934259   -6.866281654  -10.493307943   -0.702405207   -0.703934259    0.693118135
   5    5.057475578    5.057475578  -12.922886999    9.495457085   -7.797995083  -11.225424997   16.470428282    5.245003285    5.203314669   -7.797995083  -11.225424997    5.245003285    5.203314669    0.777693565
   6    5.057475578    5.057475578  -12.922886999    9.495457085   -7.797995083  -11.225424997   16.470428282    5.245003285    5.203314669   -7.797995083  -11.225424997    5.245003285    5.203314669    0.777693565
   7    5.089198825    5.089198825  -12.905506076    9.437239494   -7.755039365  -11.223305948   16.498740504    5.275434556    5.234066116   -7.755039365  -11.223305948    5.275434556    5.234066116    0.777870554
   8    5.089198825    5.089198825  -12.905506076    9.437239494   -7.755039365  -11.223305948   16.498740504    5.275434556    5.234066116   -7.755039365  -11.223305948    5.275434556    5.234066116    0.777870554
   9    7.805248798    7.805248798   -5.835135292    4.278357109   -7.854494656   -9.411272838   18.355577340    8.944304502    8.696206466   -7.854494656   -9.411272838    8.944304502    8.696206466    0.782189725
  10    7.805248798    7.805248798   -5.835135292    4.278357109   -7.854494656   -9.411272838   18.355577340    8.944304502    8.696206466   -7.854494656   -9.411272838    8.944304502    8.696206466    0.782189725
  11    9.594431525    9.594431525   -4.993968714    3.823629304   -7.724388944   -8.894728354   19.478048851   10.583320497   10.365086959   -7.724388944   -8.894728354   10.583320497   10.365086959    0.779314418
  12    9.594431525    9.594431525   -4.993968714    3.823629304   -7.724388944   -8.894728354   19.478048851   10.583320497   10.365086959   -7.724388944   -8.894728354   10.583320497   10.365086959    0.779314418
  13    9.608879192    9.608879192   -4.986491352    3.814625371   -7.718348168   -8.890214149   19.486507918   10.596293769   10.378328672   -7.718348168   -8.890214149   10.596293769   10.378328672    0.779256756
  14    9.608879192    9.608879192   -4.986491352    3.814625371   -7.718348168   -8.890214149   19.486507918   10.596293769   10.378328672   -7.718348168   -8.890214149   10.596293769   10.378328672    0.779256756
  15   14.000425609   14.000425609   -2.372760992    4.712266830   -9.833390739   -7.493884901   21.840509932   14.346625031   14.263591866   -9.833390739   -7.493884901   14.346625031   14.263591866    0.760157991
  16   14.000425609   14.000425609   -2.372760992    4.712266830   -9.833390739   -7.493884901   21.840509932   14.346625031   14.263591866   -9.833390739   -7.493884901   14.346625031   14.263591866    0.760157991
 
       k =  0.500000  0.000000  0.250000 ik =  34 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -2.977121464   -2.977121464  -16.276219144   12.423491792   -6.983816560  -10.836543911    8.198815958   -2.637727954   -2.746261555   -6.983816560  -10.836543911   -2.637727954   -2.746261555    0.680213092
   2   -2.977121463   -2.977121463  -16.276219144   12.423491792   -6.983816560  -10.836543911    8.198815958   -2.637727954   -2.746261555   -6.983816560  -10.836543911   -2.637727954   -2.746261555    0.680213092
   3   -0.116048579   -0.116048579  -14.847029739   11.076309867   -7.195441590  -10.966161462   11.029640544    0.063479082    0.013361740   -7.195441590  -10.966161462    0.063479082    0.013361740    0.720837774
   4   -0.116048575   -0.116048575  -14.847029739   11.076309867   -7.195441590  -10.966161462   11.029640544    0.063479082    0.013361742   -7.195441590  -10.966161462    0.063479082    0.013361742    0.720837774
   5    2.729547490    2.729547490  -12.666894828    9.329205580   -7.121063088  -10.458752336   13.218510001    2.759757665    2.752685350   -7.121063088  -10.458752336    2.759757665    2.752685350    0.765896241
   6    2.729547496    2.729547496  -12.666894828    9.329205580   -7.121063088  -10.458752336   13.218510001    2.759757665    2.752685351   -7.121063088  -10.458752336    2.759757665    2.752685351    0.765896241
   7    4.062045682    4.062045682  -12.904376010    9.442408798   -7.471913255  -10.933880468   15.089308780    4.155428313    4.134140740   -7.471913255  -10.933880468    4.155428313    4.134140740    0.772039269
   8    4.062045683    4.062045683  -12.904376010    9.442408798   -7.471913255  -10.933880468   15.089308780    4.155428313    4.134140740   -7.471913255  -10.933880468    4.155428313    4.134140740    0.772039269
   9    7.784319183    7.784319183   -5.097588567    3.612000174   -7.152102471   -8.637690864   17.225179033    8.587488169    8.416959182   -7.152102471   -8.637690864    8.587488169    8.416959182    0.787679816
  10    7.784319184    7.784319184   -5.097588567    3.612000174   -7.152102471   -8.637690864   17.225179033    8.587488169    8.416959183   -7.152102471   -8.637690864    8.587488169    8.416959183    0.787679816
  11   10.722888560   10.722888560   -4.801590106    3.674255325   -7.817657768   -8.944992549   20.583712060   11.638719511   11.433295945   -7.817657768   -8.944992549   11.638719511   11.433295945    0.775697070
  12   10.722888565   10.722888565   -4.801590106    3.674255325   -7.817657768   -8.944992549   20.583712060   11.638719511   11.433295946   -7.817657768   -8.944992549   11.638719511   11.433295946    0.775697070
  13   12.017663157   12.017663157   -5.072582718    4.414892426   -8.978616806   -9.636307097   22.879203148   13.242896051   12.948230397   -8.978616806   -9.636307097   13.242896051   12.948230397    0.759502332
  14   12.017663160   12.017663160   -5.072582718    4.414892426   -8.978616806   -9.636307097   22.879203148   13.242896051   12.948230398   -8.978616806   -9.636307097   13.242896051   12.948230398    0.759502332
  15   12.190620903   12.190620903   -4.695237389    4.053061251   -8.616397683   -9.258573821   22.582081023   13.323507201   13.025257574   -8.616397683   -9.258573821   13.323507201   13.025257574    0.736734721
  16   12.190620906   12.190620906   -4.695237389    4.053061251   -8.616397683   -9.258573821   22.582081023   13.323507201   13.025257575   -8.616397683   -9.258573821   13.323507201   13.025257575    0.736734721
 
       k =  0.500000  0.000000  0.500000 ik =  35 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -1.550059577   -1.550059577  -15.663180840   11.795201284   -7.114033379  -10.982012936    9.699849447   -1.282163489   -1.362937421   -7.114033379  -10.982012936   -1.282163489   -1.362937421    0.698487827
   2   -1.550059577   -1.550059577  -15.663180840   11.795201284   -7.114033379  -10.982012936    9.699849447   -1.282163489   -1.362937421   -7.114033379  -10.982012936   -1.282163489   -1.362937421    0.698487827
   3   -1.550057744   -1.550057744  -15.663180840   11.795201284   -7.114033379  -10.982012936    9.699849447   -1.282163489   -1.362936868   -7.114033379  -10.982012936   -1.282163489   -1.362936868    0.698487827
   4   -1.550057744   -1.550057744  -15.663180840   11.795201284   -7.114033379  -10.982012936    9.699849447   -1.282163489   -1.362936868   -7.114033379  -10.982012936   -1.282163489   -1.362936868    0.698487827
   5    3.412380591    3.412380591  -13.099034645    9.596602549   -7.354438507  -10.856870604   14.297657730    3.440787126    3.434240252   -7.354438507  -10.856870604    3.440787126    3.434240252    0.769529307
   6    3.412380591    3.412380591  -13.099034645    9.596602549   -7.354438507  -10.856870604   14.297657730    3.440787126    3.434240252   -7.354438507  -10.856870604    3.440787126    3.434240252    0.769529307
   7    3.412380631    3.412380631  -13.099034645    9.596602549   -7.354438507  -10.856870604   14.297657730    3.440787126    3.434240262   -7.354438507  -10.856870604    3.440787126    3.434240262    0.769529307
   8    3.412380631    3.412380631  -13.099034645    9.596602549   -7.354438507  -10.856870604   14.297657730    3.440787126    3.434240262   -7.354438507  -10.856870604    3.440787126    3.434240262    0.769529307
   9    6.973639421    6.973639421   -5.080499772    3.533008143   -6.914031753   -8.461523382   16.148017190    7.686493808    7.537746937   -6.914031753   -8.461523382    7.686493808    7.537746937    0.791336247
  10    6.973639421    6.973639421   -5.080499772    3.533008143   -6.914031753   -8.461523382   16.148017190    7.686493808    7.537746937   -6.914031753   -8.461523382    7.686493808    7.537746937    0.791336247
  11    6.973639672    6.973639672   -5.080499772    3.533008143   -6.914031753   -8.461523382   16.148017190    7.686493808    7.537746989   -6.914031753   -8.461523382    7.686493808    7.537746989    0.791336247
  12    6.973639672    6.973639672   -5.080499772    3.533008143   -6.914031753   -8.461523382   16.148017190    7.686493808    7.537746989   -6.914031753   -8.461523382    7.686493808    7.537746989    0.791336247
  13   16.370504697   16.370504697   -3.775566104    6.498626720  -12.678044754   -9.954984138   27.472053819   17.517069681   17.176870497  -12.678044754   -9.954984138   17.517069681   17.176870497    0.703288354
  14   16.370504697   16.370504697   -3.775566104    6.498626720  -12.678044754   -9.954984138   27.472053819   17.517069681   17.176870497  -12.678044754   -9.954984138   17.517069681   17.176870497    0.703288354
  15   16.370504723   16.370504723   -3.775566104    6.498626720  -12.678044754   -9.954984138   27.472053819   17.517069681   17.176870505  -12.678044754   -9.954984138   17.517069681   17.176870505    0.703288354
  16   16.370504723   16.370504723   -3.775566104    6.498626720  -12.678044754   -9.954984138   27.472053819   17.517069681   17.176870505  -12.678044754   -9.954984138   17.517069681   17.176870505    0.703288354
 
       k =  0.500000 -0.000000  0.750000 ik =  36 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -2.977121464   -2.977121464  -16.276219144   12.423497805   -6.983818790  -10.836540129    8.198815958   -2.637724172   -2.746259775   -6.983818790  -10.836540129   -2.637724172   -2.746259775    0.680210756
   2   -2.977121463   -2.977121463  -16.276219144   12.423497805   -6.983818790  -10.836540129    8.198815958   -2.637724172   -2.746259775   -6.983818790  -10.836540129   -2.637724172   -2.746259775    0.680210756
   3   -0.116048579   -0.116048579  -14.847029739   11.076305382   -7.195438499  -10.966162856   11.029640544    0.063477688    0.013360236   -7.195438499  -10.966162856    0.063477688    0.013360236    0.720834990
   4   -0.116048575   -0.116048575  -14.847029739   11.076305382   -7.195438499  -10.966162856   11.029640544    0.063477688    0.013360237   -7.195438499  -10.966162856    0.063477688    0.013360237    0.720834990
   5    2.729547490    2.729547490  -12.666894828    9.329202919   -7.121060705  -10.458752614   13.218510001    2.759757387    2.752685139   -7.121060705  -10.458752614    2.759757387    2.752685139    0.765896333
   6    2.729547496    2.729547496  -12.666894828    9.329202919   -7.121060705  -10.458752614   13.218510001    2.759757387    2.752685140   -7.121060705  -10.458752614    2.759757387    2.752685140    0.765896333
   7    4.062045682    4.062045682  -12.904376010    9.442409874   -7.471913612  -10.933879748   15.089308780    4.155429032    4.134141294   -7.471913612  -10.933879748    4.155429032    4.134141294    0.772039252
   8    4.062045683    4.062045683  -12.904376010    9.442409874   -7.471913612  -10.933879748   15.089308780    4.155429032    4.134141294   -7.471913612  -10.933879748    4.155429032    4.134141294    0.772039252
   9    7.784319183    7.784319183   -5.097588567    3.612002522   -7.152104487   -8.637690533   17.225179033    8.587488500    8.416959438   -7.152104487   -8.637690533    8.587488500    8.416959438    0.787679809
  10    7.784319184    7.784319184   -5.097588567    3.612002522   -7.152104487   -8.637690533   17.225179033    8.587488500    8.416959438   -7.152104487   -8.637690533    8.587488500    8.416959438    0.787679809
  11   10.722888560   10.722888560   -4.801590106    3.674319967   -7.817722008   -8.944992147   20.583712060   11.638719913   11.433296186   -7.817722008   -8.944992147   11.638719913   11.433296186    0.775696992
  12   10.722888565   10.722888565   -4.801590106    3.674319967   -7.817722008   -8.944992147   20.583712060   11.638719913   11.433296187   -7.817722008   -8.944992147   11.638719913   11.433296187    0.775696992
  13   12.017663157   12.017663157   -5.072582718    4.415003660   -8.978727667   -9.636306725   22.879203148   13.242896423   12.948232552   -8.978727667   -9.636306725   13.242896423   12.948232552    0.759503860
  14   12.017663160   12.017663160   -5.072582718    4.415003660   -8.978727667   -9.636306725   22.879203148   13.242896423   12.948232553   -8.978727667   -9.636306725   13.242896423   12.948232553    0.759503860
  15   12.190620903   12.190620903   -4.695237389    4.052957621   -8.616294176   -9.258573945   22.582081023   13.323507077   13.025257526   -8.616294176   -9.258573945   13.323507077   13.025257526    0.736734759
  16   12.190620906   12.190620906   -4.695237389    4.052957621   -8.616294176   -9.258573945   22.582081023   13.323507077   13.025257527   -8.616294176   -9.258573945   13.323507077   13.025257527    0.736734759
 
       k =  0.500000  0.250000  0.000000 ik =  37 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -2.977121465   -2.977121465  -16.276219145   12.423491741   -6.983816559  -10.836543963    8.198815955   -2.637728008   -2.746262183   -6.983816559  -10.836543963   -2.637728008   -2.746262183    0.680211352
   2   -2.977121464   -2.977121464  -16.276219145   12.423491741   -6.983816559  -10.836543963    8.198815955   -2.637728008   -2.746262183   -6.983816559  -10.836543963   -2.637728008   -2.746262183    0.680211352
   3   -0.116048569   -0.116048569  -14.847029735   11.076311075   -7.195441022  -10.966159682   11.029640562    0.063480880    0.013362498   -7.195441022  -10.966159682    0.063480880    0.013362498    0.720834756
   4   -0.116048564   -0.116048564  -14.847029735   11.076311075   -7.195441022  -10.966159682   11.029640562    0.063480880    0.013362499   -7.195441022  -10.966159682    0.063480880    0.013362499    0.720834756
   5    2.729547452    2.729547452  -12.666894848    9.329206074   -7.121063184  -10.458751958   13.218509956    2.759757998    2.752685589   -7.121063184  -10.458751958    2.759757998    2.752685589    0.765896033
   6    2.729547458    2.729547458  -12.666894848    9.329206074   -7.121063184  -10.458751958   13.218509956    2.759757998    2.752685591   -7.121063184  -10.458751958    2.759757998    2.752685591    0.765896033
   7    4.062045704    4.062045704  -12.904375992    9.442408416   -7.471912904  -10.933880480   15.089308794    4.155428314    4.134140749   -7.471912904  -10.933880480    4.155428314    4.134140749    0.772039302
   8    4.062045706    4.062045706  -12.904375992    9.442408416   -7.471912904  -10.933880480   15.089308794    4.155428314    4.134140749   -7.471912904  -10.933880480    4.155428314    4.134140749    0.772039302
   9    7.784319224    7.784319224   -5.097588546    3.612000840   -7.152103136   -8.637690842   17.225179090    8.587488249    8.416959253   -7.152103136   -8.637690842    8.587488249    8.416959253    0.787679815
  10    7.784319226    7.784319226   -5.097588546    3.612000840   -7.152103136   -8.637690842   17.225179090    8.587488249    8.416959254   -7.152103136   -8.637690842    8.587488249    8.416959254    0.787679815
  11   10.722888533   10.722888533   -4.801590121    3.674256007   -7.817658429   -8.944992542   20.583712028   11.638719485   11.433295830   -7.817658429   -8.944992542   11.638719485   11.433295830    0.775696973
  12   10.722888538   10.722888538   -4.801590121    3.674256007   -7.817658429   -8.944992542   20.583712028   11.638719485   11.433295831   -7.817658429   -8.944992542   11.638719485   11.433295831    0.775696973
  13   12.017663136   12.017663136   -5.072582721    4.414892533   -8.978615562   -9.636305750   22.879203126   13.242897376   12.948230559   -8.978615562   -9.636305750   13.242897376   12.948230559    0.759501647
  14   12.017663140   12.017663140   -5.072582721    4.414892533   -8.978615562   -9.636305750   22.879203126   13.242897376   12.948230560   -8.978615562   -9.636305750   13.242897376   12.948230560    0.759501647
  15   12.190620878   12.190620878   -4.695237405    4.053061136   -8.616397471   -9.258573740   22.582080985   13.323507245   13.025257948   -8.616397471   -9.258573740   13.323507245   13.025257948    0.736735029
  16   12.190620882   12.190620882   -4.695237405    4.053061136   -8.616397471   -9.258573740   22.582080985   13.323507245   13.025257949   -8.616397471   -9.258573740   13.323507245   13.025257949    0.736735029
 
       k =  0.500000  0.250000  0.250000 ik =  38 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -3.652139647   -3.652139647  -16.481990445   12.704317374   -6.894871102  -10.672544173    7.411417237   -3.261126936   -3.391999184   -6.894871102  -10.672544173   -3.261126936   -3.391999184    0.665299250
   2   -3.652139646   -3.652139646  -16.481990445   12.704317374   -6.894871102  -10.672544173    7.411417237   -3.261126936   -3.391999184   -6.894871102  -10.672544173   -3.261126936   -3.391999184    0.665299250
   3    0.787802335    0.787802335  -14.536546600   10.706345372   -7.316674463  -11.146875691   12.088786845    0.941911155    0.905363605   -7.316674463  -11.146875691    0.941911155    0.905363605    0.762845828
   4    0.787802342    0.787802342  -14.536546600   10.706345372   -7.316674463  -11.146875691   12.088786845    0.941911155    0.905363607   -7.316674463  -11.146875691    0.941911155    0.905363607    0.762845828
   5    2.509646414    2.509646414  -12.593688581    9.281081324   -7.000677063  -10.313284320   12.808642161    2.495357841    2.498703943   -7.000677063  -10.313284320    2.495357841    2.498703943    0.765819712
   6    2.509646422    2.509646422  -12.593688581    9.281081324   -7.000677063  -10.313284320   12.808642161    2.495357841    2.498703945   -7.000677063  -10.313284320    2.495357841    2.498703945    0.765819712
   7    4.943155833    4.943155833  -12.759229994    9.301610592   -7.661849761  -11.119469163   16.245086941    5.125617778    5.085115973   -7.661849761  -11.119469163    5.125617778    5.085115973    0.778026017
   8    4.943155834    4.943155834  -12.759229994    9.301610592   -7.661849761  -11.119469163   16.245086941    5.125617778    5.085115973   -7.661849761  -11.119469163    5.125617778    5.085115973    0.778026017
   9    8.712779656    8.712779656   -5.126019474    3.776114088   -7.549288442   -8.899193829   18.578285113    9.679091284    9.468913762   -7.549288442   -8.899193829    9.679091284    9.468913762    0.782495091
  10    8.712779659    8.712779659   -5.126019474    3.776114088   -7.549288442   -8.899193829   18.578285113    9.679091284    9.468913762   -7.549288442   -8.899193829    9.679091284    9.468913762    0.782495091
  11   11.050359981   11.050359981   -4.878906332    3.893307855   -8.318219643   -9.303818120   21.480278571   12.176460451   11.893938947   -8.318219643   -9.303818120   12.176460451   11.893938947    0.749115189
  12   11.050359981   11.050359981   -4.878906332    3.893307855   -8.318219643   -9.303818120   21.480278571   12.176460451   11.893938947   -8.318219643   -9.303818120   12.176460451   11.893938947    0.749115189
  13   11.420218050   11.420218050   -5.424466204    4.251687734   -8.354081588   -9.526860058   21.976600873   12.449740815   12.241998031   -8.354081588   -9.526860058   12.449740815   12.241998031    0.798214482
  14   11.420218058   11.420218058   -5.424466204    4.251687734   -8.354081588   -9.526860058   21.976600873   12.449740815   12.241998032   -8.354081588   -9.526860058   12.449740815   12.241998032    0.798214482
  15   12.411757358   12.411757358   -4.370056463    4.022074237   -8.873203872   -9.221186099   22.723852770   13.502666672   13.263240019   -8.873203872   -9.221186099   13.502666672   13.263240019    0.780525613
  16   12.411757360   12.411757360   -4.370056463    4.022074237   -8.873203872   -9.221186099   22.723852770   13.502666672   13.263240019   -8.873203872   -9.221186099   13.502666672   13.263240019    0.780525613
 
       k =  0.500000  0.250000  0.500000 ik =  39 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -2.977121458   -2.977121458  -16.276219139   12.423579053   -6.983840882  -10.836480968    8.198815962   -2.637665006   -2.746234398   -6.983840882  -10.836480968   -2.637665006   -2.746234398    0.680166950
   2   -2.977121456   -2.977121456  -16.276219139   12.423579053   -6.983840882  -10.836480968    8.198815962   -2.637665006   -2.746234398   -6.983840882  -10.836480968   -2.637665006   -2.746234398    0.680166950
   3   -0.116048589   -0.116048589  -14.847029749   11.076311297   -7.195388796  -10.966107247   11.029640539    0.063533292    0.013360268   -7.195388796  -10.966107247    0.063533292    0.013360268    0.720611993
   4   -0.116048584   -0.116048584  -14.847029749   11.076311297   -7.195388796  -10.966107247   11.029640539    0.063533292    0.013360269   -7.195388796  -10.966107247    0.063533292    0.013360269    0.720611993
   5    2.729547458    2.729547458  -12.666894844    9.329275124   -7.121147078  -10.458766798   13.218509969    2.759743171    2.752674216   -7.121147078  -10.458766798    2.759743171    2.752674216    0.765895426
   6    2.729547463    2.729547463  -12.666894844    9.329275124   -7.121147078  -10.458766798   13.218509969    2.759743171    2.752674218   -7.121147078  -10.458766798    2.759743171    2.752674218    0.765895426
   7    4.062045712    4.062045712  -12.904375986    9.442322625   -7.471857818  -10.933911179   15.089308801    4.155397622    4.134117194   -7.471857818  -10.933911179    4.155397622    4.134117194    0.772040787
   8    4.062045712    4.062045712  -12.904375986    9.442322625   -7.471857818  -10.933911179   15.089308801    4.155397622    4.134117194   -7.471857818  -10.933911179    4.155397622    4.134117194    0.772040787
   9    7.784319235    7.784319235   -5.097588542    3.611710713   -7.151954171   -8.637832000   17.225179092    8.587347092    8.416847539   -7.151954171   -8.637832000    8.587347092    8.416847539    0.787679155
  10    7.784319237    7.784319237   -5.097588542    3.611710713   -7.151954171   -8.637832000   17.225179092    8.587347092    8.416847539   -7.151954171   -8.637832000    8.587347092    8.416847539    0.787679155
  11   10.722888522   10.722888522   -4.801590126    3.674973120   -7.818271909   -8.944888915   20.583712026   11.638823111   11.433377114   -7.818271909   -8.944888915   11.638823111   11.433377114    0.775697960
  12   10.722888526   10.722888526   -4.801590126    3.674973120   -7.818271909   -8.944888915   20.583712026   11.638823111   11.433377115   -7.818271909   -8.944888915   11.638823111   11.433377115    0.775697960
  13   12.017663145   12.017663145   -5.072582715    4.419463496   -8.983270474   -9.636389694   22.879203131   13.242813437   12.948168011   -8.983270474   -9.636389694   13.242813437   12.948168011    0.759502628
  14   12.017663146   12.017663146   -5.072582715    4.419463496   -8.983270474   -9.636389694   22.879203131   13.242813437   12.948168011   -8.983270474   -9.636389694   13.242813437   12.948168011    0.759502628
  15   12.190620878   12.190620878   -4.695237408    4.067520798   -8.630914655   -9.258631265   22.582080981   13.323449717   13.025218031   -8.630914655   -9.258631265   13.323449717   13.025218031    0.736737206
  16   12.190620879   12.190620879   -4.695237408    4.067520798   -8.630914655   -9.258631265   22.582080981   13.323449717   13.025218032   -8.630914655   -9.258631265   13.323449717   13.025218032    0.736737206
 
       k =  0.500000  0.250000  0.750000 ik =  40 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -1.387965305   -1.387965305  -15.723856134   11.764165847   -7.185218408  -11.144908695   10.005082515   -1.139826180   -1.198225235   -7.185218408  -11.144908695   -1.139826180   -1.198225235    0.764651964
   2   -1.387963282   -1.387963282  -15.723856134   11.764165847   -7.185218408  -11.144908695   10.005082515   -1.139826180   -1.198224759   -7.185218408  -11.144908695   -1.139826180   -1.198224759    0.764651964
   3   -1.382359355   -1.382359355  -15.721480729   11.782700464   -7.185842533  -11.124622798   10.010433278   -1.114189520   -1.191313546   -7.185842533  -11.124622798   -1.114189520   -1.191313546    0.712406037
   4   -1.382357327   -1.382357327  -15.721480729   11.782700464   -7.185842533  -11.124622798   10.010433278   -1.114189520   -1.191312962   -7.185842533  -11.124622798   -1.114189520   -1.191312962    0.712406037
   5    2.402470842    2.402470842  -12.578642463    9.264083859   -6.945201143  -10.259759748   12.610532977    2.350773229    2.362935131   -6.945201143  -10.259759748    2.350773229    2.362935131    0.764749260
   6    2.402471180    2.402471180  -12.578642463    9.264083859   -6.945201143  -10.259759748   12.610532977    2.350773229    2.362935211   -6.945201143  -10.259759748    2.350773229    2.362935211    0.764749260
   7    2.415302913    2.415302913  -12.567116208    9.249266580   -6.939507851  -10.257357479   12.619561807    2.362204328    2.374678763   -6.939507851  -10.257357479    2.362204328    2.374678763    0.765070291
   8    2.415303244    2.415303244  -12.567116208    9.249266580   -6.939507851  -10.257357479   12.619561807    2.362204328    2.374678840   -6.939507851  -10.257357479    2.362204328    2.374678840    0.765070291
   9   10.549123323   10.549123323   -4.974527241    3.652618233   -7.627001346   -8.948910354   20.333576591   11.384666237   11.199440454   -7.627001346   -8.948910354   11.384666237   11.199440454    0.778316853
  10   10.549123867   10.549123867   -4.974527241    3.652618233   -7.627001346   -8.948910354   20.333576591   11.384666237   11.199440575   -7.627001346   -8.948910354   11.384666237   11.199440575    0.778316853
  11   10.549298392   10.549298392   -4.973158533    3.653581223   -7.629626595   -8.949203904   20.333235845   11.384031941   11.198773871   -7.629626595   -8.949203904   11.384031941   11.198773871    0.778063227
  12   10.549298936   10.549298936   -4.973158533    3.653581223   -7.629626595   -8.949203904   20.333235845   11.384031941   11.198773992   -7.629626595   -8.949203904   11.384031941   11.198773992    0.778063227
  13   11.257992417   11.257992417   -4.738091174    3.986097734   -8.501180362   -9.253173803   21.682846091   12.429672288   12.106107358   -8.501180362   -9.253173803   12.429672288   12.106107358    0.723845277
  14   11.257993253   11.257993253   -4.738091174    3.986097734   -8.501180362   -9.253173803   21.682846091   12.429672288   12.106107589   -8.501180362   -9.253173803   12.429672288   12.106107589    0.723845277
  15   11.274456126   11.274456126   -4.729471168    3.995051291   -8.514614082   -9.249033959   21.691488913   12.442454955   12.110134119   -8.514614082   -9.249033959   12.442454955   12.110134119    0.715478452
  16   11.274456958   11.274456958   -4.729471168    3.995051291   -8.514614082   -9.249033959   21.691488913   12.442454955   12.110134356   -8.514614082   -9.249033959   12.442454955   12.110134356    0.715478452
 
       k =  0.500000  0.500000  0.000000 ik =  41 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -1.550059587   -1.550059587  -15.663180840   11.795201597   -7.114033377  -10.982012620    9.699849447   -1.282163173   -1.362937091   -7.114033377  -10.982012620   -1.282163173   -1.362937091    0.698488247
   2   -1.550059587   -1.550059587  -15.663180840   11.795201597   -7.114033377  -10.982012620    9.699849447   -1.282163173   -1.362937091   -7.114033377  -10.982012620   -1.282163173   -1.362937091    0.698488247
   3   -1.550057734   -1.550057734  -15.663180840   11.795201597   -7.114033377  -10.982012620    9.699849447   -1.282163173   -1.362936532   -7.114033377  -10.982012620   -1.282163173   -1.362936532    0.698488247
   4   -1.550057734   -1.550057734  -15.663180840   11.795201597   -7.114033377  -10.982012620    9.699849447   -1.282163173   -1.362936532   -7.114033377  -10.982012620   -1.282163173   -1.362936532    0.698488247
   5    3.412380602    3.412380602  -13.099034646    9.596602433   -7.354438399  -10.856870611   14.297657729    3.440787118    3.434240250   -7.354438399  -10.856870611    3.440787118    3.434240250    0.769529376
   6    3.412380602    3.412380602  -13.099034646    9.596602433   -7.354438399  -10.856870611   14.297657729    3.440787118    3.434240250   -7.354438399  -10.856870611    3.440787118    3.434240250    0.769529376
   7    3.412380619    3.412380619  -13.099034646    9.596602433   -7.354438399  -10.856870611   14.297657729    3.440787118    3.434240254   -7.354438399  -10.856870611    3.440787118    3.434240254    0.769529376
   8    3.412380619    3.412380619  -13.099034646    9.596602433   -7.354438399  -10.856870611   14.297657729    3.440787118    3.434240254   -7.354438399  -10.856870611    3.440787118    3.434240254    0.769529376
   9    6.973639415    6.973639415   -5.080499771    3.533009004   -6.914032612   -8.461523379   16.148017191    7.686493812    7.537746939   -6.914032612   -8.461523379    7.686493812    7.537746939    0.791336247
  10    6.973639415    6.973639415   -5.080499771    3.533009004   -6.914032612   -8.461523379   16.148017191    7.686493812    7.537746939   -6.914032612   -8.461523379    7.686493812    7.537746939    0.791336247
  11    6.973639682    6.973639682   -5.080499771    3.533009004   -6.914032612   -8.461523379   16.148017191    7.686493812    7.537746994   -6.914032612   -8.461523379    7.686493812    7.537746994    0.791336247
