# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 174

── Peak live HBM  at t=13.42s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
   14.17        5.25 GiB       34       16.95 GiB
   14.42        5.25 GiB       34       16.95 GiB
   14.67        5.25 GiB       34       16.95 GiB
   14.92        5.25 GiB       34       16.95 GiB
   15.17        5.25 GiB       34       16.95 GiB
   15.42      316.40 MiB       30        1.13 GiB
   15.67      316.40 MiB       30        1.13 GiB
   15.92      316.40 MiB       30        1.13 GiB
   16.17      316.40 MiB       30        1.13 GiB
   16.43      316.40 MiB       30        1.13 GiB
   16.68      316.40 MiB       30        1.13 GiB
   16.93      316.40 MiB       30        1.13 GiB
   17.18      316.40 MiB       30        1.13 GiB
   17.43      316.40 MiB       30        1.13 GiB
   17.68      316.40 MiB       30        1.13 GiB
   17.93      316.40 MiB       30        1.13 GiB
   18.18      316.40 MiB       30        1.13 GiB
   18.43      316.40 MiB       30        1.13 GiB
   18.68      316.40 MiB       30        1.13 GiB
   18.93      316.40 MiB       30        1.13 GiB
   19.18      316.40 MiB       30        1.13 GiB
   19.43      316.40 MiB       30        1.13 GiB
   19.68      316.40 MiB       30        1.13 GiB
   19.93      316.40 MiB       30        1.13 GiB
   20.18      316.40 MiB       30        1.13 GiB
   20.43      316.40 MiB       30        1.13 GiB
   20.69       21.08 MiB       22       28.14 MiB
   20.94        7.04 MiB       22       14.08 MiB
   21.19        7.04 MiB       24       14.08 MiB
   21.44        7.04 MiB       27       14.08 MiB
   21.69        7.04 MiB       25       14.08 MiB
   21.94        7.04 MiB       30       14.08 MiB
   22.19        8.10 MiB       30       15.13 MiB
   22.45        8.10 MiB       31       15.13 MiB
   22.70        8.10 MiB       31       15.13 MiB
   22.95        8.10 MiB       42       16.19 MiB
   23.20        1.77 GiB       51        1.78 GiB
   23.45        1.78 GiB       56        1.78 GiB
   23.70       37.67 MiB       48       44.04 MiB
   23.95        1.80 GiB       53        1.80 GiB
   24.20      959.86 MiB       50      967.67 MiB
   24.45        1.85 GiB       51        1.86 GiB
   24.70      145.81 MiB       51      153.90 MiB
   24.95       22.25 MiB       47       72.53 MiB
   25.20       22.25 MiB       47       72.53 MiB
   25.45       22.25 MiB       47       72.53 MiB
   25.70       22.25 MiB       47       72.53 MiB
   25.95       22.25 MiB       47       72.53 MiB
   26.20       22.25 MiB       47       72.53 MiB
   26.46       36.31 MiB       45      128.86 MiB
   26.71       37.87 MiB       46      135.11 MiB
   26.96       22.17 MiB       46       72.44 MiB
   27.21       22.19 MiB       47       72.46 MiB
   27.46       22.19 MiB       49       72.47 MiB
   27.71       22.20 MiB       51       72.47 MiB
   27.96       22.22 MiB       56       72.49 MiB
   28.21       22.18 MiB       44       72.46 MiB
   28.46       22.18 MiB       45       72.46 MiB
   28.71       43.27 MiB       51      114.64 MiB
   28.96       43.27 MiB       47      114.64 MiB
   29.21       43.27 MiB       51      114.64 MiB
   29.46       43.27 MiB       48      114.64 MiB
   29.71       57.33 MiB       50      170.89 MiB
   29.96       59.97 MiB       51      175.46 MiB
   30.21       71.74 MiB       54      199.02 MiB
   30.47       85.82 MiB       66      255.28 MiB
   30.72       85.82 MiB       66      255.28 MiB
   30.97      113.94 MiB       66      367.78 MiB
   31.22      156.13 MiB       67      367.78 MiB
   31.47      238.03 MiB       66      367.78 MiB
   31.72      113.58 MiB       51      227.14 MiB
   31.97      113.58 MiB       51      227.14 MiB
   32.22      169.83 MiB       51      283.39 MiB
   32.47      170.88 MiB       53      284.27 MiB
   32.72      170.89 MiB       54      284.28 MiB
   32.97      170.71 MiB       52      284.27 MiB
   33.23      170.71 MiB       54      284.27 MiB
   33.48      170.71 MiB       54      284.27 MiB
   33.73      171.76 MiB       55      285.15 MiB
   33.98      172.64 MiB       56      286.03 MiB
   34.23      173.52 MiB       57      286.91 MiB
   34.48      173.52 MiB       57      286.91 MiB
   34.73      326.60 MiB       61      401.17 MiB
   34.99      378.28 MiB       66      598.04 MiB
   35.24      386.51 MiB       68      629.68 MiB
   35.49      408.48 MiB       70      717.57 MiB
   35.74      443.64 MiB       74      858.20 MiB
   35.99      429.58 MiB       77      801.95 MiB
   36.24      348.58 MiB       67      489.06 MiB
   36.49      348.58 MiB       69      489.06 MiB
   36.74      348.58 MiB       71      489.06 MiB
   36.99      357.70 MiB       76      524.23 MiB
   37.24      357.38 MiB       76      524.23 MiB
   37.49      364.41 MiB       77      552.35 MiB
   37.75      359.23 MiB       81      531.35 MiB
   38.00      411.79 MiB       88      571.79 MiB
   38.25      411.79 MiB       88      571.79 MiB
   38.50      411.79 MiB       88      571.79 MiB
   38.75      414.43 MiB       90      573.54 MiB
   39.00      416.19 MiB       94      575.30 MiB
   39.25      403.40 MiB       94      575.30 MiB
   39.50      404.06 MiB       95      576.18 MiB
   39.76      413.77 MiB       95      576.18 MiB
   40.01      411.13 MiB       94      575.30 MiB
   40.26      446.07 MiB       93      584.09 MiB
   40.51      463.65 MiB       93      599.91 MiB
   40.76      448.71 MiB       93      599.91 MiB
   41.01      484.96 MiB       98      628.91 MiB
   41.26      654.59 MiB       97      628.04 MiB
   41.51      484.08 MiB       97      628.04 MiB
   41.76      652.83 MiB       97      628.04 MiB
   42.01      437.68 MiB       72      598.94 MiB
   42.26      508.87 MiB       75      850.31 MiB
   42.51      385.82 MiB       70      562.03 MiB
   42.77      387.58 MiB       72      563.79 MiB
   43.02      392.86 MiB       71      562.91 MiB
   43.55        1.07 MiB       40        2.13 MiB
   44.70        1.07 MiB       40        2.13 MiB
   45.32        1.07 MiB       40        2.13 MiB
   45.77        1.07 MiB       40        2.13 MiB
   46.02        1.07 MiB       40        2.13 MiB
   46.27        1.07 MiB       40        2.13 MiB
   46.52        1.07 MiB       40        2.13 MiB
   46.77        1.07 MiB       40        2.13 MiB
   47.02        1.07 MiB       40        2.13 MiB
   47.27        1.07 MiB       40        2.13 MiB
   47.52        1.07 MiB       40        2.13 MiB
   47.57        1.07 MiB       40        2.13 MiB
